"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","35","30","34980","33300"
"In post","2021","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","10","10","[c]","[c]"
"In post","2021","Other","East Kent","AA/AO","40","40","20580","20720"
"In post","2021","Other","East Kent","EO","20","20","26570","25310"
"In post","2021","Other","East Kent","SEO/HEO","10","10","34790","33300"
"In post","2021","Other","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Merseyside","AA/AO","10","5","[c]","[c]"
"In post","2021","Other","East Riding of Yorkshire","AA/AO","75","70","20340","20920"
"In post","2021","Other","East Riding of Yorkshire","EO","285","280","27040","26670"
"In post","2021","Other","East Riding of Yorkshire","SEO/HEO","30","30","34560","33630"
"In post","2021","Other","East Surrey","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","East Sussex CC","AA/AO","10","10","21350","21590"
"In post","2021","Other","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Essex Haven Gateway","AA/AO","75","70","21820","21130"
"In post","2021","Other","Essex Haven Gateway","EO","35","35","26930","26670"
"In post","2021","Other","Essex Haven Gateway","SEO/HEO","10","10","36280","34390"
"In post","2021","Other","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Falkirk","AA/AO","45","40","23060","20810"
"In post","2021","Other","Falkirk","EO","15","15","32320","33650"
"In post","2021","Other","Falkirk","SEO/HEO","45","45","39700","39500"
"In post","2021","Other","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Flintshire and Wrexham","AA/AO","10","10","[c]","[c]"
"In post","2021","Other","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Glasgow City","AA/AO","140","135","21190","20920"
"In post","2021","Other","Glasgow City","EO","125","120","24880","24050"
"In post","2021","Other","Glasgow City","G6/G7","60","60","54950","54310"
"In post","2021","Other","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Glasgow City","SEO/HEO","140","130","35650","35000"
"In post","2021","Other","Gloucestershire","AA/AO","100","95","21380","21130"
"In post","2021","Other","Gloucestershire","EO","45","45","27650","26670"
"In post","2021","Other","Gloucestershire","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Other","Greater Manchester North East","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester South West","AA/AO","15","15","20740","21430"
"In post","2021","Other","Greater Manchester South West","EO","25","25","25670","24890"
"In post","2021","Other","Greater Manchester South West","G6/G7","30","30","58930","57260"
"In post","2021","Other","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester South West","SEO/HEO","50","45","35490","34410"
"In post","2021","Other","Gwent Valleys","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Gwent Valleys","G6/G7","5","5","[c]","[c]"
"In post","2021","Other","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Gwent Valleys","SEO/HEO","15","15","43060","47000"
"In post","2021","Other","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Hackney and Newham","AA/AO","10","10","[c]","[c]"
"In post","2021","Other","Hackney and Newham","EO","10","5","[c]","[c]"
"In post","2021","Other","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Hackney and Newham","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Other","Haringey and Islington","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Harrow and Hillingdon","AA/AO","60","60","24570","25630"
"In post","2021","Other","Harrow and Hillingdon","EO","170","140","24320","20910"
"In post","2021","Other","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Harrow and Hillingdon","SEO/HEO","55","55","29700","27650"
"In post","2021","Other","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Heart of Essex","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Herefordshire, County of","AA/AO","70","70","20440","20920"
"In post","2021","Other","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Hertfordshire","AA/AO","30","25","25160","25390"
"In post","2021","Other","Hertfordshire","EO","10","10","[c]","[c]"
"In post","2021","Other","Hertfordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Other","Hertfordshire","SEO/HEO","10","10","40260","41690"
"In post","2021","Other","Hounslow and Richmond upon Thames","AA/AO","20","20","23660","24110"
"In post","2021","Other","Hounslow and Richmond upon Thames","EO","15","15","26810","26230"
"In post","2021","Other","Hounslow and Richmond upon Thames","G6/G7","30","25","52330","52620"
"In post","2021","Other","Hounslow and Richmond upon Thames","SCS level","10","10","[c]","[c]"
"In post","2021","Other","Hounslow and Richmond upon Thames","SEO/HEO","55","55","35990","34770"
"In post","2021","Other","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","20","15","23440","21580"
"In post","2021","Other","Inverclyde, East Renfrewshire and Renfrewshire","EO","10","10","[c]","[c]"
"In post","2021","Other","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","155","150","20430","20520"
"In post","2021","Other","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","10","10","28620","27190"
"In post","2021","Other","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","10","10","37540","37470"
"In post","2021","Other","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Isle of Anglesey","AA/AO","15","15","21210","21130"
"In post","2021","Other","Isle of Anglesey","EO","15","15","24810","26670"
"In post","2021","Other","Isle of Anglesey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Kingston upon Hull, City of","AA/AO","10","10","20790","20920"
"In post","2021","Other","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lambeth","G6/G7","10","10","[c]","[c]"
"In post","2021","Other","Lambeth","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Lancaster and Wyre","AA/AO","15","15","20840","20920"
"In post","2021","Other","Lancaster and Wyre","EO","10","10","[c]","[c]"
"In post","2021","Other","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Leeds","AA/AO","30","30","20680","21130"
"In post","2021","Other","Leeds","EO","20","15","24870","25040"
"In post","2021","Other","Leeds","G6/G7","25","20","58170","55000"
"In post","2021","Other","Leeds","SEO/HEO","30","30","34640","32430"
"In post","2021","Other","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Leicestershire CC and Rutland","AA/AO","105","100","20640","20920"
"In post","2021","Other","Leicestershire CC and Rutland","EO","25","25","26780","26670"
"In post","2021","Other","Leicestershire CC and Rutland","SEO/HEO","10","10","33300","33300"
"In post","2021","Other","Lewisham and Southwark","AA/AO","90","75","31060","32740"
"In post","2021","Other","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lincolnshire","AA/AO","360","345","20470","20720"
"In post","2021","Other","Lincolnshire","EO","40","40","25630","26670"
"In post","2021","Other","Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Other","Lincolnshire","SEO/HEO","70","70","33120","33300"
"In post","2021","Other","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lisburn and Castlereagh","AA/AO","115","110","21430","21880"
"In post","2021","Other","Lisburn and Castlereagh","EO","15","15","27320","27370"
"In post","2021","Other","Lisburn and Castlereagh","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Liverpool","AA/AO","145","135","20960","21430"
"In post","2021","Other","Liverpool","EO","70","65","25940","25310"
"In post","2021","Other","Liverpool","G6/G7","15","10","55500","54410"
"In post","2021","Other","Liverpool","SEO/HEO","65","60","33820","33300"
"In post","2021","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Luton","EO","5","0","[c]","[c]"
"In post","2021","Other","Manchester","AA/AO","50","45","20960","21160"
"In post","2021","Other","Manchester","EO","30","30","26760","25880"
"In post","2021","Other","Manchester","G6/G7","5","5","[c]","[c]"
"In post","2021","Other","Manchester","SEO/HEO","15","15","34020","32010"
"In post","2021","Other","Medway","AA/AO","45","40","21050","21130"
"In post","2021","Other","Medway","EO","10","10","[c]","[c]"
"In post","2021","Other","Medway","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Other","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid and East Antrim","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid Kent","AA/AO","10","10","20430","20920"
"In post","2021","Other","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid Lancashire","AA/AO","45","45","20930","21130"
"In post","2021","Other","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2021","Other","Mid Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Milton Keynes","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Milton Keynes","EO","5","5","[c]","[c]"
"In post","2021","Other","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Milton Keynes","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Monmouthshire and Newport","AA/AO","20","20","20650","21430"
"In post","2021","Other","Monmouthshire and Newport","EO","5","5","[c]","[c]"
"In post","2021","Other","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Newry, Mourne and Down","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","North and West Norfolk","AA/AO","140","140","20070","19560"
"In post","2021","Other","North and West Norfolk","EO","10","10","24540","26230"
"In post","2021","Other","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","North and West Norfolk","SEO/HEO","25","25","32680","31190"
"In post","2021","Other","North Hampshire","AA/AO","110","105","20840","21130"
"In post","2021","Other","North Hampshire","EO","45","45","26290","26670"
"In post","2021","Other","North Hampshire","G6/G7","45","45","81520","81930"
"In post","2021","Other","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Hampshire","SEO/HEO","50","50","34550","33300"
"In post","2021","Other","North Lanarkshire","AA/AO","35","35","23600","21490"
"In post","2021","Other","North Lanarkshire","EO","10","5","[c]","[c]"
"In post","2021","Other","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Lanarkshire","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Other","North Nottinghamshire","AA/AO","10","10","20610","20520"
"In post","2021","Other","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Nottinghamshire","Unknown","10","10","48220","48170"
"In post","2021","Other","North Yorkshire CC","AA/AO","370","355","20600","20920"
"In post","2021","Other","North Yorkshire CC","EO","70","65","27520","26930"
"In post","2021","Other","North Yorkshire CC","SEO/HEO","25","25","36180","34260"
"In post","2021","Other","Northumberland","AA/AO","25","25","20830","20920"
"In post","2021","Other","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Northumberland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Other","Norwich and East Norfolk","AA/AO","10","5","[c]","[c]"
"In post","2021","Other","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Nottingham","AA/AO","30","30","20950","21160"
"In post","2021","Other","Nottingham","EO","15","15","26320","25880"
"In post","2021","Other","Nottingham","G6/G7","10","10","59510","58710"
"In post","2021","Other","Nottingham","SEO/HEO","15","15","35720","32930"
"In post","2021","Other","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2021","Other","Overseas","EO","20","20","26800","26670"
"In post","2021","Other","Overseas","G6/G7","110","110","65450","66440"
"In post","2021","Other","Overseas","SCS level","25","25","78270","78030"
"In post","2021","Other","Overseas","SEO/HEO","215","210","43060","41600"
"In post","2021","Other","Oxfordshire","AA/AO","300","290","20450","20720"
"In post","2021","Other","Oxfordshire","EO","75","70","25910","26670"
"In post","2021","Other","Oxfordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Other","Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Oxfordshire","SEO/HEO","120","115","35680","33300"
"In post","2021","Other","Oxfordshire","Unknown","20","20","40030","37320"
"In post","2021","Other","Perth and Kinross and Stirling","AA/AO","80","75","23870","22080"
"In post","2021","Other","Perth and Kinross and Stirling","EO","20","20","31250","33650"
"In post","2021","Other","Perth and Kinross and Stirling","G6/G7","20","15","51270","49830"
"In post","2021","Other","Perth and Kinross and Stirling","SEO/HEO","35","30","42670","41410"
"In post","2021","Other","Peterborough","AA/AO","100","95","20330","20720"
"In post","2021","Other","Peterborough","EO","10","10","25860","25580"
"In post","2021","Other","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Plymouth","AA/AO","125","115","20530","20920"
"In post","2021","Other","Plymouth","EO","65","65","23540","23180"
"In post","2021","Other","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Plymouth","SEO/HEO","35","35","34880","33300"
"In post","2021","Other","Plymouth","Unknown","10","10","[c]","[c]"
"In post","2021","Other","Portsmouth","AA/AO","185","180","20680","20920"
"In post","2021","Other","Portsmouth","EO","75","75","25050","26670"
"In post","2021","Other","Portsmouth","G6/G7","15","15","57780","54540"
"In post","2021","Other","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Portsmouth","SEO/HEO","50","50","35900","33300"
"In post","2021","Other","Portsmouth","Unknown","15","15","58920","66180"
"In post","2021","Other","Powys","AA/AO","105","100","20520","20720"
"In post","2021","Other","Powys","EO","15","15","25400","26670"
"In post","2021","Other","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Powys","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Sandwell","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Sefton","AA/AO","20","20","21040","21430"
"In post","2021","Other","Sefton","EO","15","15","25050","24890"
"In post","2021","Other","Sefton","G6/G7","5","5","[c]","[c]"
"In post","2021","Other","Sefton","SEO/HEO","25","20","34190","31810"
"In post","2021","Other","Sheffield","AA/AO","30","30","20030","20720"
"In post","2021","Other","Sheffield","EO","25","25","25220","24970"
"In post","2021","Other","Sheffield","G6/G7","10","10","58770","54770"
"In post","2021","Other","Sheffield","SEO/HEO","45","40","33970","32740"
"In post","2021","Other","Shropshire CC","AA/AO","120","110","20570","20920"
"In post","2021","Other","Shropshire CC","EO","160","160","29490","29670"
"In post","2021","Other","Shropshire CC","SEO/HEO","35","30","39390","36300"
"In post","2021","Other","Shropshire CC","Unknown","45","45","35180","34320"
"In post","2021","Other","Solihull","AA/AO","20","20","21430","21430"
"In post","2021","Other","Solihull","EO","10","5","[c]","[c]"
"In post","2021","Other","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Solihull","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Somerset","AA/AO","120","115","20250","20720"
"In post","2021","Other","Somerset","EO","45","40","25060","26330"
"In post","2021","Other","Somerset","G6/G7","5","5","[c]","[c]"
"In post","2021","Other","Somerset","SEO/HEO","60","60","33480","33230"
"In post","2021","Other","South Ayrshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Hampshire","AA/AO","50","45","20630","20920"
"In post","2021","Other","South Hampshire","EO","245","245","27330","26670"
"In post","2021","Other","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Hampshire","SEO/HEO","105","105","34130","33300"
"In post","2021","Other","South Hampshire","Unknown","15","15","55400","52610"
"In post","2021","Other","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Lanarkshire","G6/G7","15","15","64330","66920"
"In post","2021","Other","South Lanarkshire","SCS level","5","5","[c]","[c]"
"In post","2021","Other","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Nottinghamshire","AA/AO","65","60","20890","21130"
"In post","2021","Other","South Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","Other","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","South West Wales","AA/AO","15","15","21000","20920"
"In post","2021","Other","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","South West Wales","G6/G7","10","10","64500","60830"
"In post","2021","Other","South West Wales","SEO/HEO","70","65","39110","37410"
"In post","2021","Other","Southampton","AA/AO","10","5","[c]","[c]"
"In post","2021","Other","Southampton","EO","5","5","[c]","[c]"
"In post","2021","Other","Southampton","G6/G7","20","20","80240","80410"
"In post","2021","Other","Southampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Southampton","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Staffordshire CC","AA/AO","120","110","20540","20920"
"In post","2021","Other","Staffordshire CC","EO","85","85","26810","26670"
"In post","2021","Other","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Staffordshire CC","SEO/HEO","40","35","35590","33300"
"In post","2021","Other","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Suffolk","AA/AO","270","260","20740","20920"
"In post","2021","Other","Suffolk","EO","65","60","27960","26930"
"In post","2021","Other","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Suffolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Suffolk","SEO/HEO","25","25","34140","34260"
"In post","2021","Other","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Swansea","AA/AO","15","15","21760","21590"
"In post","2021","Other","Swansea","EO","15","15","26990","26560"
"In post","2021","Other","Swansea","G6/G7","15","15","58520","60480"
"In post","2021","Other","Swansea","SEO/HEO","65","65","38260","37410"
"In post","2021","Other","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Telford and Wrekin","AA/AO","40","40","20860","20920"
"In post","2021","Other","Telford and Wrekin","EO","25","25","21730","21010"
"In post","2021","Other","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Telford and Wrekin","SEO/HEO","25","25","33610","33150"
"In post","2021","Other","Tower Hamlets","AA/AO","20","20","22170","22050"
"In post","2021","Other","Tower Hamlets","EO","95","95","27870","27400"
"In post","2021","Other","Tower Hamlets","G6/G7","260","250","59830","56160"
"In post","2021","Other","Tower Hamlets","SCS level","55","55","96170","91520"
"In post","2021","Other","Tower Hamlets","SEO/HEO","190","185","38140","38550"
"In post","2021","Other","Tyneside","AA/AO","55","50","20610","21130"
"In post","2021","Other","Tyneside","EO","15","10","26000","25560"
"In post","2021","Other","Tyneside","G6/G7","10","10","54840","52580"
"In post","2021","Other","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Tyneside","SEO/HEO","30","30","33630","31810"
"In post","2021","Other","Unknown","AA/AO","15","15","21180","21580"
"In post","2021","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other","Unknown","Unknown","1835","1835","37610","34460"
"In post","2021","Other","Wakefield","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Wandsworth","AA/AO","10","10","23630","23890"
"In post","2021","Other","Warrington","AA/AO","10","10","20650","20920"
"In post","2021","Other","Warwickshire","AA/AO","40","35","20030","20520"
"In post","2021","Other","Warwickshire","EO","100","100","21220","20260"
"In post","2021","Other","Warwickshire","SEO/HEO","35","35","32110","28950"
"In post","2021","Other","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Essex","AA/AO","15","15","20810","20920"
"In post","2021","Other","West Essex","EO","20","5","32740","34630"
"In post","2021","Other","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Northamptonshire","AA/AO","10","10","[c]","[c]"
"In post","2021","Other","West Northamptonshire","EO","5","5","[c]","[c]"
"In post","2021","Other","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Surrey","AA/AO","95","90","20320","20920"
"In post","2021","Other","West Surrey","EO","20","20","27250","26670"
"In post","2021","Other","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Surrey","SEO/HEO","20","20","35800","33300"
"In post","2021","Other","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Sussex (South West)","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","West Sussex (South West)","EO","20","15","27550","28130"
"In post","2021","Other","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Westminster","AA/AO","295","285","24190","23960"
"In post","2021","Other","Westminster","EO","655","640","28660","28650"
"In post","2021","Other","Westminster","G6/G7","380","375","60090","58030"
"In post","2021","Other","Westminster","SCS level","95","95","93580","81870"
"In post","2021","Other","Westminster","SEO/HEO","600","590","37110","35590"
"In post","2021","Other","Wiltshire","AA/AO","380","360","20790","20920"
"In post","2021","Other","Wiltshire","EO","175","170","28150","26670"
"In post","2021","Other","Wiltshire","G6/G7","15","15","65100","67260"
"In post","2021","Other","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Wiltshire","SEO/HEO","135","130","36300","33370"
"In post","2021","Other","Wiltshire","Unknown","15","10","41850","42580"
"In post","2021","Other","Wirral","AA/AO","5","5","[c]","[c]"
"In post","2021","Other","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Wolverhampton","AA/AO","10","10","[c]","[c]"
"In post","2021","Other","Worcestershire","AA/AO","10","10","20720","20920"
"In post","2021","Other","York","AA/AO","85","85","20620","20920"
"In post","2021","Other","York","EO","10","10","[c]","[c]"
"In post","2021","Other","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","York","SEO/HEO","15","15","34880","33300"
"In post","2021","Planning","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Bristol, City of","G6/G7","10","10","55590","54940"
"In post","2021","Planning","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Bristol, City of","SEO/HEO","25","25","37970","39370"
"In post","2021","Planning","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Cardiff and Vale of Glamorgan","SEO/HEO","15","15","40410","37410"
"In post","2021","Planning","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
