"Status","Year","Function_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Merseyside","Outside London","Female","65","55","39690","38630"
"In post","2021","Analysis","Merseyside","Outside London","Male","55","50","41030","38630"
"In post","2021","Analysis","North Yorkshire","Outside London","Female","35","35","36560","31380"
"In post","2021","Analysis","North Yorkshire","Outside London","Male","35","35","37500","31150"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Outer London - South","London","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Outer London - South","London","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Outside London","Female","60","55","42340","42220"
"In post","2021","Analysis","South Yorkshire","Outside London","Male","65","60","45660","45620"
"In post","2021","Analysis","Surrey, East and West Sussex","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","West Midlands","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Analysis","West Midlands","Outside London","Male","30","25","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Outside London","Female","80","75","39650","38280"
"In post","2021","Analysis","West Yorkshire","Outside London","Male","70","70","43370","48350"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","110","110","39260","35300"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","100","100","42370","40330"
"In post","2021","Commercial","Cheshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Cheshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cumbria","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Cumbria","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Outside London","Female","65","60","37500","37970"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Outside London","Male","45","40","46780","42320"
"In post","2021","Commercial","Devon","Outside London","Female","115","110","40890","38370"
"In post","2021","Commercial","Devon","Outside London","Male","110","105","44940","46750"
"In post","2021","Commercial","Dorset and Somerset","Outside London","Female","35","30","36470","33290"
"In post","2021","Commercial","Dorset and Somerset","Outside London","Male","35","35","45000","42510"
"In post","2021","Commercial","East Anglia","Outside London","Female","195","185","38740","35760"
"In post","2021","Commercial","East Anglia","Outside London","Male","150","150","44200","40130"
"In post","2021","Commercial","East Wales","Outside London","Female","90","85","36440","34030"
"In post","2021","Commercial","East Wales","Outside London","Male","90","90","39270","35420"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Outside London","Female","40","40","30470","26550"
"In post","2021","Commercial","Eastern Scotland","Outside London","Male","65","65","36300","36620"
"In post","2021","Commercial","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","495","470","39590","34800"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","565","555","44670","40580"
"In post","2021","Commercial","Greater Manchester","Outside London","Female","175","160","43050","38630"
"In post","2021","Commercial","Greater Manchester","Outside London","Male","170","170","43960","38630"
"In post","2021","Commercial","Hampshire and Isle of Wight","Outside London","Female","210","200","34880","33300"
"In post","2021","Commercial","Hampshire and Isle of Wight","Outside London","Male","160","155","41450","34800"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","London","Female","105","105","51000","50470"
"In post","2021","Commercial","Inner London - East","London","Male","95","95","55880","52250"
"In post","2021","Commercial","Inner London - West","London","Female","670","650","56720","53360"
"In post","2021","Commercial","Inner London - West","London","Male","790","785","66330","59690"
"In post","2021","Commercial","Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Kent","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Lancashire","Outside London","Female","40","40","47450","49060"
"In post","2021","Commercial","Lancashire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Merseyside","Outside London","Female","175","165","39660","34800"
"In post","2021","Commercial","Merseyside","Outside London","Male","155","150","44350","38990"
"In post","2021","Commercial","North Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Outside London","Female","40","40","42900","38230"
"In post","2021","Commercial","North Yorkshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Outside London","Male","30","30","47050","50280"
"In post","2021","Commercial","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","London","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Outer London - South","London","Female","75","70","46880","45070"
"In post","2021","Commercial","Outer London - South","London","Male","50","50","50860","53880"
"In post","2021","Commercial","Outer London - West and North West","London","Female","40","35","33060","28110"
"In post","2021","Commercial","Outer London - West and North West","London","Male","50","45","37560","31000"
"In post","2021","Commercial","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","Male","35","35","50400","43860"
"In post","2021","Commercial","Shropshire and Staffordshire","Outside London","Female","110","105","36000","33300"
"In post","2021","Commercial","Shropshire and Staffordshire","Outside London","Male","85","85","36990","27010"
"In post","2021","Commercial","South Yorkshire","Outside London","Female","65","60","44510","40780"
"In post","2021","Commercial","South Yorkshire","Outside London","Male","40","40","50570","49700"
"In post","2021","Commercial","Southern Scotland","Outside London","Female","60","55","46170","43320"
"In post","2021","Commercial","Southern Scotland","Outside London","Male","40","40","42770","39860"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","Female","45","40","33160","28580"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Outside London","Female","30","30","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Outside London","Female","70","70","35540","33150"
"In post","2021","Commercial","West Central Scotland","Outside London","Male","105","105","37990","34800"
"In post","2021","Commercial","West Midlands","Outside London","Female","65","60","45560","38280"
"In post","2021","Commercial","West Midlands","Outside London","Male","60","60","47840","40860"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","Female","95","80","31840","31040"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","Male","80","80","35060","31210"
"In post","2021","Commercial","West Yorkshire","Outside London","Female","160","155","45750","39290"
"In post","2021","Commercial","West Yorkshire","Outside London","Male","105","105","47380","43570"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","40","35","32240","29680"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","60","60","33400","31200"
"In post","2021","Communications","Cheshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Communications","Cumbria","Outside London","Female","50","45","27920","26030"
"In post","2021","Communications","Cumbria","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Outside London","Female","230","220","30700","26700"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Outside London","Male","255","255","28480","25560"
"In post","2021","Communications","Devon","Outside London","Female","35","30","34120","33630"
"In post","2021","Communications","Devon","Outside London","Male","30","30","32390","31900"
"In post","2021","Communications","Dorset and Somerset","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Communications","East Wales","Outside London","Female","440","410","29680","25560"
"In post","2021","Communications","East Wales","Outside London","Male","430","425","29080","25560"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","Female","85","75","34130","31810"
"In post","2021","Communications","Eastern Scotland","Outside London","Male","65","65","32020","30160"
"In post","2021","Communications","Essex","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","Essex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","125","115","36550","33950"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","110","105","38400","35650"
"In post","2021","Communications","Greater Manchester","Outside London","Female","210","205","30080","27510"
"In post","2021","Communications","Greater Manchester","Outside London","Male","290","290","29130","25560"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","Female","120","110","33500","33000"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","Male","85","85","31170","29200"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","London","Female","140","130","44990","40810"
"In post","2021","Communications","Inner London - East","London","Male","95","90","49680","42630"
"In post","2021","Communications","Inner London - West","London","Female","1170","1135","45870","41890"
"In post","2021","Communications","Inner London - West","London","Male","810","805","47470","42800"
"In post","2021","Communications","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Communications","Merseyside","Outside London","Female","55","55","39630","35410"
"In post","2021","Communications","Merseyside","Outside London","Male","40","40","36000","34180"
"In post","2021","Communications","North Yorkshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","Female","780","715","27920","25560"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","Male","735","720","27940","25560"
"In post","2021","Communications","Outer London - South","London","Female","20","20","[c]","[c]"
"In post","2021","Communications","Outer London - South","London","Male","15","15","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","London","Female","55","50","28950","27220"
"In post","2021","Communications","Outer London - West and North West","London","Male","150","150","24730","21450"
"In post","2021","Communications","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Communications","West Midlands","Outside London","Female","145","140","33830","31810"
"In post","2021","Communications","West Midlands","Outside London","Male","140","140","31700","31810"
"In post","2021","Communications","West Wales and The Valleys","Outside London","Female","50","45","29740","26470"
"In post","2021","Communications","West Wales and The Valleys","Outside London","Male","35","30","30270","26780"
"In post","2021","Communications","West Yorkshire","Outside London","Female","255","245","31270","25560"
"In post","2021","Communications","West Yorkshire","Outside London","Male","300","300","29050","25560"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","40","40","30460","29570"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","45","45","33240","31990"
"In post","2021","Counter Fraud","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","Female","230","210","31980","31810"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","Male","285","275","34660","31810"
"In post","2021","Counter Fraud","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Outside London","Female","195","175","26780","25560"
"In post","2021","Counter Fraud","East Anglia","Outside London","Male","185","180","29460","28130"
"In post","2021","Counter Fraud","East Wales","Outside London","Female","190","170","29800","27130"
"In post","2021","Counter Fraud","East Wales","Outside London","Male","190","185","32900","31810"
"In post","2021","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Outside London","Female","110","100","30060","28130"
"In post","2021","Counter Fraud","Eastern Scotland","Outside London","Male","125","120","32690","31810"
"In post","2021","Counter Fraud","Essex","Outside London","Female","35","30","27770","26060"
"In post","2021","Counter Fraud","Essex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","165","150","34140","31810"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","230","220","36220","31810"
"In post","2021","Counter Fraud","Greater Manchester","Outside London","Female","490","455","32650","31810"
"In post","2021","Counter Fraud","Greater Manchester","Outside London","Male","615","590","33500","31810"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Outside London","Female","65","60","31840","31810"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Outside London","Male","65","65","34970","31810"
"In post","2021","Counter Fraud","Inner London - East","London","Female","95","90","38350","36160"
"In post","2021","Counter Fraud","Inner London - East","London","Male","85","85","43580","40780"
"In post","2021","Counter Fraud","Inner London - West","London","Female","615","585","38150","36160"
"In post","2021","Counter Fraud","Inner London - West","London","Male","865","850","40890","36160"
"In post","2021","Counter Fraud","Kent","Outside London","Female","80","75","29150","28130"
"In post","2021","Counter Fraud","Kent","Outside London","Male","115","110","30710","28130"
"In post","2021","Counter Fraud","Lancashire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Lancashire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Outside London","Female","300","265","30990","28130"
"In post","2021","Counter Fraud","Merseyside","Outside London","Male","260","255","34730","31810"
"In post","2021","Counter Fraud","North Yorkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","Female","185","170","30810","28130"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","Male","210","205","31510","31810"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Outside London","Female","260","245","31380","31810"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Outside London","Male","270","265","32800","31810"
"In post","2021","Counter Fraud","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","London","Female","270","255","36090","32520"
"In post","2021","Counter Fraud","Outer London - South","London","Male","360","355","39040","36160"
"In post","2021","Counter Fraud","Outer London - West and North West","London","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","London","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Outside London","Male","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Outside London","Female","60","50","29060","28130"
"In post","2021","Counter Fraud","Southern Scotland","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Outside London","Female","270","235","29310","28130"
"In post","2021","Counter Fraud","West Central Scotland","Outside London","Male","260","245","31760","31810"
"In post","2021","Counter Fraud","West Midlands","Outside London","Female","360","325","30710","28130"
"In post","2021","Counter Fraud","West Midlands","Outside London","Male","365","350","33480","31810"
"In post","2021","Counter Fraud","West Wales and The Valleys","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Outside London","Female","385","340","31050","28130"
"In post","2021","Counter Fraud","West Yorkshire","Outside London","Male","440","430","33070","31810"
