"Status","Year","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","SCS level","LGBO","255","250","87190","80020"
"In post","2021","Declared non-disabled","SCS level","Undeclared","280","265","90070","82200"
"In post","2021","Declared non-disabled","SCS level","Unknown","335","325","92950","85190"
"In post","2021","Declared non-disabled","SEO/HEO","Heterosexual / straight","68945","66200","36830","36030"
"In post","2021","Declared non-disabled","SEO/HEO","LGBO","3460","3400","36360","35370"
"In post","2021","Declared non-disabled","SEO/HEO","Undeclared","6155","5870","37530","36650"
"In post","2021","Declared non-disabled","SEO/HEO","Unknown","7635","7210","37140","36230"
"In post","2021","Declared non-disabled","Unknown","Heterosexual / straight","9065","8480","31820","30210"
"In post","2021","Declared non-disabled","Unknown","LGBO","405","395","29630","27540"
"In post","2021","Declared non-disabled","Unknown","Undeclared","650","600","34560","34100"
"In post","2021","Declared non-disabled","Unknown","Unknown","395","350","33630","34340"
"In post","2021","Undeclared","AA/AO","Heterosexual / straight","4180","3775","23640","21440"
"In post","2021","Undeclared","AA/AO","LGBO","295","285","23430","21010"
"In post","2021","Undeclared","AA/AO","Undeclared","2825","2585","23470","21440"
"In post","2021","Undeclared","AA/AO","Unknown","2280","1965","27000","26630"
"In post","2021","Undeclared","EO","Heterosexual / straight","3135","2955","28220","27570"
"In post","2021","Undeclared","EO","LGBO","265","255","28130","27570"
"In post","2021","Undeclared","EO","Undeclared","2660","2490","28130","27570"
"In post","2021","Undeclared","EO","Unknown","1135","1055","29710","28080"
"In post","2021","Undeclared","G6/G7","Heterosexual / straight","1080","1045","58740","57270"
"In post","2021","Undeclared","G6/G7","LGBO","115","115","58580","54620"
"In post","2021","Undeclared","G6/G7","Undeclared","1515","1465","58720","57130"
"In post","2021","Undeclared","G6/G7","Unknown","445","430","57920","54760"
"In post","2021","Undeclared","SCS level","Heterosexual / straight","115","110","88350","81790"
"In post","2021","Undeclared","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","SCS level","Undeclared","130","120","87560","81490"
"In post","2021","Undeclared","SCS level","Unknown","40","35","95170","87060"
"In post","2021","Undeclared","SEO/HEO","Heterosexual / straight","3040","2940","37360","36520"
"In post","2021","Undeclared","SEO/HEO","LGBO","285","285","35580","34080"
"In post","2021","Undeclared","SEO/HEO","Undeclared","3475","3325","37250","36460"
"In post","2021","Undeclared","SEO/HEO","Unknown","995","965","38520","37320"
"In post","2021","Undeclared","Unknown","Heterosexual / straight","350","330","31810","30210"
"In post","2021","Undeclared","Unknown","LGBO","45","45","30150","29450"
"In post","2021","Undeclared","Unknown","Undeclared","305","290","34880","33700"
"In post","2021","Undeclared","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","AA/AO","Heterosexual / straight","4560","4175","22820","21440"
"In post","2021","Unknown","AA/AO","LGBO","280","270","22880","22050"
"In post","2021","Unknown","AA/AO","Undeclared","1410","1255","22310","21580"
"In post","2021","Unknown","AA/AO","Unknown","20750","19265","22100","21010"
"In post","2021","Unknown","EO","Heterosexual / straight","4825","4620","29310","28430"
"In post","2021","Unknown","EO","LGBO","295","295","28640","27660"
"In post","2021","Unknown","EO","Undeclared","990","925","28740","29350"
"In post","2021","Unknown","EO","Unknown","12475","11945","27500","27130"
"In post","2021","Unknown","G6/G7","Heterosexual / straight","2935","2835","58380","55960"
"In post","2021","Unknown","G6/G7","LGBO","185","185","56870","54410"
"In post","2021","Unknown","G6/G7","Undeclared","495","475","60190","57440"
"In post","2021","Unknown","G6/G7","Unknown","7830","7575","58730","56340"
"In post","2021","Unknown","SCS level","Heterosexual / straight","290","285","95380","87830"
"In post","2021","Unknown","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","SCS level","Undeclared","45","40","94630","88590"
"In post","2021","Unknown","SCS level","Unknown","1180","1145","92350","80590"
"In post","2021","Unknown","SEO/HEO","Heterosexual / straight","6195","5970","37960","37520"
"In post","2021","Unknown","SEO/HEO","LGBO","365","365","36300","36030"
"In post","2021","Unknown","SEO/HEO","Undeclared","1235","1185","38010","37410"
"In post","2021","Unknown","SEO/HEO","Unknown","15440","15000","35520","34460"
"In post","2021","Unknown","Unknown","Heterosexual / straight","190","180","38740","34420"
"In post","2021","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Undeclared","50","45","40220","38520"
"In post","2021","Unknown","Unknown","Unknown","2630","2560","34300","32690"
"Leaver CS","2021","Declared disabled","AA/AO","Heterosexual / straight","700","[c]","21020","21010"
"Leaver CS","2021","Declared disabled","AA/AO","LGBO","85","[c]","20950","21010"
"Leaver CS","2021","Declared disabled","AA/AO","Undeclared","110","[c]","21260","21010"
"Leaver CS","2021","Declared disabled","AA/AO","Unknown","375","[c]","21780","20810"
"Leaver CS","2021","Declared disabled","EO","Heterosexual / straight","435","[c]","27570","27570"
"Leaver CS","2021","Declared disabled","EO","LGBO","50","[c]","27280","27570"
"Leaver CS","2021","Declared disabled","EO","Undeclared","85","[c]","27680","27570"
"Leaver CS","2021","Declared disabled","EO","Unknown","230","[c]","28570","27570"
"Leaver CS","2021","Declared disabled","G6/G7","Heterosexual / straight","100","[c]","61730","57390"
"Leaver CS","2021","Declared disabled","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6/G7","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO/HEO","Heterosexual / straight","295","[c]","36700","35430"
"Leaver CS","2021","Declared disabled","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO/HEO","Undeclared","50","[c]","36590","35110"
"Leaver CS","2021","Declared disabled","SEO/HEO","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA/AO","Heterosexual / straight","4010","[c]","21310","21010"
"Leaver CS","2021","Declared non-disabled","AA/AO","LGBO","225","[c]","21020","21010"
"Leaver CS","2021","Declared non-disabled","AA/AO","Undeclared","395","[c]","21160","21010"
"Leaver CS","2021","Declared non-disabled","AA/AO","Unknown","1885","[c]","21210","21010"
"Leaver CS","2021","Declared non-disabled","EO","Heterosexual / straight","1990","[c]","27210","27570"
"Leaver CS","2021","Declared non-disabled","EO","LGBO","100","[c]","26940","27520"
"Leaver CS","2021","Declared non-disabled","EO","Undeclared","240","[c]","27680","27370"
"Leaver CS","2021","Declared non-disabled","EO","Unknown","1170","[c]","27650","27570"
"Leaver CS","2021","Declared non-disabled","G6/G7","Heterosexual / straight","950","[c]","60460","58800"
"Leaver CS","2021","Declared non-disabled","G6/G7","LGBO","50","[c]","60660","58650"
"Leaver CS","2021","Declared non-disabled","G6/G7","Undeclared","130","[c]","63110","60320"
"Leaver CS","2021","Declared non-disabled","G6/G7","Unknown","395","[c]","60940","58040"
"Leaver CS","2021","Declared non-disabled","SCS level","Heterosexual / straight","200","[c]","97420","93000"
"Leaver CS","2021","Declared non-disabled","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Heterosexual / straight","1925","[c]","37220","36460"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","LGBO","90","[c]","37040","36790"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Undeclared","240","[c]","38370","37000"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Unknown","965","[c]","38350","36610"
"Leaver CS","2021","Declared non-disabled","Unknown","Heterosexual / straight","375","[c]","38960","36490"
"Leaver CS","2021","Declared non-disabled","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Heterosexual / straight","255","[c]","21640","21010"
"Leaver CS","2021","Undeclared","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Undeclared","165","[c]","22240","21010"
"Leaver CS","2021","Undeclared","AA/AO","Unknown","370","[c]","21420","21010"
"Leaver CS","2021","Undeclared","EO","Heterosexual / straight","105","[c]","26870","27470"
"Leaver CS","2021","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Undeclared","95","[c]","28320","27460"
"Leaver CS","2021","Undeclared","EO","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6/G7","Heterosexual / straight","40","[c]","57320","54540"
"Leaver CS","2021","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6/G7","Undeclared","40","[c]","59690","58240"
"Leaver CS","2021","Undeclared","G6/G7","Unknown","60","[c]","59610","56690"
"Leaver CS","2021","Undeclared","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO/HEO","Heterosexual / straight","120","[c]","36810","36500"
"Leaver CS","2021","Undeclared","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO/HEO","Undeclared","120","[c]","38910","38000"
"Leaver CS","2021","Undeclared","SEO/HEO","Unknown","160","[c]","34360","34530"
"Leaver CS","2021","Undeclared","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Heterosexual / straight","245","[c]","21620","20920"
"Leaver CS","2021","Unknown","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","Undeclared","90","[c]","22220","20850"
"Leaver CS","2021","Unknown","AA/AO","Unknown","2965","[c]","21000","21010"
"Leaver CS","2021","Unknown","EO","Heterosexual / straight","140","[c]","28520","27650"
"Leaver CS","2021","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Undeclared","40","[c]","28330","29200"
"Leaver CS","2021","Unknown","EO","Unknown","1345","[c]","27130","27570"
"Leaver CS","2021","Unknown","G6/G7","Heterosexual / straight","100","[c]","61350","56500"
"Leaver CS","2021","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Unknown","520","[c]","60170","57870"
"Leaver CS","2021","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","Unknown","115","[c]","95790","87400"
"Leaver CS","2021","Unknown","SEO/HEO","Heterosexual / straight","245","[c]","38180","38430"
"Leaver CS","2021","Unknown","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Undeclared","55","[c]","39170","39230"
"Leaver CS","2021","Unknown","SEO/HEO","Unknown","1055","[c]","35920","35600"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","605","[c]","34680","32100"
"Leaver Dept.","2021","Declared disabled","AA/AO","Heterosexual / straight","90","[c]","21000","21010"
"Leaver Dept.","2021","Declared disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Heterosexual / straight","165","[c]","26510","27310"
"Leaver Dept.","2021","Declared disabled","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","EO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6/G7","Heterosexual / straight","110","[c]","56860","54700"
"Leaver Dept.","2021","Declared disabled","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","SEO/HEO","Heterosexual / straight","255","[c]","35170","33960"
"Leaver Dept.","2021","Declared disabled","SEO/HEO","LGBO","45","[c]","34280","33510"
"Leaver Dept.","2021","Declared disabled","SEO/HEO","Undeclared","40","[c]","36480","35700"
"Leaver Dept.","2021","Declared disabled","SEO/HEO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","AA/AO","Heterosexual / straight","745","[c]","21140","21010"
"Leaver Dept.","2021","Declared non-disabled","AA/AO","LGBO","60","[c]","20920","21010"
"Leaver Dept.","2021","Declared non-disabled","AA/AO","Undeclared","50","[c]","21300","21010"
"Leaver Dept.","2021","Declared non-disabled","AA/AO","Unknown","410","[c]","21170","21010"
"Leaver Dept.","2021","Declared non-disabled","EO","Heterosexual / straight","1070","[c]","26710","27570"
"Leaver Dept.","2021","Declared non-disabled","EO","LGBO","90","[c]","26550","27470"
"Leaver Dept.","2021","Declared non-disabled","EO","Undeclared","80","[c]","27410","27570"
"Leaver Dept.","2021","Declared non-disabled","EO","Unknown","310","[c]","27690","27570"
"Leaver Dept.","2021","Declared non-disabled","G6/G7","Heterosexual / straight","980","[c]","57650","55990"
"Leaver Dept.","2021","Declared non-disabled","G6/G7","LGBO","80","[c]","54730","54240"
"Leaver Dept.","2021","Declared non-disabled","G6/G7","Undeclared","90","[c]","57970","55650"
"Leaver Dept.","2021","Declared non-disabled","G6/G7","Unknown","185","[c]","58410","56130"
"Leaver Dept.","2021","Declared non-disabled","SCS level","Heterosexual / straight","155","[c]","87910","79790"
"Leaver Dept.","2021","Declared non-disabled","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","SCS level","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","SEO/HEO","Heterosexual / straight","1800","[c]","35340","34240"
"Leaver Dept.","2021","Declared non-disabled","SEO/HEO","LGBO","170","[c]","35240","34380"
"Leaver Dept.","2021","Declared non-disabled","SEO/HEO","Undeclared","130","[c]","36340","35750"
"Leaver Dept.","2021","Declared non-disabled","SEO/HEO","Unknown","375","[c]","36170","35310"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Heterosexual / straight","60","[c]","26860","27570"
"Leaver Dept.","2021","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Undeclared","35","[c]","27470","27570"
"Leaver Dept.","2021","Undeclared","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Undeclared","50","[c]","59190","57990"
"Leaver Dept.","2021","Undeclared","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Heterosexual / straight","100","[c]","35470","34050"
"Leaver Dept.","2021","Undeclared","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Undeclared","60","[c]","38000","38210"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Unknown","70","[c]","37240","35090"
"Leaver Dept.","2021","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Heterosexual / straight","35","[c]","21340","20880"
"Leaver Dept.","2021","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Unknown","570","[c]","20830","20710"
"Leaver Dept.","2021","Unknown","EO","Heterosexual / straight","45","[c]","27470","27070"
"Leaver Dept.","2021","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Unknown","410","[c]","27010","27020"
"Leaver Dept.","2021","Unknown","G6/G7","Heterosexual / straight","80","[c]","56170","54100"
"Leaver Dept.","2021","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Unknown","585","[c]","56120","54290"
"Leaver Dept.","2021","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Unknown","75","[c]","83720","77530"
"Leaver Dept.","2021","Unknown","SEO/HEO","Heterosexual / straight","110","[c]","36790","36030"
"Leaver Dept.","2021","Unknown","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","Unknown","1320","[c]","34030","32690"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","90","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","AA/AO","Heterosexual / straight","940","[c]","21250","21010"
"New entrant CS","2021","Declared disabled","AA/AO","LGBO","210","[c]","21120","21010"
"New entrant CS","2021","Declared disabled","AA/AO","Undeclared","90","[c]","21190","21010"
"New entrant CS","2021","Declared disabled","AA/AO","Unknown","40","[c]","21630","21430"
"New entrant CS","2021","Declared disabled","EO","Heterosexual / straight","1315","[c]","27890","27570"
"New entrant CS","2021","Declared disabled","EO","LGBO","315","[c]","27690","27570"
"New entrant CS","2021","Declared disabled","EO","Undeclared","110","[c]","28020","27570"
"New entrant CS","2021","Declared disabled","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","G6/G7","Heterosexual / straight","125","[c]","55250","54330"
"New entrant CS","2021","Declared disabled","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","SEO/HEO","Heterosexual / straight","460","[c]","34500","33570"
"New entrant CS","2021","Declared disabled","SEO/HEO","LGBO","125","[c]","33060","32330"
"New entrant CS","2021","Declared disabled","SEO/HEO","Undeclared","45","[c]","34430","33570"
"New entrant CS","2021","Declared disabled","SEO/HEO","Unknown","35","[c]","34620","32790"
"New entrant CS","2021","Declared disabled","Unknown","Heterosexual / straight","100","[c]","23820","22920"
"New entrant CS","2021","Declared disabled","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","AA/AO","Heterosexual / straight","9175","[c]","21700","21010"
"New entrant CS","2021","Declared non-disabled","AA/AO","LGBO","785","[c]","21520","21010"
"New entrant CS","2021","Declared non-disabled","AA/AO","Undeclared","430","[c]","21380","21010"
"New entrant CS","2021","Declared non-disabled","AA/AO","Unknown","220","[c]","21930","21050"
"New entrant CS","2021","Declared non-disabled","EO","Heterosexual / straight","9585","[c]","27870","27570"
"New entrant CS","2021","Declared non-disabled","EO","LGBO","895","[c]","27710","27570"
"New entrant CS","2021","Declared non-disabled","EO","Undeclared","485","[c]","27690","27570"
"New entrant CS","2021","Declared non-disabled","EO","Unknown","150","[c]","26310","26000"
"New entrant CS","2021","Declared non-disabled","G6/G7","Heterosexual / straight","1470","[c]","57670","54700"
"New entrant CS","2021","Declared non-disabled","G6/G7","LGBO","100","[c]","56900","54650"
"New entrant CS","2021","Declared non-disabled","G6/G7","Undeclared","105","[c]","59840","57220"
"New entrant CS","2021","Declared non-disabled","G6/G7","Unknown","55","[c]","56130","53260"
"New entrant CS","2021","Declared non-disabled","SCS level","Heterosexual / straight","145","[c]","96920","91000"
