"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","915","885","40390","37370"
"In post","2021","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","1770","1740","47870","43230"
"In post","2021","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","30","30","38310","31810"
"In post","2021","Economics","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Economics","Overseas","40","40","56400","55860"
"In post","2021","Economics","Scotland","35","35","48040","49920"
"In post","2021","Economics","South East (England)","25","25","48970","51710"
"In post","2021","Economics","South West (England)","25","25","45380","48370"
"In post","2021","Economics","Wales","175","170","39990","33330"
"In post","2021","Economics","West Midlands (England)","10","10","51560","47390"
"In post","2021","Economics","Yorkshire and The Humber","45","40","40780","36820"
"In post","2021","Finance","East Midlands (England)","205","195","35490","31810"
"In post","2021","Finance","East of England","390","365","36860","33300"
"In post","2021","Finance","London","2555","2500","49160","44880"
"In post","2021","Finance","North East (England)","370","360","39000","36960"
"In post","2021","Finance","North West (England)","650","625","38240","35360"
"In post","2021","Finance","Northern Ireland","30","30","36710","34380"
"In post","2021","Finance","Overseas","40","40","38300","33460"
"In post","2021","Finance","Scotland","700","600","28080","21490"
"In post","2021","Finance","South East (England)","905","860","37060","33300"
"In post","2021","Finance","South West (England)","1300","1245","39710","36480"
"In post","2021","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales","710","665","37880","34110"
"In post","2021","Finance","West Midlands (England)","515","500","40910","37270"
"In post","2021","Finance","Yorkshire and The Humber","790","730","34990","30230"
"In post","2021","Human Resources","East Midlands (England)","370","350","37780","33830"
"In post","2021","Human Resources","East of England","195","180","35240","32430"
"In post","2021","Human Resources","London","2415","2340","46800","42200"
"In post","2021","Human Resources","North East (England)","125","120","35820","32460"
"In post","2021","Human Resources","North West (England)","1030","975","33750","30820"
"In post","2021","Human Resources","Northern Ireland","15","15","33730","32730"
"In post","2021","Human Resources","Overseas","25","25","38270","33300"
"In post","2021","Human Resources","Scotland","760","715","29350","25870"
"In post","2021","Human Resources","South East (England)","500","475","36570","32430"
"In post","2021","Human Resources","South West (England)","905","835","35670","32810"
"In post","2021","Human Resources","Unknown","10","10","54130","58180"
"In post","2021","Human Resources","Wales","800","745","35240","31040"
"In post","2021","Human Resources","West Midlands (England)","325","310","38190","33720"
"In post","2021","Human Resources","Yorkshire and The Humber","385","370","39390","36970"
"In post","2021","Inspector of Education and Training","East Midlands (England)","70","65","64380","64500"
"In post","2021","Inspector of Education and Training","East of England","90","85","65420","75500"
"In post","2021","Inspector of Education and Training","London","230","225","66190","64500"
"In post","2021","Inspector of Education and Training","North West (England)","110","110","65190","64500"
"In post","2021","Inspector of Education and Training","South West (England)","75","70","66220","70500"
"In post","2021","Inspector of Education and Training","Wales","65","60","74480","74730"
"In post","2021","Inspector of Education and Training","West Midlands (England)","100","100","65740","64500"
"In post","2021","Inspector of Education and Training","Yorkshire and The Humber","115","115","66660","70500"
"In post","2021","Intelligence Analysis","East Midlands (England)","130","125","29780","27380"
"In post","2021","Intelligence Analysis","East of England","420","410","32440","33300"
"In post","2021","Intelligence Analysis","London","1420","1360","40670","36620"
"In post","2021","Intelligence Analysis","North East (England)","70","70","33180","31810"
"In post","2021","Intelligence Analysis","North West (England)","365","350","28420","26410"
"In post","2021","Intelligence Analysis","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","Overseas","70","70","43800","40560"
"In post","2021","Intelligence Analysis","Scotland","60","60","31530","30900"
"In post","2021","Intelligence Analysis","South East (England)","390","370","28810","27370"
"In post","2021","Intelligence Analysis","South West (England)","55","50","31250","27380"
"In post","2021","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","40","40","30030","27380"
"In post","2021","Intelligence Analysis","West Midlands (England)","90","85","31510","28570"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","275","265","33100","28970"
"In post","2021","Internal Audit","East Midlands (England)","30","30","39600","38630"
"In post","2021","Internal Audit","East of England","25","25","38850","34610"
"In post","2021","Internal Audit","London","210","200","53870","51710"
"In post","2021","Internal Audit","North East (England)","45","45","42940","41280"
"In post","2021","Internal Audit","North West (England)","65","60","42020","40580"
"In post","2021","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","65","65","39980","36460"
"In post","2021","Internal Audit","South East (England)","70","70","37520","34980"
"In post","2021","Internal Audit","South West (England)","95","90","43860","42160"
"In post","2021","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","50","45","45550","43540"
"In post","2021","Internal Audit","West Midlands (England)","55","50","50670","45390"
"In post","2021","Internal Audit","Yorkshire and The Humber","55","55","46870","45390"
"In post","2021","International Trade","East Midlands (England)","20","20","34900","31810"
"In post","2021","International Trade","East of England","5","5","[c]","[c]"
"In post","2021","International Trade","London","1075","1060","47360","42470"
"In post","2021","International Trade","North East (England)","10","10","39220","36790"
"In post","2021","International Trade","North West (England)","50","50","36090","31810"
"In post","2021","International Trade","Northern Ireland","10","10","[c]","[c]"
"In post","2021","International Trade","Overseas","155","155","56610","54470"
"In post","2021","International Trade","Scotland","10","10","[c]","[c]"
"In post","2021","International Trade","South East (England)","65","65","42970","38540"
"In post","2021","International Trade","South West (England)","15","15","38290","31810"
"In post","2021","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","25","25","36220","31800"
"In post","2021","International Trade","Yorkshire and The Humber","30","30","39250","38630"
"In post","2021","Knowledge and Information Management","East Midlands (England)","75","70","35460","33350"
"In post","2021","Knowledge and Information Management","East of England","160","150","35910","33300"
"In post","2021","Knowledge and Information Management","London","745","715","41410","37560"
"In post","2021","Knowledge and Information Management","North East (England)","30","30","35760","32860"
"In post","2021","Knowledge and Information Management","North West (England)","130","125","34250","33300"
"In post","2021","Knowledge and Information Management","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","50","45","32210","29040"
"In post","2021","Knowledge and Information Management","South East (England)","260","250","33020","31870"
"In post","2021","Knowledge and Information Management","South West (England)","530","510","36190","33300"
"In post","2021","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","165","160","33250","29540"
"In post","2021","Knowledge and Information Management","West Midlands (England)","120","115","32390","27190"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","100","95","35610","32050"
"In post","2021","Legal","East Midlands (England)","510","465","42390","41870"
"In post","2021","Legal","East of England","675","620","38800","33840"
"In post","2021","Legal","London","4765","4495","54800","52760"
"In post","2021","Legal","North East (England)","425","400","41060","38630"
"In post","2021","Legal","North West (England)","1215","1145","42510","39450"
"In post","2021","Legal","Northern Ireland","165","155","29460","26540"
"In post","2021","Legal","Overseas","15","15","64020","70740"
"In post","2021","Legal","Scotland","895","840","48440","51500"
"In post","2021","Legal","South East (England)","790","725","45580","45100"
"In post","2021","Legal","South West (England)","535","495","43460","42840"
"In post","2021","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","660","610","45580","48080"
"In post","2021","Legal","West Midlands (England)","645","605","44340","45540"
"In post","2021","Legal","Yorkshire and The Humber","850","785","45610","48080"
"In post","2021","Medicine","East Midlands (England)","190","175","45990","37890"
"In post","2021","Medicine","East of England","170","150","58520","37890"
"In post","2021","Medicine","London","390","350","80000","79540"
"In post","2021","Medicine","North East (England)","25","20","76560","86460"
"In post","2021","Medicine","North West (England)","75","65","74420","74070"
"In post","2021","Medicine","Northern Ireland","40","30","44050","38640"
"In post","2021","Medicine","Overseas","55","55","53580","51960"
"In post","2021","Medicine","Scotland","100","90","46260","37890"
"In post","2021","Medicine","South East (England)","405","360","50410","38490"
"In post","2021","Medicine","South West (England)","430","375","46940","37890"
"In post","2021","Medicine","Unknown","10","5","[c]","[c]"
"In post","2021","Medicine","Wales","275","255","51070","44500"
"In post","2021","Medicine","West Midlands (England)","170","155","60610","44500"
"In post","2021","Medicine","Yorkshire and The Humber","170","155","52520","37890"
"In post","2021","Operational Delivery","East Midlands (England)","10100","9340","27260","25480"
"In post","2021","Operational Delivery","East of England","10200","9460","28320","26750"
"In post","2021","Operational Delivery","London","25900","24515","34570","30670"
"In post","2021","Operational Delivery","North East (England)","13705","12040","25740","22350"
"In post","2021","Operational Delivery","North West (England)","26130","23990","27310","25040"
"In post","2021","Operational Delivery","Northern Ireland","1695","1545","26350","24890"
"In post","2021","Operational Delivery","Overseas","290","285","48380","46000"
"In post","2021","Operational Delivery","Scotland","14305","13125","28060","25560"
"In post","2021","Operational Delivery","South East (England)","17940","16380","28700","27230"
"In post","2021","Operational Delivery","South West (England)","10430","9640","29260","26740"
"In post","2021","Operational Delivery","Unknown","150","140","38770","40370"
"In post","2021","Operational Delivery","Wales","16630","15030","26650","23320"
"In post","2021","Operational Delivery","West Midlands (England)","13570","12675","27740","25300"
"In post","2021","Operational Delivery","Yorkshire and The Humber","15070","13860","27800","25500"
"In post","2021","Operational Research","East Midlands (England)","30","30","41870","44260"
"In post","2021","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","395","385","48940","45390"
"In post","2021","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","90","85","42410","38630"
"In post","2021","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","460","445","41890","46080"
"In post","2021","Operational Research","South West (England)","105","100","42990","46080"
"In post","2021","Operational Research","Wales","20","20","34170","34030"
"In post","2021","Operational Research","West Midlands (England)","25","25","43270","42240"
"In post","2021","Operational Research","Yorkshire and The Humber","45","45","40640","39260"
"In post","2021","Other","East Midlands (England)","840","810","25280","21130"
"In post","2021","Other","East of England","1180","1120","24690","21130"
"In post","2021","Other","London","4185","4015","40540","33520"
"In post","2021","Other","North East (England)","215","205","27780","21580"
"In post","2021","Other","North West (England)","825","780","27940","24060"
"In post","2021","Other","Northern Ireland","325","310","23440","21880"
"In post","2021","Other","Overseas","375","370","50430","46620"
"In post","2021","Other","Scotland","2010","1905","29340","25560"
"In post","2021","Other","South East (England)","2860","2760","28000","22840"
"In post","2021","Other","South West (England)","4480","4270","30420","26670"
"In post","2021","Other","Unknown","1860","1860","37500","34310"
"In post","2021","Other","Wales","1105","1050","35590","34490"
"In post","2021","Other","West Midlands (England)","1175","1125","26060","22080"
"In post","2021","Other","Yorkshire and The Humber","1235","1190","25620","22500"
"In post","2021","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","London","100","95","47150","42620"
"In post","2021","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","South East (England)","5","5","[c]","[c]"
"In post","2021","Planning","South West (England)","40","40","47420","40720"
"In post","2021","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Wales","30","25","42200","37410"
"In post","2021","Planning","West Midlands (England)","10","10","46540","40980"
"In post","2021","Planning","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Planning Inspectors","South West (England)","325","285","57780","58810"
"In post","2021","Planning Inspectors","Wales","20","20","60170","58810"
"In post","2021","Policy","East Midlands (England)","250","235","41280","36960"
"In post","2021","Policy","East of England","200","195","43270","40440"
"In post","2021","Policy","London","19690","19215","49190","48200"
"In post","2021","Policy","North East (England)","360","340","40380","37100"
"In post","2021","Policy","North West (England)","985","950","40860","37100"
"In post","2021","Policy","Northern Ireland","80","80","40760","37910"
"In post","2021","Policy","Overseas","1750","1745","52720","54020"
"In post","2021","Policy","Scotland","415","395","43320","38630"
"In post","2021","Policy","South East (England)","455","440","39750","36850"
"In post","2021","Policy","South West (England)","770","730","40970","36970"
"In post","2021","Policy","Unknown","15","15","52720","51170"
"In post","2021","Policy","Wales","1955","1860","41850","37410"
"In post","2021","Policy","West Midlands (England)","610","590","41080","36700"
"In post","2021","Policy","Yorkshire and The Humber","1565","1505","42000","37100"
"In post","2021","Project Delivery","East Midlands (England)","360","350","39190","36120"
"In post","2021","Project Delivery","East of England","595","575","39260","37640"
"In post","2021","Project Delivery","London","3650","3565","50210","44650"
"In post","2021","Project Delivery","North East (England)","880","840","40450","38630"
"In post","2021","Project Delivery","North West (England)","1365","1320","39990","38630"
"In post","2021","Project Delivery","Northern Ireland","70","70","38680","34050"
"In post","2021","Project Delivery","Overseas","160","160","46490","45200"
"In post","2021","Project Delivery","Scotland","660","640","39760","37660"
"In post","2021","Project Delivery","South East (England)","1705","1660","39390","37320"
"In post","2021","Project Delivery","South West (England)","4745","4595","40490","39700"
"In post","2021","Project Delivery","Unknown","30","30","43320","39540"
"In post","2021","Project Delivery","Wales","530","510","41380","38650"
"In post","2021","Project Delivery","West Midlands (England)","735","710","39970","38630"
"In post","2021","Project Delivery","Yorkshire and The Humber","525","515","38890","37070"
"In post","2021","Property","East Midlands (England)","475","450","33780","31810"
"In post","2021","Property","East of England","505","485","32760","33250"
"In post","2021","Property","London","1110","1070","44210","37490"
"In post","2021","Property","North East (England)","290","265","34640","31100"
"In post","2021","Property","North West (England)","525","495","36230","31900"
"In post","2021","Property","Northern Ireland","105","100","28950","27680"
"In post","2021","Property","Overseas","195","195","39120","36460"
"In post","2021","Property","Scotland","355","345","32600","33000"
"In post","2021","Property","South East (England)","980","950","35010","33300"
"In post","2021","Property","South West (England)","885","850","35130","33300"
"In post","2021","Property","Unknown","15","15","47630","50400"
"In post","2021","Property","Wales","415","395","34610","32100"
"In post","2021","Property","West Midlands (England)","515","485","35270","32510"
"In post","2021","Property","Yorkshire and The Humber","590","555","36310","33250"
"In post","2021","Psychology","East Midlands (England)","180","170","34590","30450"
"In post","2021","Psychology","East of England","175","165","35190","30810"
"In post","2021","Psychology","London","65","60","41850","39080"
"In post","2021","Psychology","North East (England)","95","90","37800","38150"
"In post","2021","Psychology","North West (England)","155","150","35230","30450"
"In post","2021","Psychology","Scotland","70","65","38790","33650"
"In post","2021","Psychology","South East (England)","235","220","35900","31180"
"In post","2021","Psychology","South West (England)","105","95","37790","31180"
"In post","2021","Psychology","Wales","50","50","34990","30340"
"In post","2021","Psychology","West Midlands (England)","120","115","32480","29400"
"In post","2021","Psychology","Yorkshire and The Humber","175","170","33890","30450"
"In post","2021","Science and Engineering","East Midlands (England)","545","515","39560","37640"
"In post","2021","Science and Engineering","East of England","920","870","36770","33170"
"In post","2021","Science and Engineering","London","1425","1345","46580","41460"
"In post","2021","Science and Engineering","North East (England)","65","60","33490","28590"
"In post","2021","Science and Engineering","North West (England)","495","465","35880","33500"
"In post","2021","Science and Engineering","Northern Ireland","45","45","28640","23870"
"In post","2021","Science and Engineering","Overseas","125","125","44240","42350"
"In post","2021","Science and Engineering","Scotland","455","445","35860","33300"
"In post","2021","Science and Engineering","South East (England)","2040","1955","38330","37320"
"In post","2021","Science and Engineering","South West (England)","6375","6175","38210","37360"
"In post","2021","Science and Engineering","Unknown","75","75","27510","27370"
"In post","2021","Science and Engineering","Wales","740","700","40160","37410"
"In post","2021","Science and Engineering","West Midlands (England)","350","325","34130","30980"
"In post","2021","Science and Engineering","Yorkshire and The Humber","440","415","36270","31710"
"In post","2021","Security","East Midlands (England)","160","155","29300","26670"
"In post","2021","Security","East of England","550","540","33200","28890"
"In post","2021","Security","London","1230","1210","38900","35430"
"In post","2021","Security","North East (England)","95","90","33690","31810"
"In post","2021","Security","North West (England)","305","300","29190","25040"
"In post","2021","Security","Northern Ireland","390","385","21450","20310"
"In post","2021","Security","Overseas","75","75","37120","34350"
"In post","2021","Security","Scotland","1365","1325","30620","28210"
"In post","2021","Security","South East (England)","1795","1770","31790","28750"
"In post","2021","Security","South West (England)","1165","1135","27810","21580"
"In post","2021","Security","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Wales","315","305","27600","25390"
"In post","2021","Security","West Midlands (England)","370","365","30500","26750"
"In post","2021","Security","Yorkshire and The Humber","490","480","33020","35140"
"In post","2021","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","London","460","445","47420","43360"
"In post","2021","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North West (England)","40","35","40370","38630"
"In post","2021","Social Research","Scotland","5","5","[c]","[c]"
"In post","2021","Social Research","South East (England)","215","200","37540","37020"
"In post","2021","Social Research","South West (England)","15","15","40420","37270"
"In post","2021","Social Research","Wales","400","385","40510","38520"
"In post","2021","Social Research","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","15","15","38950","39360"
"In post","2021","Statistics","East Midlands (England)","10","10","37900","39620"
"In post","2021","Statistics","East of England","30","25","41530","38630"
"In post","2021","Statistics","London","920","890","46770","42490"
"In post","2021","Statistics","North East (England)","15","15","44960","51000"
"In post","2021","Statistics","North West (England)","125","120","38730","38630"
"In post","2021","Statistics","Overseas","5","5","[c]","[c]"
"In post","2021","Statistics","Scotland","55","55","42740","41060"
"In post","2021","Statistics","South East (England)","185","180","40260","37020"
"In post","2021","Statistics","South West (England)","175","165","39670","36680"
"In post","2021","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","390","375","40770","37020"
"In post","2021","Statistics","West Midlands (England)","20","20","43450","40770"
"In post","2021","Statistics","Yorkshire and The Humber","100","95","38190","34090"
"In post","2021","Tax","East Midlands (England)","1380","1310","32930","31810"
"In post","2021","Tax","East of England","265","235","34210","31810"
"In post","2021","Tax","London","2295","2175","43140","36930"
"In post","2021","Tax","North East (England)","2155","2055","29010","25560"
"In post","2021","Tax","North West (England)","3290","3095","31910","31810"
"In post","2021","Tax","Northern Ireland","630","595","32800","31810"
"In post","2021","Tax","Overseas","5","5","[c]","[c]"
"In post","2021","Tax","Scotland","2080","1940","31160","31810"
"In post","2021","Tax","South East (England)","585","535","33330","31810"
"In post","2021","Tax","South West (England)","565","530","39780","32020"
"In post","2021","Tax","Wales","1660","1580","30100","25560"
"In post","2021","Tax","West Midlands (England)","1310","1240","34310","31810"
"In post","2021","Tax","Yorkshire and The Humber","1580","1505","31530","28130"
"In post","2021","Unknown","East Midlands (England)","4870","4340","26440","27570"
"In post","2021","Unknown","East of England","4920","4435","28900","27570"
"In post","2021","Unknown","London","18135","17375","40820","31880"
"In post","2021","Unknown","North East (England)","10635","9485","27170","27570"
"In post","2021","Unknown","North West (England)","19385","17555","27490","27570"
"In post","2021","Unknown","Northern Ireland","140","135","27690","25560"
"In post","2021","Unknown","Overseas","300","295","46840","34770"
"In post","2021","Unknown","Scotland","22050","20450","33880","27570"
"In post","2021","Unknown","South East (England)","7220","6560","28210","27570"
"In post","2021","Unknown","South West (England)","6730","5955","28200","27570"
"In post","2021","Unknown","Unknown","1530","1460","32850","29250"
"In post","2021","Unknown","Wales","6080","5475","26020","27570"
"In post","2021","Unknown","West Midlands (England)","8195","7250","26680","27570"
"In post","2021","Unknown","Yorkshire and The Humber","10450","9370","29920","27570"
"In post","2021","Veterinarian","East Midlands (England)","20","20","43420","37930"
"In post","2021","Veterinarian","East of England","20","20","44730","44100"
"In post","2021","Veterinarian","London","45","45","52900","52130"
"In post","2021","Veterinarian","North East (England)","5","5","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","35","30","45840","49020"
"In post","2021","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","40","40","43160","37480"
"In post","2021","Veterinarian","South East (England)","45","45","52530","54030"
"In post","2021","Veterinarian","South West (England)","80","75","44290","38260"
"In post","2021","Veterinarian","Wales","80","75","44960","37910"
"In post","2021","Veterinarian","West Midlands (England)","50","45","44520","41320"
"In post","2021","Veterinarian","Yorkshire and The Humber","30","30","40350","37910"
"Leaver CS","2021","Commercial","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","10","[c]","39040","40640"
"Leaver CS","2021","Commercial","London","25","[c]","53230","48430"
"Leaver CS","2021","Commercial","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","15","[c]","41850","36780"
"Leaver CS","2021","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","25","[c]","36140","34800"
"Leaver CS","2021","Commercial","South West (England)","60","[c]","36030","31680"
"Leaver CS","2021","Commercial","Wales","15","[c]","31310","27200"
"Leaver CS","2021","Commercial","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","130","[c]","40940","37370"
"Leaver CS","2021","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","20","[c]","35100","32570"
"Leaver CS","2021","Communications","South West (England)","20","[c]","31120","29520"
"Leaver CS","2021","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","15","[c]","31280","27340"
"Leaver CS","2021","Communications","West Midlands (England)","15","[c]","37600","34870"
"Leaver CS","2021","Communications","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","15","[c]","44150","35290"
"Leaver CS","2021","Counter Fraud","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","East Midlands (England)","10","[c]","36250","34300"
"Leaver CS","2021","Digital, Data and Technology","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","London","140","[c]","47900","46000"
"Leaver CS","2021","Digital, Data and Technology","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","North West (England)","25","[c]","41700","41260"
"Leaver CS","2021","Digital, Data and Technology","Scotland","20","[c]","39310","36780"
"Leaver CS","2021","Digital, Data and Technology","South East (England)","35","[c]","42310","39040"
