"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Male","Unknown","10","5","[c]","[c]"
"In post","2021","16-19","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Female","Heterosexual / straight","130","125","21440","21430"
"In post","2021","16-19","Operational Delivery","Female","LGBO","10","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Female","Unknown","100","95","20740","20840"
"In post","2021","16-19","Operational Delivery","Male","Heterosexual / straight","75","70","21500","21430"
"In post","2021","16-19","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Male","Unknown","75","70","20990","20810"
"In post","2021","16-19","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Female","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Other","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Male","Unknown","40","40","18730","16780"
"In post","2021","16-19","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Male","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Male","Heterosexual / straight","55","55","18210","17780"
"In post","2021","16-19","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Male","Unknown","45","45","16840","16780"
"In post","2021","16-19","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Male","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","16-19","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Female","Unknown","50","50","20240","20140"
"In post","2021","16-19","Tax","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Male","Unknown","40","40","20400","20140"
"In post","2021","16-19","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Female","Heterosexual / straight","130","125","22480","21010"
"In post","2021","16-19","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Female","Unknown","40","35","21500","21010"
"In post","2021","16-19","Unknown","Male","Heterosexual / straight","85","85","22440","21010"
"In post","2021","16-19","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Male","Unknown","30","30","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Female","Heterosexual / straight","305","300","29860","29360"
"In post","2021","20-29","Commercial","Female","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Commercial","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Commercial","Female","Unknown","100","95","33290","30440"
"In post","2021","20-29","Commercial","Male","Heterosexual / straight","255","255","30580","29750"
"In post","2021","20-29","Commercial","Male","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Commercial","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Commercial","Male","Unknown","90","90","31290","29550"
"In post","2021","20-29","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Female","Heterosexual / straight","340","340","34180","32950"
"In post","2021","20-29","Communications","Female","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Communications","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Communications","Female","Unknown","155","155","32590","30430"
"In post","2021","20-29","Communications","Male","Heterosexual / straight","150","150","35260","33610"
"In post","2021","20-29","Communications","Male","LGBO","30","30","37060","35300"
"In post","2021","20-29","Communications","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Communications","Male","Unknown","95","95","35010","33350"
"In post","2021","20-29","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Female","Heterosexual / straight","30","30","30900","30730"
"In post","2021","20-29","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Female","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Male","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Female","Heterosexual / straight","370","365","34270","32260"
"In post","2021","20-29","Digital, Data and Technology","Female","LGBO","70","70","34270","31810"
"In post","2021","20-29","Digital, Data and Technology","Female","Undeclared","45","40","32910","31040"
"In post","2021","20-29","Digital, Data and Technology","Female","Unknown","195","195","32070","31810"
"In post","2021","20-29","Digital, Data and Technology","Male","Heterosexual / straight","650","645","33280","31810"
"In post","2021","20-29","Digital, Data and Technology","Male","LGBO","65","65","33720","31860"
"In post","2021","20-29","Digital, Data and Technology","Male","Undeclared","75","75","34640","31130"
"In post","2021","20-29","Digital, Data and Technology","Male","Unknown","475","470","32590","31740"
"In post","2021","20-29","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Female","Heterosexual / straight","280","275","38160","34000"
"In post","2021","20-29","Economics","Female","LGBO","35","35","39170","33310"
"In post","2021","20-29","Economics","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Economics","Female","Unknown","85","85","35360","32970"
"In post","2021","20-29","Economics","Male","Heterosexual / straight","470","470","37580","34090"
"In post","2021","20-29","Economics","Male","LGBO","50","50","39120","35430"
"In post","2021","20-29","Economics","Male","Undeclared","55","55","37900","34320"
"In post","2021","20-29","Economics","Male","Unknown","185","185","35680","33730"
"In post","2021","20-29","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Female","Heterosexual / straight","415","410","32710","30270"
"In post","2021","20-29","Finance","Female","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Finance","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","20-29","Finance","Female","Unknown","145","140","31130","28970"
"In post","2021","20-29","Finance","Male","Heterosexual / straight","380","375","33200","30420"
"In post","2021","20-29","Finance","Male","LGBO","30","30","35590","36390"
"In post","2021","20-29","Finance","Male","Undeclared","35","35","35270","32890"
"In post","2021","20-29","Finance","Male","Unknown","155","150","31610","31270"
"In post","2021","20-29","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Female","Heterosexual / straight","580","575","31430","29250"
"In post","2021","20-29","Human Resources","Female","LGBO","50","50","30840","29730"
"In post","2021","20-29","Human Resources","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Human Resources","Female","Unknown","130","125","29730","27270"
"In post","2021","20-29","Human Resources","Male","Heterosexual / straight","185","180","30710","28840"
"In post","2021","20-29","Human Resources","Male","LGBO","45","40","35740","31810"
"In post","2021","20-29","Human Resources","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Human Resources","Male","Unknown","55","55","29380","27270"
"In post","2021","20-29","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Female","Heterosexual / straight","185","185","32610","29250"
"In post","2021","20-29","Intelligence Analysis","Female","LGBO","20","15","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Female","Unknown","40","40","40290","35980"
"In post","2021","20-29","Intelligence Analysis","Male","Heterosexual / straight","175","175","31870","29250"
"In post","2021","20-29","Intelligence Analysis","Male","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Male","Unknown","65","65","39160","36160"
"In post","2021","20-29","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Female","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Internal Audit","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Female","Heterosexual / straight","125","120","37190","35060"
"In post","2021","20-29","International Trade","Female","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","International Trade","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","International Trade","Female","Unknown","85","85","37940","35190"
"In post","2021","20-29","International Trade","Male","Heterosexual / straight","115","115","36880","32120"
"In post","2021","20-29","International Trade","Male","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","International Trade","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","International Trade","Male","Unknown","85","85","37900","34530"
"In post","2021","20-29","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Female","Heterosexual / straight","110","110","28440","27200"
"In post","2021","20-29","Knowledge and Information Management","Female","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Female","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Male","Heterosexual / straight","100","100","27800","26780"
"In post","2021","20-29","Knowledge and Information Management","Male","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Male","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Female","Heterosexual / straight","475","475","35770","33550"
"In post","2021","20-29","Legal","Female","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Legal","Female","Undeclared","30","30","34820","33460"
"In post","2021","20-29","Legal","Female","Unknown","200","200","30220","26970"
"In post","2021","20-29","Legal","Male","Heterosexual / straight","300","300","33690","29570"
"In post","2021","20-29","Legal","Male","LGBO","45","45","36950","34370"
"In post","2021","20-29","Legal","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Legal","Male","Unknown","135","135","29180","27130"
"In post","2021","20-29","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Female","Heterosexual / straight","80","75","29430","27420"
"In post","2021","20-29","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","Female","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Medicine","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Male","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
