"Status","Year","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Food Standards Agency","Food Standards Agency","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Warwickshire","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","West Northamptonshire","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Westminster","465","460","42540","40350"
"In post","2021","Food Standards Agency","Food Standards Agency","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","York","255","250","38340","37350"
"In post","2021","Food Standards Scotland","Scottish Government","Aberdeen City and Aberdeenshire","175","170","37410","33620"
"In post","2021","Food Standards Scotland","Scottish Government","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","North Lanarkshire","10","10","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","Perth and Kinross and Stirling","25","25","29950","29190"
"In post","2021","Food Standards Scotland","Scottish Government","South Ayrshire","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Milton Keynes","275","270","31540","27060"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","2145","2140","52770","54080"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","South Lanarkshire","965","930","40570","34530"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Westminster","4090","3995","49420","44880"
"In post","2021","Forestry and Land Scotland","Scottish Government","Aberdeen City and Aberdeenshire","65","65","30040","28120"
"In post","2021","Forestry and Land Scotland","Scottish Government","Caithness and Sutherland and Ross and Cromarty","50","50","28720","27320"
"In post","2021","Forestry and Land Scotland","Scottish Government","City of Edinburgh","150","145","37930","36610"
"In post","2021","Forestry and Land Scotland","Scottish Government","Dumfries and Galloway","155","150","29960","28120"
"In post","2021","Forestry and Land Scotland","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","10","26360","26530"
"In post","2021","Forestry and Land Scotland","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","190","185","31550","29140"
"In post","2021","Forestry and Land Scotland","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","155","145","28970","27320"
"In post","2021","Forestry and Land Scotland","Scottish Government","Perth and Kinross and Stirling","120","115","30320","28120"
"In post","2021","Forestry and Land Scotland","Scottish Government","Scottish Borders","20","20","32200","31060"
"In post","2021","Forestry and Land Scotland","Scottish Government","South Ayrshire","5","5","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Scottish Government","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Scottish Government","West Lothian","60","60","32060","30160"
"In post","2021","Government Actuary's Department","Chancellor's other departments","Camden and City of London","200","190","64910","57250"
"In post","2021","Government Actuary's Department","Chancellor's other departments","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Berkshire","15","15","40650","40550"
"In post","2021","Government Internal Audit Agency","HM Treasury","Birmingham","20","20","48480","44590"
"In post","2021","Government Internal Audit Agency","HM Treasury","Blackpool","15","15","46810","44580"
"In post","2021","Government Internal Audit Agency","HM Treasury","Bristol, City of","10","10","47550","42000"
"In post","2021","Government Internal Audit Agency","HM Treasury","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Coventry","10","10","60920","51680"
"In post","2021","Government Internal Audit Agency","HM Treasury","Croydon","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Darlington","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Glasgow City","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Leeds","40","40","43460","39980"
"In post","2021","Government Internal Audit Agency","HM Treasury","Liverpool","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Manchester","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Nottingham","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Plymouth","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Sefton","15","15","46360","40700"
"In post","2021","Government Internal Audit Agency","HM Treasury","Sheffield","20","15","49840","49270"
"In post","2021","Government Internal Audit Agency","HM Treasury","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Swansea","20","20","49280","49220"
"In post","2021","Government Internal Audit Agency","HM Treasury","Swindon","15","15","48520","45680"
"In post","2021","Government Internal Audit Agency","HM Treasury","Tyneside","20","20","45630","44530"
"In post","2021","Government Internal Audit Agency","HM Treasury","Westminster","170","160","52570","51280"
"In post","2021","Government Internal Audit Agency","HM Treasury","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","York","10","10","41440","40460"
"In post","2021","Government Legal Department","Attorney General's Departments","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","35","30","52750","50600"
"In post","2021","Government Legal Department","Attorney General's Departments","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Attorney General's Departments","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Attorney General's Departments","Croydon","50","45","38480","33290"
"In post","2021","Government Legal Department","Attorney General's Departments","Leeds","35","35","55970","58180"
"In post","2021","Government Legal Department","Attorney General's Departments","Manchester","10","10","59240","56650"
"In post","2021","Government Legal Department","Attorney General's Departments","Westminster","2390","2225","54850","52100"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Birmingham","35","35","45690","38000"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Bristol, City of","15","15","45520","47000"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Leeds","35","30","50080","49700"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Manchester","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Nottingham","10","10","50480","52440"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Westminster","80","80","50750","54180"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Aberdeen City and Aberdeenshire","105","105","77580","90550"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Bedford","60","55","43690","45100"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Birmingham","80","75","44170","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Bristol, City of","50","50","46980","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Cardiff and Vale of Glamorgan","75","70","40780","41480"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Cheshire East","30","30","41040","43330"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","City of Edinburgh","45","45","44190","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","East Cumbria","10","10","39640","36570"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","East Surrey","30","30","42390","45100"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Flintshire and Wrexham","15","15","40940","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Glasgow City","65","60","43660","45100"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Heart of Essex","40","40","47550","45710"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Leeds","95","85","45260","46320"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Mid Kent","20","15","40380","42140"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","North Hampshire","40","40","42700","40230"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Norwich and East Norfolk","25","25","41220","40230"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Plymouth","30","25","41330","41480"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Sefton","870","815","40150","35910"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Sheffield","55","50","46330","45870"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","South and West Derbyshire","345","315","41420","39390"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","South Nottinghamshire","55","50","48210","44460"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","South West Wales","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Tower Hamlets","135","130","48000","45830"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Tyneside","75","70","42660","43830"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Westminster","20","20","56510","43790"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","York","195","185","34440","31870"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Barking & Dagenham and Havering","70","60","24820","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Barnet","40","40","24120","21860"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","85","65","22660","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","90","80","25830","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bedford","30","30","24100","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Berkshire","115","105","25660","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bexley and Greenwich","70","60","24080","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Birmingham","880","810","23250","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Blackburn with Darwen","40","35","22240","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Blackpool","45","40","27030","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bournemouth and Poole","120","105","23130","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bradford","205","180","21530","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Brent","145","130","27380","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bridgend and Neath Port Talbot","105","90","21610","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Brighton and Hove","130","115","24400","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bristol, City of","235","220","23270","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Bromley","145","125","25280","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Buckinghamshire CC","35","30","24610","21190"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Calderdale and Kirklees","55","40","23840","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cambridgeshire CC","65","60","22670","19930"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Camden and City of London","865","825","26190","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cardiff and Vale of Glamorgan","320","295","23290","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Central Hampshire","40","35","24680","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Central Valleys","55","50","22740","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cheshire East","25","25","27880","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cheshire West and Chester","55","50","23890","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","City of Edinburgh","20","20","31740","21250"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Conwy and Denbighshire","30","25","25530","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","65","55","23400","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Coventry","60","50","22590","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Croydon","190","180","25630","22080"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Darlington","45","40","20910","19700"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Derby","130","115","22430","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Devon CC","95","80","22960","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Dorset CC","20","20","21740","19970"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Dudley","35","25","24210","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Durham CC","70","60","26420","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Cumbria","55","50","24320","21170"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Derbyshire","15","15","24410","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Kent","95","85","22350","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Lancashire","50","45","22140","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Merseyside","75","70","20520","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Riding of Yorkshire","10","10","25890","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","East Sussex CC","75","65","23700","20420"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Enfield","35","30","22130","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Essex Haven Gateway","15","10","38520","43460"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Essex Thames Gateway","65","60","23640","20420"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Flintshire and Wrexham","65","60","24110","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Glasgow City","200","185","22290","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire","85","70","23660","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester North West","95","85","22710","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester South East","65","55","23350","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester South West","295","270","20840","19930"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Gwent Valleys","70","65","19930","18880"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Gwynedd","40","35","23030","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Hackney and Newham","35","30","23670","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Haringey and Islington","335","320","25210","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Harrow and Hillingdon","75","70","24620","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Heart of Essex","145","125","23230","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Hertfordshire","165","150","24680","22080"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Hounslow and Richmond upon Thames","195","180","23630","22230"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Isle of Wight","10","10","22720","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Kent Thames Gateway","30","25","22180","22210"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Kingston upon Hull, City of","95","80","22610","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Lancaster and Wyre","20","15","23280","19840"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Leeds","450","400","23930","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Leicester","370","330","22240","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire CC and Rutland","160","135","21290","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Lewisham and Southwark","155","150","27040","24210"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","95","85","23300","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Liverpool","385","350","24180","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Luton","115","105","22440","20530"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Manchester","675","625","24900","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Medway","75","70","22690","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","145","130","25210","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Mid Kent","105","90","23960","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Mid Lancashire","160","145","24780","20550"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Milton Keynes","55","50","23770","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Monmouthshire and Newport","105","95","22970","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North and North East Lincolnshire","40","35","22130","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North and West Norfolk","30","25","23030","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North Hampshire","65","60","24230","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North Nottinghamshire","25","20","22650","19970"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire CC","40","35","24120","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Northumberland","25","20","24520","19970"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Norwich and East Norfolk","130","110","22930","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Nottingham","230","210","23850","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Oxfordshire","110","100","23910","20910"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Peterborough","80","75","24860","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Plymouth","75","65","22280","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Portsmouth","120","100","25000","20910"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Redbridge and Waltham Forest","110","95","23940","22450"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Sefton","25","20","25570","21420"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Sheffield","225","195","22360","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Shropshire CC","10","10","21420","20640"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Somerset","85","75","22250","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South Hampshire","15","10","23820","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South Teesside","170","150","23860","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","South West Wales","45","40","24780","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Southampton","130","110","23500","20910"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Southend-on-Sea","40","35","21970","19570"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Staffordshire CC","110","100","26360","20420"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Stoke-on-Trent","480","440","20130","18880"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Suffolk","195","170","22140","19380"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Sunderland","30","25","25690","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Swansea","115","100","23490","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Swindon","85","75","21640","19570"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Telford and Wrekin","30","25","27490","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Torbay","25","20","23110","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Tower Hamlets","235","220","27220","22680"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Tyneside","350","310","23440","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","15","15","20040","19930"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wakefield","25","20","21390","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Walsall","45","40","25290","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wandsworth","85","80","27580","23500"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Warrington","45","40","26790","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Warwickshire","75","65","22650","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Cumbria","30","25","23140","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Northamptonshire","340","300","21250","19570"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Surrey","100","90","27960","22390"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Sussex (North East)","10","10","26940","25460"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","West Sussex (South West)","35","35","23580","20650"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Westminster","1505","1455","34670","29100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wiltshire","15","10","19880","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wirral","55","45","23160","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Wolverhampton","115","100","22580","20100"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Worcestershire","140","125","23650","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","York","55","45","23420","20100"
"In post","2021","HM Land Registry","HM Land Registry","Coventry","265","240","30880","27130"
"In post","2021","HM Land Registry","HM Land Registry","Croydon","375","355","41430","37290"
"In post","2021","HM Land Registry","HM Land Registry","Dorset CC","285","255","29180","27130"
"In post","2021","HM Land Registry","HM Land Registry","Durham CC","710","645","28370","27130"
"In post","2021","HM Land Registry","HM Land Registry","Gloucestershire","345","300","30310","27130"
"In post","2021","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","335","305","29120","27130"
"In post","2021","HM Land Registry","HM Land Registry","Leicester","310","285","29170","27130"
"In post","2021","HM Land Registry","HM Land Registry","Mid Lancashire","410","370","29070","27130"
"In post","2021","HM Land Registry","HM Land Registry","Nottingham","560","510","31980","27130"
"In post","2021","HM Land Registry","HM Land Registry","Peterborough","285","260","31050","27130"
"In post","2021","HM Land Registry","HM Land Registry","Plymouth","920","850","34820","33840"
"In post","2021","HM Land Registry","HM Land Registry","Swansea","720","645","29080","27130"
"In post","2021","HM Land Registry","HM Land Registry","Telford and Wrekin","340","310","28790","27130"
"In post","2021","HM Land Registry","HM Land Registry","Wirral","495","440","29650","27130"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Barking & Dagenham and Havering","45","45","32590","30390"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Barnet","45","45","31660","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","1400","1315","28960","26810"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","630","575","30820","29750"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bedford","370","350","29520","29920"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Berkshire","150","145","29290","24870"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","1105","1070","32270","32700"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Birmingham","1025","965","29800","28080"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Blackburn with Darwen","65","60","28460","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Blackpool","70","65","29310","30210"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Bournemouth and Poole","105","95","30530","28200"
