"Status","Year","Age","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Mixed","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","North Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northumberland and Tyne and Wear","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northumberland and Tyne and Wear","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - East and North East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - South","Heterosexual / straight","65","65","38820","36090"
"In post","2021","40-49","Mixed","Outer London - South","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - South","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - West and North West","Heterosexual / straight","40","35","32750","30830"
"In post","2021","40-49","Mixed","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Shropshire and Staffordshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","40-49","Mixed","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","South Yorkshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","40-49","Mixed","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Surrey, East and West Sussex","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","40-49","Mixed","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Tees Valley and Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","West Central Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","West Midlands","Heterosexual / straight","50","45","30140","27570"
"In post","2021","40-49","Mixed","West Midlands","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","West Midlands","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","West Wales and The Valleys","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","40-49","Mixed","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","West Yorkshire","Heterosexual / straight","50","45","32840","27570"
"In post","2021","40-49","Mixed","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","West Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Bedfordshire and Hertfordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Anglia","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Wales","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Eastern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Greater Manchester","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Hampshire and Isle of Wight","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inner London - East","Heterosexual / straight","35","35","39240","31060"
"In post","2021","40-49","Other ethnicity","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inner London - East","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inner London - East","Unknown","15","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inner London - West","Heterosexual / straight","115","115","47970","43300"
"In post","2021","40-49","Other ethnicity","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inner London - West","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inner London - West","Unknown","15","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Lancashire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Lancashire","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northumberland and Tyne and Wear","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - East and North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - South","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - West and North West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Shropshire and Staffordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Surrey, East and West Sussex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Tees Valley and Durham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Central Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Midlands","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Midlands","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Bedfordshire and Hertfordshire","Undeclared","35","30","33070","31020"
"In post","2021","40-49","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","70","70","36020","33000"
"In post","2021","40-49","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Cheshire","Undeclared","30","30","[c]","[c]"
"In post","2021","40-49","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Cornwall and Isles of Scilly","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Cumbria","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Derbyshire and Nottinghamshire","Undeclared","90","85","32900","31810"
"In post","2021","40-49","Undeclared","Derbyshire and Nottinghamshire","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Devon","Undeclared","45","45","29810","27570"
"In post","2021","40-49","Undeclared","Devon","Unknown","40","40","37130","32730"
"In post","2021","40-49","Undeclared","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Dorset and Somerset","Undeclared","40","40","32450","32320"
"In post","2021","40-49","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","East Anglia","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","40-49","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","East Anglia","Undeclared","90","90","31650","31260"
