"Status","Year","Disability","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","Female","160","150","34140","29570"
"In post","2021","Declared disabled","Camden and City of London","Male","135","125","36400","32520"
"In post","2021","Declared disabled","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","Female","620","555","31230","27570"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","Male","460","435","32120","27570"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Hampshire","Female","225","210","33470","33000"
"In post","2021","Declared disabled","Central Hampshire","Male","215","210","35100","33300"
"In post","2021","Declared disabled","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","Female","120","105","27590","27570"
"In post","2021","Declared disabled","Central Valleys","Male","60","60","30950","27570"
"In post","2021","Declared disabled","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","Female","60","55","30340","27570"
"In post","2021","Declared disabled","Cheshire East","Male","30","30","30520","27570"
"In post","2021","Declared disabled","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","Female","55","50","26340","27570"
"In post","2021","Declared disabled","Cheshire West and Chester","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chorley and West Lancashire","Female","70","65","26950","26810"
"In post","2021","Declared disabled","Chorley and West Lancashire","Male","55","50","30770","30880"
"In post","2021","Declared disabled","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","City of Edinburgh","Female","595","555","36320","30650"
"In post","2021","Declared disabled","City of Edinburgh","Male","505","485","36180","32140"
"In post","2021","Declared disabled","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Clackmannanshire and Fife","Female","95","85","28540","27570"
"In post","2021","Declared disabled","Clackmannanshire and Fife","Male","80","75","32140","33300"
"In post","2021","Declared disabled","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Conwy and Denbighshire","Female","55","50","31140","27570"
"In post","2021","Declared disabled","Conwy and Denbighshire","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Female","135","115","26430","27570"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Male","80","75","26520","26690"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Female","150","135","33090","29360"
"In post","2021","Declared disabled","Coventry","Male","90","85","34730","30200"
"In post","2021","Declared disabled","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Croydon","Female","555","500","35260","30600"
"In post","2021","Declared disabled","Croydon","Male","385","370","39110","35200"
"In post","2021","Declared disabled","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Female","65","55","31120","29360"
"In post","2021","Declared disabled","Darlington","Male","40","40","38730","37100"
"In post","2021","Declared disabled","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Female","90","75","24670","21010"
"In post","2021","Declared disabled","Derby","Male","60","55","25380","21010"
"In post","2021","Declared disabled","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Female","315","265","27700","26170"
"In post","2021","Declared disabled","Devon CC","Male","265","250","30530","27570"
"In post","2021","Declared disabled","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Female","125","115","28140","27130"
"In post","2021","Declared disabled","Dorset CC","Male","110","105","30500","29200"
"In post","2021","Declared disabled","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Female","120","105","25260","27170"
"In post","2021","Declared disabled","Dudley","Male","45","40","24820","21010"
"In post","2021","Declared disabled","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Female","325","275","26430","25220"
"In post","2021","Declared disabled","Durham CC","Male","220","200","26910","25570"
"In post","2021","Declared disabled","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Female","50","45","31970","31060"
"In post","2021","Declared disabled","Ealing","Male","30","30","30990","31060"
"In post","2021","Declared disabled","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Female","50","40","24450","25650"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Male","35","35","26270","27570"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Female","60","55","28640","25930"
"In post","2021","Declared disabled","East Cumbria","Male","40","40","27140","26130"
"In post","2021","Declared disabled","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Female","65","55","26240","27570"
"In post","2021","Declared disabled","East Derbyshire","Male","30","30","27320","27570"
"In post","2021","Declared disabled","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","80","70","27710","27570"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","90","85","31090","33200"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Female","250","220","28250","27370"
"In post","2021","Declared disabled","East Kent","Male","200","190","28540","27370"
"In post","2021","Declared disabled","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Female","55","50","25590","27570"
"In post","2021","Declared disabled","East Lancashire","Male","30","30","26130","27570"
"In post","2021","Declared disabled","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Female","130","105","27160","27570"
"In post","2021","Declared disabled","East Merseyside","Male","40","40","27080","27570"
"In post","2021","Declared disabled","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Female","75","70","27180","27160"
"In post","2021","Declared disabled","East Riding of Yorkshire","Male","90","85","28710","26930"
"In post","2021","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Female","45","45","31460","31880"
"In post","2021","Declared disabled","East Surrey","Male","45","40","31980","30890"
"In post","2021","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Female","175","145","25290","26120"
"In post","2021","Declared disabled","East Sussex CC","Male","105","100","26230","26610"
"In post","2021","Declared disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Enfield","Female","40","35","31890","31060"
"In post","2021","Declared disabled","Enfield","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Female","60","55","29740","29290"
"In post","2021","Declared disabled","Essex Haven Gateway","Male","75","70","34970","30180"
"In post","2021","Declared disabled","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","Female","140","120","27510","29170"
"In post","2021","Declared disabled","Essex Thames Gateway","Male","35","35","26850","26780"
"In post","2021","Declared disabled","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","Female","110","95","27590","27570"
"In post","2021","Declared disabled","Falkirk","Male","75","65","27960","27570"
"In post","2021","Declared disabled","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Female","140","120","27710","26930"
"In post","2021","Declared disabled","Flintshire and Wrexham","Male","75","70","27380","26780"
"In post","2021","Declared disabled","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Glasgow City","Female","685","605","28590","26160"
"In post","2021","Declared disabled","Glasgow City","Male","500","475","29370","26550"
"In post","2021","Declared disabled","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","Female","95","80","26770","27130"
"In post","2021","Declared disabled","Gloucestershire","Male","60","55","28410","27570"
"In post","2021","Declared disabled","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","Female","110","95","26960","27570"
"In post","2021","Declared disabled","Greater Manchester North East","Male","65","60","28470","27570"
"In post","2021","Declared disabled","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Female","205","170","24160","21530"
"In post","2021","Declared disabled","Greater Manchester North West","Male","80","75","25640","24730"
"In post","2021","Declared disabled","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","Female","115","105","25070","21010"
"In post","2021","Declared disabled","Greater Manchester South East","Male","65","65","26630","27570"
"In post","2021","Declared disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South West","Female","300","270","29830","27570"
"In post","2021","Declared disabled","Greater Manchester South West","Male","260","245","29600","27370"
"In post","2021","Declared disabled","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","Female","125","105","26030","27570"
"In post","2021","Declared disabled","Gwent Valleys","Male","40","40","26290","27570"
"In post","2021","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Female","60","50","23720","21010"
"In post","2021","Declared disabled","Gwynedd","Male","30","30","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","Female","265","235","31610","30420"
"In post","2021","Declared disabled","Hackney and Newham","Male","175","165","35010","31060"
"In post","2021","Declared disabled","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Haringey and Islington","Female","105","100","31670","31060"
"In post","2021","Declared disabled","Haringey and Islington","Male","70","70","33400","31880"
"In post","2021","Declared disabled","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Harrow and Hillingdon","Female","200","175","31120","30500"
"In post","2021","Declared disabled","Harrow and Hillingdon","Male","155","140","31670","29800"
"In post","2021","Declared disabled","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Female","140","115","26410","27570"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Male","90","85","27650","27570"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Heart of Essex","Female","80","75","32710","29290"
"In post","2021","Declared disabled","Heart of Essex","Male","40","40","29760","28840"
"In post","2021","Declared disabled","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Male","15","10","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hertfordshire","Female","190","170","32010","29290"
"In post","2021","Declared disabled","Hertfordshire","Male","95","90","34180","30750"
"In post","2021","Declared disabled","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Female","130","120","30500","29250"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Male","135","125","32940","31240"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Female","60","50","27640","27570"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Male","45","40","30480","27570"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","55","50","27730","27570"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","55","50","29620","27570"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","Female","60","50","26390","27380"
"In post","2021","Declared disabled","Isle of Wight","Male","60","60","28300","26580"
"In post","2021","Declared disabled","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Female","50","50","31280","31060"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Male","30","25","[c]","[c]"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kent Thames Gateway","Female","90","85","28390","29170"
"In post","2021","Declared disabled","Kent Thames Gateway","Male","90","85","31220","31230"
"In post","2021","Declared disabled","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kingston upon Hull, City of","Female","145","115","26410","27570"
"In post","2021","Declared disabled","Kingston upon Hull, City of","Male","105","95","27180","26500"
"In post","2021","Declared disabled","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lambeth","Female","180","170","35250","31880"
"In post","2021","Declared disabled","Lambeth","Male","85","85","40390","34900"
"In post","2021","Declared disabled","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lancaster and Wyre","Female","60","55","26000","26670"
"In post","2021","Declared disabled","Lancaster and Wyre","Male","60","60","29320","26930"
"In post","2021","Declared disabled","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Leeds","Female","660","600","31370","27570"
"In post","2021","Declared disabled","Leeds","Male","440","420","32870","28130"
"In post","2021","Declared disabled","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Leicester","Female","175","155","25560","22350"
"In post","2021","Declared disabled","Leicester","Male","130","120","25300","21620"
"In post","2021","Declared disabled","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","Female","115","100","26900","26500"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","Male","85","85","30700","27370"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lewisham and Southwark","Female","120","115","31860","31060"
"In post","2021","Declared disabled","Lewisham and Southwark","Male","50","50","34720","31060"
"In post","2021","Declared disabled","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lincolnshire","Female","235","215","27230","26810"
"In post","2021","Declared disabled","Lincolnshire","Male","155","145","29680","27570"
"In post","2021","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lisburn and Castlereagh","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Lisburn and Castlereagh","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Liverpool","Female","685","595","28160","25520"
"In post","2021","Declared disabled","Liverpool","Male","395","380","29330","25560"
"In post","2021","Declared disabled","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Luton","Female","60","55","25300","24720"
"In post","2021","Declared disabled","Luton","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Manchester","Female","525","475","32030","27610"
"In post","2021","Declared disabled","Manchester","Male","420","405","32390","28130"
"In post","2021","Declared disabled","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medway","Female","100","95","29670","29290"
"In post","2021","Declared disabled","Medway","Male","55","55","33900","30480"
"In post","2021","Declared disabled","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Female","50","45","30110","31060"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid Kent","Female","70","60","28680","27790"
"In post","2021","Declared disabled","Mid Kent","Male","45","40","30890","31150"
"In post","2021","Declared disabled","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid Lancashire","Female","480","415","26220","25350"
"In post","2021","Declared disabled","Mid Lancashire","Male","290","270","26980","23410"
"In post","2021","Declared disabled","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Milton Keynes","Female","120","105","29350","27570"
"In post","2021","Declared disabled","Milton Keynes","Male","95","90","31970","30430"
"In post","2021","Declared disabled","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Monmouthshire and Newport","Female","270","245","30070","27570"
"In post","2021","Declared disabled","Monmouthshire and Newport","Male","165","160","35740","32460"
"In post","2021","Declared disabled","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Na h-Eileanan Siar","Female","5","5","[c]","[c]"
