"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Space Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Space Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","20-29","UK Space Agency","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","20-29","UK Space Agency","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","AA/AO","Female","110","100","19310","19130"
"In post","2021","20-29","United Kingdom Statistics Authority","AA/AO","Male","90","80","19320","19130"
"In post","2021","20-29","United Kingdom Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","EO","Female","130","125","23490","23050"
"In post","2021","20-29","United Kingdom Statistics Authority","EO","Male","85","80","23480","23050"
"In post","2021","20-29","United Kingdom Statistics Authority","EO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","G6/G7","Female","40","40","50680","49100"
"In post","2021","20-29","United Kingdom Statistics Authority","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","Female","420","420","32640","32540"
"In post","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","Male","300","295","32490","32180"
"In post","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Valuation Office Agency","AA/AO","Female","95","90","20910","20880"
"In post","2021","20-29","Valuation Office Agency","AA/AO","Male","65","65","21190","20880"
"In post","2021","20-29","Valuation Office Agency","EO","Female","75","70","25650","25500"
"In post","2021","20-29","Valuation Office Agency","EO","Male","105","95","25970","25500"
"In post","2021","20-29","Valuation Office Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Valuation Office Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Valuation Office Agency","SEO/HEO","Female","60","55","34440","32100"
"In post","2021","20-29","Valuation Office Agency","SEO/HEO","Male","90","90","34580","32100"
"In post","2021","20-29","Vehicle Certification Agency","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","20-29","Vehicle Certification Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Vehicle Certification Agency","EO","Female","5","5","[c]","[c]"
"In post","2021","20-29","Vehicle Certification Agency","EO","Male","10","10","[c]","[c]"
"In post","2021","20-29","Vehicle Certification Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Vehicle Certification Agency","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","20-29","Veterinary Medicines Directorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinary Medicines Directorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinary Medicines Directorate","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinary Medicines Directorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinary Medicines Directorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinary Medicines Directorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinary Medicines Directorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinary Medicines Directorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","EO","Female","10","10","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","20-29","Welsh Government (excl. agencies)","AA/AO","Female","170","165","22750","23830"
"In post","2021","20-29","Welsh Government (excl. agencies)","AA/AO","Male","125","120","22820","23830"
"In post","2021","20-29","Welsh Government (excl. agencies)","EO","Female","75","75","28160","28850"
"In post","2021","20-29","Welsh Government (excl. agencies)","EO","Male","70","70","28250","28850"
"In post","2021","20-29","Welsh Government (excl. agencies)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","20-29","Welsh Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government (excl. agencies)","SEO/HEO","Female","50","50","34390","34490"
"In post","2021","20-29","Welsh Government (excl. agencies)","SEO/HEO","Male","40","40","35500","34490"
"In post","2021","20-29","Welsh Revenue Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Revenue Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Revenue Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Revenue Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Revenue Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Revenue Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wilton Park","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wilton Park","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wilton Park","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wilton Park","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Accountant in Bankruptcy","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Accountant in Bankruptcy","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Accountant in Bankruptcy","EO","Female","10","10","[c]","[c]"
"In post","2021","30-39","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Accountant in Bankruptcy","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","30-39","Accountant in Bankruptcy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Advisory, Conciliation and Arbitration Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Advisory, Conciliation and Arbitration Service","EO","Female","50","45","24730","24250"
"In post","2021","30-39","Advisory, Conciliation and Arbitration Service","EO","Male","45","45","24710","24250"
"In post","2021","30-39","Advisory, Conciliation and Arbitration Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Advisory, Conciliation and Arbitration Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","80","70","33460","30990"
"In post","2021","30-39","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","50","50","34390","30950"
"In post","2021","30-39","Animal and Plant Health Agency","AA/AO","Female","100","85","21560","21050"
"In post","2021","30-39","Animal and Plant Health Agency","AA/AO","Male","45","45","21480","21050"
"In post","2021","30-39","Animal and Plant Health Agency","EO","Female","95","90","26320","25330"
"In post","2021","30-39","Animal and Plant Health Agency","EO","Male","55","55","26550","25190"
"In post","2021","30-39","Animal and Plant Health Agency","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","30-39","Animal and Plant Health Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","30-39","Animal and Plant Health Agency","SEO/HEO","Female","130","120","35310","36520"
"In post","2021","30-39","Animal and Plant Health Agency","SEO/HEO","Male","70","70","35330","36500"
"In post","2021","30-39","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Office","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","30-39","Attorney General's Office","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","30-39","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office (excl. agencies)","AA/AO","Female","45","40","21020","20800"
"In post","2021","30-39","Cabinet Office (excl. agencies)","AA/AO","Male","45","45","21500","20800"
"In post","2021","30-39","Cabinet Office (excl. agencies)","EO","Female","110","100","26760","27500"
"In post","2021","30-39","Cabinet Office (excl. agencies)","EO","Male","60","60","27130","27500"
"In post","2021","30-39","Cabinet Office (excl. agencies)","G6/G7","Female","550","535","58710","54700"
"In post","2021","30-39","Cabinet Office (excl. agencies)","G6/G7","Male","555","550","58790","56340"
"In post","2021","30-39","Cabinet Office (excl. agencies)","SCS level","Female","105","100","76920","72140"
"In post","2021","30-39","Cabinet Office (excl. agencies)","SCS level","Male","120","120","75210","72140"
"In post","2021","30-39","Cabinet Office (excl. agencies)","SEO/HEO","Female","435","420","36000","35360"
"In post","2021","30-39","Cabinet Office (excl. agencies)","SEO/HEO","Male","355","355","35410","34640"
"In post","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","20","20","[c]","[c]"
"In post","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","10","10","[c]","[c]"
"In post","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","55","55","32820","30640"
"In post","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","60","60","31650","29750"
"In post","2021","30-39","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","EO","Female","15","15","[c]","[c]"
"In post","2021","30-39","Charity Commission","EO","Male","10","10","[c]","[c]"
"In post","2021","30-39","Charity Commission","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","30-39","Charity Commission","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","30-39","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","30-39","Charity Commission","SEO/HEO","Male","35","35","34410","37910"
"In post","2021","30-39","Companies House","AA/AO","Female","45","40","21660","22490"
"In post","2021","30-39","Companies House","AA/AO","Male","30","30","21390","21880"
"In post","2021","30-39","Companies House","EO","Female","30","25","25770","25100"
"In post","2021","30-39","Companies House","EO","Male","35","35","28190","25460"
"In post","2021","30-39","Companies House","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","30-39","Companies House","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","30-39","Companies House","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Companies House","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Companies House","SEO/HEO","Female","40","40","37540","37120"
"In post","2021","30-39","Companies House","SEO/HEO","Male","50","50","38290","38910"
"In post","2021","30-39","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","EO","Female","15","15","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","EO","Male","10","10","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","G6/G7","Female","100","95","65150","61530"
"In post","2021","30-39","Competition and Markets Authority","G6/G7","Male","90","90","66900","69780"
"In post","2021","30-39","Competition and Markets Authority","SCS level","Female","10","10","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","SCS level","Male","15","15","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","SEO/HEO","Female","40","40","37800","34870"
"In post","2021","30-39","Competition and Markets Authority","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","30-39","Criminal Injuries Compensation Authority","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","30-39","Criminal Injuries Compensation Authority","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","30-39","Criminal Injuries Compensation Authority","EO","Female","20","15","[c]","[c]"
"In post","2021","30-39","Criminal Injuries Compensation Authority","EO","Male","15","15","[c]","[c]"
"In post","2021","30-39","Criminal Injuries Compensation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Criminal Injuries Compensation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Criminal Injuries Compensation Authority","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Criminal Injuries Compensation Authority","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","30-39","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Commercial Service","EO","Female","20","15","[c]","[c]"
"In post","2021","30-39","Crown Commercial Service","EO","Male","10","10","[c]","[c]"
"In post","2021","30-39","Crown Commercial Service","G6/G7","Female","40","40","50330","48240"
"In post","2021","30-39","Crown Commercial Service","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","30-39","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Commercial Service","SEO/HEO","Female","80","70","32480","33750"
"In post","2021","30-39","Crown Commercial Service","SEO/HEO","Male","65","65","32240","31690"
"In post","2021","30-39","Crown Office and Procurator Fiscal Service","AA/AO","Female","100","85","21900","22220"
"In post","2021","30-39","Crown Office and Procurator Fiscal Service","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","30-39","Crown Office and Procurator Fiscal Service","EO","Female","50","45","26910","26570"
"In post","2021","30-39","Crown Office and Procurator Fiscal Service","EO","Male","20","20","[c]","[c]"
"In post","2021","30-39","Crown Office and Procurator Fiscal Service","G6/G7","Female","35","35","64050","63670"
"In post","2021","30-39","Crown Office and Procurator Fiscal Service","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","30-39","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","180","170","41760","37940"
"In post","2021","30-39","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","85","85","40510","37940"
"In post","2021","30-39","Crown Prosecution Service","AA/AO","Female","145","125","22240","21950"
"In post","2021","30-39","Crown Prosecution Service","AA/AO","Male","45","40","22270","21950"
"In post","2021","30-39","Crown Prosecution Service","EO","Female","155","140","27280","26970"
"In post","2021","30-39","Crown Prosecution Service","EO","Male","70","70","26920","26220"
"In post","2021","30-39","Crown Prosecution Service","G6/G7","Female","340","325","53110","51120"
"In post","2021","30-39","Crown Prosecution Service","G6/G7","Male","170","170","53580","50850"
"In post","2021","30-39","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","SEO/HEO","Female","145","135","36710","38000"
"In post","2021","30-39","Crown Prosecution Service","SEO/HEO","Male","85","85","35590","38000"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt Management Office","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","30-39","Debt Management Office","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","30-39","Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Electronics and Components Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Electronics and Components Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Electronics and Components Agency","EO","Male","20","20","[c]","[c]"
"In post","2021","30-39","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","EO","Female","175","150","22140","21470"
"In post","2021","30-39","Defence Equipment and Support","EO","Male","200","200","22070","21000"
"In post","2021","30-39","Defence Equipment and Support","G6/G7","Female","120","115","53830","53950"
"In post","2021","30-39","Defence Equipment and Support","G6/G7","Male","190","190","54000","52130"
"In post","2021","30-39","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","SEO/HEO","Female","655","600","34480","33780"
"In post","2021","30-39","Defence Equipment and Support","SEO/HEO","Male","890","890","35720","36010"
"In post","2021","30-39","Defence Science and Technology Laboratory","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Defence Science and Technology Laboratory","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","30-39","Defence Science and Technology Laboratory","EO","Female","30","25","22810","22780"
"In post","2021","30-39","Defence Science and Technology Laboratory","EO","Male","15","15","[c]","[c]"
"In post","2021","30-39","Defence Science and Technology Laboratory","G6/G7","Female","170","160","46600","46080"
"In post","2021","30-39","Defence Science and Technology Laboratory","G6/G7","Male","285","285","47850","46080"
"In post","2021","30-39","Defence Science and Technology Laboratory","SEO/HEO","Female","210","195","33920","37320"
"In post","2021","30-39","Defence Science and Technology Laboratory","SEO/HEO","Male","305","305","34680","37320"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","30","30","27130","27680"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","25","25","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","410","395","58770","56600"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","460","455","58690","56600"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","40","35","79780","73650"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","45","45","76860","72160"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","220","210","38560","40050"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","240","240","39320","40050"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","EO","Female","20","20","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","EO","Male","10","10","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G6/G7","Female","200","195","58920","57700"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G6/G7","Male","160","160","58830","58170"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Female","25","25","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Male","20","20","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","90","90","36630","34020"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","80","80","36260","34020"
"In post","2021","30-39","Department for Education (excl. agencies)","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","30-39","Department for Education (excl. agencies)","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","30-39","Department for Education (excl. agencies)","EO","Female","85","80","26750","26000"
"In post","2021","30-39","Department for Education (excl. agencies)","EO","Male","50","50","26150","25000"
"In post","2021","30-39","Department for Education (excl. agencies)","G6/G7","Female","435","405","56150","54160"
"In post","2021","30-39","Department for Education (excl. agencies)","G6/G7","Male","255","250","55930","54000"
"In post","2021","30-39","Department for Education (excl. agencies)","SCS level","Female","30","30","73910","74100"
"In post","2021","30-39","Department for Education (excl. agencies)","SCS level","Male","20","20","[c]","[c]"
"In post","2021","30-39","Department for Education (excl. agencies)","SEO/HEO","Female","390","370","36120","36500"
"In post","2021","30-39","Department for Education (excl. agencies)","SEO/HEO","Male","285","285","36100","36500"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","35","30","25960","25100"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","30","30","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","295","280","54050","53200"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","235","235","53480","52290"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","15","15","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","420","390","35510","36520"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","295","290","35010","35900"
"In post","2021","30-39","Department for International Trade","EO","Female","20","20","[c]","[c]"
"In post","2021","30-39","Department for International Trade","EO","Male","10","10","[c]","[c]"
"In post","2021","30-39","Department for International Trade","G6/G7","Female","195","190","54820","51970"
"In post","2021","30-39","Department for International Trade","G6/G7","Male","225","225","55510","53470"
"In post","2021","30-39","Department for International Trade","SCS level","Female","25","25","[c]","[c]"
"In post","2021","30-39","Department for International Trade","SCS level","Male","30","30","77200","73960"
"In post","2021","30-39","Department for International Trade","SEO/HEO","Female","110","110","36870","38160"
"In post","2021","30-39","Department for International Trade","SEO/HEO","Male","125","125","35660","34770"
"In post","2021","30-39","Department for Transport (excl. agencies)","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","EO","Female","40","40","28480","30270"
"In post","2021","30-39","Department for Transport (excl. agencies)","EO","Male","20","20","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","G6/G7","Female","210","200","58090","54760"
"In post","2021","30-39","Department for Transport (excl. agencies)","G6/G7","Male","225","225","57890","54760"
"In post","2021","30-39","Department for Transport (excl. agencies)","SCS level","Female","25","20","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","SCS level","Male","25","25","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","SEO/HEO","Female","155","150","39080","39470"
"In post","2021","30-39","Department for Transport (excl. agencies)","SEO/HEO","Male","205","205","39170","42470"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","AA/AO","Female","2720","2160","21200","21010"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","AA/AO","Male","1635","1595","21230","21010"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","EO","Female","5245","4705","28160","27570"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","EO","Male","3380","3355","28150","27570"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","G6/G7","Female","210","200","56130","54070"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","G6/G7","Male","230","225","57190","55000"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","SCS level","Female","15","15","[c]","[c]"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","730","680","34060","31990"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","620","615","34710","33020"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","EO","Female","25","20","[c]","[c]"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","EO","Male","20","20","[c]","[c]"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","G6/G7","Female","270","260","57890","53610"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","G6/G7","Male","190","190","57270","53360"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","SCS level","Female","35","35","76540","73490"
