"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","London","5","5","[c]","[c]"
"In post","2021","Asian","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","Wales","20","20","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","London","105","100","45900","37660"
"In post","2021","Asian","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","Scotland","5","5","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","London","10","10","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","North West (England)","5","5","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","Scotland","40","40","36980","33550"
"In post","2021","Asian","Crown Prosecution Service","East Midlands (England)","55","50","36170","28430"
"In post","2021","Asian","Crown Prosecution Service","East of England","30","30","37410","37120"
"In post","2021","Asian","Crown Prosecution Service","London","295","270","40060","31560"
"In post","2021","Asian","Crown Prosecution Service","North East (England)","5","5","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","North West (England)","35","35","40490","48080"
"In post","2021","Asian","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","South East (England)","30","25","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","West Midlands (England)","100","90","36280","28430"
"In post","2021","Asian","Crown Prosecution Service","Yorkshire and The Humber","50","45","42350","48080"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","London","25","20","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","London","50","45","23000","20090"
"In post","2021","Asian","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","South West (England)","260","255","35860","33200"
"In post","2021","Asian","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","South East (England)","25","25","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","South West (England)","35","35","43530","39870"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","415","410","44650","40050"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","25","25","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","London","115","115","47120","42280"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","North West (England)","5","5","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","East of England","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","London","210","205","44230","40510"
"In post","2021","Asian","Department for Education (excl. agencies)","North East (England)","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","North West (England)","50","50","34090","31350"
"In post","2021","Asian","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","West Midlands (England)","105","105","37740","36500"
"In post","2021","Asian","Department for Education (excl. agencies)","Yorkshire and The Humber","55","55","34920","30200"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","180","175","39590","33510"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","15","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","185","185","42550","38540"
"In post","2021","Asian","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","London","275","275","45070","42470"
"In post","2021","Asian","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","East Midlands (England)","600","525","24540","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","East of England","345","305","27800","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","London","2445","2215","31080","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","North East (England)","145","135","28150","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","North West (England)","970","875","25670","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Scotland","100","90","24250","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","South East (England)","405","365","27920","29050"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","South West (England)","80","70","26890","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Unknown","135","120","27810","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Wales","60","60","25520","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Midlands (England)","1300","1170","25410","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","760","690","26820","27570"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","London","115","110","43910","40650"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","50","50","38140","35400"
"In post","2021","Asian","Disclosure Scotland","Scotland","5","5","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Licensing Agency","Wales","50","45","29040","21590"
"In post","2021","Asian","Driver and Vehicle Standards Agency","East Midlands (England)","25","25","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","East of England","10","10","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","London","25","25","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","North West (England)","5","5","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","South East (England)","5","5","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","West Midlands (England)","20","20","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","London","45","45","44560","40940"
"In post","2021","Asian","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","North West (England)","25","25","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","West Midlands (England)","90","90","38500","36780"
"In post","2021","Asian","Education and Skills Funding Agency","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2021","Asian","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","FCDO Services","London","10","10","[c]","[c]"
"In post","2021","Asian","FCDO Services","Overseas","5","5","[c]","[c]"
"In post","2021","Asian","FCDO Services","South East (England)","45","45","34270","28700"
"In post","2021","Asian","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","London","45","45","39850","32830"
"In post","2021","Asian","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","London","310","295","42870","37560"
"In post","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","80","80","48690","51500"
"In post","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","20","20","[c]","[c]"
"In post","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","10","10","[c]","[c]"
"In post","2021","Asian","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Actuary's Department","London","30","25","[c]","[c]"
"In post","2021","Asian","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","London","40","40","49650","49900"
"In post","2021","Asian","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Internal Audit Agency","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Asian","Government Legal Department","London","250","235","49490","51250"
"In post","2021","Asian","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Legal Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","East of England","5","5","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","London","10","10","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","North West (England)","10","10","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","Scotland","10","10","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Asian","Health and Safety Executive","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Asian","HM Courts and Tribunals Service","East Midlands (England)","205","175","20840","19830"
"In post","2021","Asian","HM Courts and Tribunals Service","East of England","70","60","23060","21310"
"In post","2021","Asian","HM Courts and Tribunals Service","London","695","640","27350","23500"
"In post","2021","Asian","HM Courts and Tribunals Service","North East (England)","5","5","[c]","[c]"
"In post","2021","Asian","HM Courts and Tribunals Service","North West (England)","80","70","24850","20650"
"In post","2021","Asian","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Courts and Tribunals Service","South East (England)","65","55","25880","22080"
"In post","2021","Asian","HM Courts and Tribunals Service","South West (England)","15","10","[c]","[c]"
"In post","2021","Asian","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Courts and Tribunals Service","Wales","10","10","[c]","[c]"
"In post","2021","Asian","HM Courts and Tribunals Service","West Midlands (England)","255","235","22450","20100"
"In post","2021","Asian","HM Courts and Tribunals Service","Yorkshire and The Humber","85","75","23920","20100"
"In post","2021","Asian","HM Land Registry","East Midlands (England)","85","80","29120","27130"
"In post","2021","Asian","HM Land Registry","East of England","5","5","[c]","[c]"
"In post","2021","Asian","HM Land Registry","London","40","35","37280","30600"
"In post","2021","Asian","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","North West (England)","10","10","[c]","[c]"
"In post","2021","Asian","HM Land Registry","South West (England)","20","20","[c]","[c]"
"In post","2021","Asian","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","West Midlands (England)","35","30","30840","27130"
"In post","2021","Asian","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Prison and Probation Service","East Midlands (England)","155","135","29880","28220"
"In post","2021","Asian","HM Prison and Probation Service","East of England","105","95","29420","28970"
"In post","2021","Asian","HM Prison and Probation Service","London","475","460","33510","32090"
"In post","2021","Asian","HM Prison and Probation Service","North East (England)","25","25","[c]","[c]"
"In post","2021","Asian","HM Prison and Probation Service","North West (England)","130","120","30570","29750"
"In post","2021","Asian","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Prison and Probation Service","South East (England)","165","155","29920","29060"
"In post","2021","Asian","HM Prison and Probation Service","South West (England)","35","30","30470","28400"
"In post","2021","Asian","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Prison and Probation Service","Wales","20","20","[c]","[c]"
"In post","2021","Asian","HM Prison and Probation Service","West Midlands (England)","290","270","29450","26060"
"In post","2021","Asian","HM Prison and Probation Service","Yorkshire and The Humber","120","110","31350","30210"
"In post","2021","Asian","HM Revenue and Customs (excl. agencies)","East Midlands (England)","400","370","28960","25560"
"In post","2021","Asian","HM Revenue and Customs (excl. agencies)","East of England","50","45","34610","31810"
"In post","2021","Asian","HM Revenue and Customs (excl. agencies)","London","1225","1145","37870","36160"
"In post","2021","Asian","HM Revenue and Customs (excl. agencies)","North East (England)","125","120","26220","21440"
"In post","2021","Asian","HM Revenue and Customs (excl. agencies)","North West (England)","825","765","27030","25560"
"In post","2021","Asian","HM Revenue and Customs (excl. agencies)","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Asian","HM Revenue and Customs (excl. agencies)","Scotland","95","85","24960","20140"
