"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared non-disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Heterosexual / straight","525","510","21460","21010"
"In post","2021","16-19","Declared non-disabled","White","LGBO","35","35","21780","21010"
"In post","2021","16-19","Declared non-disabled","White","Undeclared","25","25","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Undeclared","White","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Undeclared","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","475","460","20490","20140"
"In post","2021","16-19","Unknown","White","Heterosexual / straight","50","50","21740","21690"
"In post","2021","16-19","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Asian","Heterosexual / straight","295","290","29260","27570"
"In post","2021","20-29","Declared disabled","Asian","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Asian","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Black","Heterosexual / straight","160","160","29910","29770"
"In post","2021","20-29","Declared disabled","Black","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Declared disabled","Black","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Mixed","Heterosexual / straight","145","140","28060","27570"
"In post","2021","20-29","Declared disabled","Mixed","LGBO","50","50","28810","27220"
"In post","2021","20-29","Declared disabled","Mixed","Undeclared","15","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","Heterosexual / straight","30","30","34740","31810"
"In post","2021","20-29","Declared disabled","Other ethnicity","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","Undeclared","65","60","30010","27570"
"In post","2021","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Unknown","85","85","29210","27570"
"In post","2021","20-29","Declared disabled","White","Heterosexual / straight","2720","2675","28780","27570"
"In post","2021","20-29","Declared disabled","White","LGBO","890","875","28990","27570"
"In post","2021","20-29","Declared disabled","White","Undeclared","230","225","29110","27570"
"In post","2021","20-29","Declared disabled","White","Unknown","80","80","26820","25790"
"In post","2021","20-29","Declared non-disabled","Asian","Heterosexual / straight","4320","4225","28980","27570"
"In post","2021","20-29","Declared non-disabled","Asian","LGBO","95","90","31250","30170"
"In post","2021","20-29","Declared non-disabled","Asian","Undeclared","135","130","28020","27540"
"In post","2021","20-29","Declared non-disabled","Asian","Unknown","130","125","30330","27570"
"In post","2021","20-29","Declared non-disabled","Black","Heterosexual / straight","1585","1565","29780","29290"
"In post","2021","20-29","Declared non-disabled","Black","LGBO","45","45","30820","31060"
"In post","2021","20-29","Declared non-disabled","Black","Undeclared","50","50","30340","30220"
"In post","2021","20-29","Declared non-disabled","Black","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Chinese","Heterosexual / straight","165","165","33530","30610"
"In post","2021","20-29","Declared non-disabled","Chinese","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Chinese","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Chinese","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Mixed","Heterosexual / straight","1375","1355","30730","28660"
"In post","2021","20-29","Declared non-disabled","Mixed","LGBO","165","160","31710","29250"
"In post","2021","20-29","Declared non-disabled","Mixed","Undeclared","100","100","31520","30630"
"In post","2021","20-29","Declared non-disabled","Mixed","Unknown","35","35","29610","27570"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","Heterosexual / straight","290","285","31370","30120"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Undeclared","Heterosexual / straight","205","200","29620","27570"
"In post","2021","20-29","Declared non-disabled","Undeclared","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Undeclared","Undeclared","355","350","31050","28670"
"In post","2021","20-29","Declared non-disabled","Undeclared","Unknown","50","45","28570","27100"
"In post","2021","20-29","Declared non-disabled","Unknown","Heterosexual / straight","295","285","29300","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","Undeclared","45","45","28740","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Unknown","760","740","27030","25190"
"In post","2021","20-29","Declared non-disabled","White","Heterosexual / straight","30465","30040","28970","27150"
"In post","2021","20-29","Declared non-disabled","White","LGBO","3310","3280","29980","27570"
"In post","2021","20-29","Declared non-disabled","White","Undeclared","1460","1440","30390","27570"
"In post","2021","20-29","Declared non-disabled","White","Unknown","950","930","28890","27570"
"In post","2021","20-29","Undeclared","Asian","Heterosexual / straight","165","160","30080","28670"
"In post","2021","20-29","Undeclared","Asian","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Asian","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Asian","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Black","Heterosexual / straight","60","60","31500","31060"
"In post","2021","20-29","Undeclared","Black","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Black","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","Heterosexual / straight","50","45","30020","28190"
"In post","2021","20-29","Undeclared","Mixed","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Undeclared","Heterosexual / straight","30","30","27970","27570"
"In post","2021","20-29","Undeclared","Undeclared","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Undeclared","Undeclared","460","450","31900","29360"
"In post","2021","20-29","Undeclared","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Undeclared","110","105","29060","27970"
"In post","2021","20-29","Undeclared","Unknown","Unknown","275","275","36400","34710"
"In post","2021","20-29","Undeclared","White","Heterosexual / straight","910","895","29220","27570"
"In post","2021","20-29","Undeclared","White","LGBO","220","215","29020","27570"
"In post","2021","20-29","Undeclared","White","Undeclared","245","245","30220","27570"
"In post","2021","20-29","Undeclared","White","Unknown","75","70","26280","27570"
"In post","2021","20-29","Unknown","Asian","Heterosexual / straight","385","380","30490","28650"
"In post","2021","20-29","Unknown","Asian","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","Unknown","90","90","29700","27570"
"In post","2021","20-29","Unknown","Black","Heterosexual / straight","140","135","30900","29540"
"In post","2021","20-29","Unknown","Black","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Black","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Black","Unknown","35","35","30180","29540"
"In post","2021","20-29","Unknown","Chinese","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","Heterosexual / straight","135","130","32480","30600"
"In post","2021","20-29","Unknown","Mixed","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","Undeclared","135","130","32210","30210"
"In post","2021","20-29","Unknown","Undeclared","Unknown","75","75","31630","31380"
"In post","2021","20-29","Unknown","Unknown","Heterosexual / straight","175","175","29950","27850"
"In post","2021","20-29","Unknown","Unknown","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Undeclared","240","235","25630","22820"
"In post","2021","20-29","Unknown","Unknown","Unknown","17680","17435","28110","26350"
"In post","2021","20-29","Unknown","White","Heterosexual / straight","2865","2830","30130","28840"
"In post","2021","20-29","Unknown","White","LGBO","370","365","30690","28870"
"In post","2021","20-29","Unknown","White","Undeclared","150","150","30050","29360"
"In post","2021","20-29","Unknown","White","Unknown","540","530","28730","27000"
"In post","2021","30-39","Declared disabled","Asian","Heterosexual / straight","475","445","32460","29250"
"In post","2021","30-39","Declared disabled","Asian","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Asian","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Asian","Unknown","20","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","Heterosexual / straight","225","220","33570","31060"
"In post","2021","30-39","Declared disabled","Black","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Mixed","Heterosexual / straight","190","175","34290","30850"
"In post","2021","30-39","Declared disabled","Mixed","LGBO","40","35","31350","31060"
"In post","2021","30-39","Declared disabled","Mixed","Undeclared","30","30","35330","29180"
"In post","2021","30-39","Declared disabled","Mixed","Unknown","10","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","Heterosexual / straight","45","45","36950","32790"
"In post","2021","30-39","Declared disabled","Other ethnicity","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Undeclared","Heterosexual / straight","55","50","33880","27890"
"In post","2021","30-39","Declared disabled","Undeclared","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Undeclared","Undeclared","155","145","32750","27570"
"In post","2021","30-39","Declared disabled","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","40","40","30350","26980"
"In post","2021","30-39","Declared disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Unknown","160","150","33960","29560"
"In post","2021","30-39","Declared disabled","White","Heterosexual / straight","4995","4705","32380","28200"
"In post","2021","30-39","Declared disabled","White","LGBO","905","880","33310","29320"
"In post","2021","30-39","Declared disabled","White","Undeclared","425","395","32620","27570"
"In post","2021","30-39","Declared disabled","White","Unknown","210","195","31690","27570"
"In post","2021","30-39","Declared non-disabled","Asian","Heterosexual / straight","5795","5480","33000","29290"
"In post","2021","30-39","Declared non-disabled","Asian","LGBO","105","100","36380","32170"
"In post","2021","30-39","Declared non-disabled","Asian","Undeclared","225","210","31410","28560"
"In post","2021","30-39","Declared non-disabled","Asian","Unknown","410","360","30450","27570"
"In post","2021","30-39","Declared non-disabled","Black","Heterosexual / straight","2310","2230","32370","30850"
"In post","2021","30-39","Declared non-disabled","Black","LGBO","45","45","32510","31060"
"In post","2021","30-39","Declared non-disabled","Black","Undeclared","65","60","33400","31060"
"In post","2021","30-39","Declared non-disabled","Black","Unknown","105","95","32080","30400"
"In post","2021","30-39","Declared non-disabled","Chinese","Heterosexual / straight","235","225","39200","36160"
"In post","2021","30-39","Declared non-disabled","Chinese","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Chinese","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Chinese","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Mixed","Heterosexual / straight","1460","1390","36650","31990"
"In post","2021","30-39","Declared non-disabled","Mixed","LGBO","145","140","38690","34220"
"In post","2021","30-39","Declared non-disabled","Mixed","Undeclared","75","70","35780","31060"
"In post","2021","30-39","Declared non-disabled","Mixed","Unknown","70","65","36510","33190"
"In post","2021","30-39","Declared non-disabled","Other ethnicity","Heterosexual / straight","390","375","36910","32670"
"In post","2021","30-39","Declared non-disabled","Other ethnicity","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other ethnicity","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other ethnicity","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Undeclared","Heterosexual / straight","455","435","34170","30880"
"In post","2021","30-39","Declared non-disabled","Undeclared","LGBO","30","30","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Undeclared","Undeclared","770","745","36600","32770"
"In post","2021","30-39","Declared non-disabled","Undeclared","Unknown","270","240","30530","27570"
"In post","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","520","490","32680","30220"
"In post","2021","30-39","Declared non-disabled","Unknown","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Unknown","Undeclared","90","85","32810","30080"
"In post","2021","30-39","Declared non-disabled","Unknown","Unknown","1700","1545","31610","27570"
"In post","2021","30-39","Declared non-disabled","White","Heterosexual / straight","44850","42385","34740","30830"
"In post","2021","30-39","Declared non-disabled","White","LGBO","3295","3245","35880","31650"
"In post","2021","30-39","Declared non-disabled","White","Undeclared","2405","2260","34410","30830"
"In post","2021","30-39","Declared non-disabled","White","Unknown","3305","2985","32520","28270"
"In post","2021","30-39","Undeclared","Asian","Heterosexual / straight","255","240","32270","27570"
"In post","2021","30-39","Undeclared","Asian","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Asian","Undeclared","45","45","35970","31990"
