"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","AO","Female","55","55","21950","21950"
"In post","2021","Attorney General's Departments","Wales","AO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","EO","Female","45","40","27580","28430"
"In post","2021","Attorney General's Departments","Wales","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","G7","Female","100","90","53450","53350"
"In post","2021","Attorney General's Departments","Wales","G7","Male","60","55","55230","55610"
"In post","2021","Attorney General's Departments","Wales","HEO","Female","35","30","34760","33610"
"In post","2021","Attorney General's Departments","Wales","HEO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","AO","Female","95","85","21810","21950"
"In post","2021","Attorney General's Departments","West Midlands (England)","AO","Male","30","30","21830","21950"
"In post","2021","Attorney General's Departments","West Midlands (England)","EO","Female","80","75","27190","28430"
"In post","2021","Attorney General's Departments","West Midlands (England)","EO","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","G6","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","G6","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","G7","Female","150","130","53400","53350"
"In post","2021","Attorney General's Departments","West Midlands (England)","G7","Male","80","75","55770","55610"
"In post","2021","Attorney General's Departments","West Midlands (England)","HEO","Female","35","35","34720","34480"
"In post","2021","Attorney General's Departments","West Midlands (England)","HEO","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","SEO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","AO","Female","135","120","21760","21950"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","AO","Male","45","45","21660","21950"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","EO","Female","120","105","27290","28430"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","EO","Male","50","50","26680","25920"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","G6","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","G6","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","G7","Female","250","215","54680","55610"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","G7","Male","170","160","56600","55610"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","HEO","Female","70","65","34060","33310"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","HEO","Male","40","40","33630","33000"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","SEO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","SEO","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","HEO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East of England","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East of England","AO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","East of England","EO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","East of England","EO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","East of England","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East of England","G6","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","East of England","G7","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","East of England","G7","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","East of England","HEO","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","East of England","HEO","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","East of England","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","East of England","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","East of England","SEO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","London","AO","Female","75","70","24440","24490"
"In post","2021","Cabinet Office","London","AO","Male","65","65","24500","24490"
"In post","2021","Cabinet Office","London","EO","Female","355","345","27970","27500"
"In post","2021","Cabinet Office","London","EO","Male","245","245","27950","27500"
"In post","2021","Cabinet Office","London","G6","Female","335","330","69020","66440"
"In post","2021","Cabinet Office","London","G6","Male","305","300","70610","67930"
"In post","2021","Cabinet Office","London","G7","Female","840","815","55770","54700"
"In post","2021","Cabinet Office","London","G7","Male","885","880","56450","54700"
"In post","2021","Cabinet Office","London","HEO","Female","1220","1210","32170","32000"
"In post","2021","Cabinet Office","London","HEO","Male","910","910","32730","33250"
"In post","2021","Cabinet Office","London","SCS level","Female","330","315","88620","77430"
"In post","2021","Cabinet Office","London","SCS level","Male","430","430","99240","90640"
"In post","2021","Cabinet Office","London","SEO","Female","295","290","41430","40600"
"In post","2021","Cabinet Office","London","SEO","Male","205","205","41350","40600"
"In post","2021","Cabinet Office","North East (England)","AO","Female","90","75","20800","20800"
"In post","2021","Cabinet Office","North East (England)","AO","Male","65","60","20800","20800"
"In post","2021","Cabinet Office","North East (England)","EO","Female","70","60","24910","23850"
"In post","2021","Cabinet Office","North East (England)","EO","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","G6","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","G7","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","HEO","Female","60","60","31750","32000"
"In post","2021","Cabinet Office","North East (England)","HEO","Male","35","35","31720","32000"
"In post","2021","Cabinet Office","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","SEO","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","SEO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","AO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","AO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","EO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","G6","Female","30","30","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","G6","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","G7","Female","65","65","51450","50230"
"In post","2021","Cabinet Office","North West (England)","G7","Male","65","65","51900","50980"
"In post","2021","Cabinet Office","North West (England)","HEO","Female","65","60","30630","31990"
"In post","2021","Cabinet Office","North West (England)","HEO","Male","60","60","31210","32000"
"In post","2021","Cabinet Office","North West (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","SEO","Female","50","45","37870","37300"
"In post","2021","Cabinet Office","North West (England)","SEO","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","G6","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","G7","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","HEO","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","HEO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","AO","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","AO","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","EO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","EO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","G6","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","G7","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","HEO","Female","45","45","33220","33300"
"In post","2021","Cabinet Office","South East (England)","HEO","Male","45","40","32670","33300"
"In post","2021","Cabinet Office","South East (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","SEO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","EO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","G6","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","G6","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","G7","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","G7","Male","30","30","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","HEO","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","HEO","Male","35","35","31320","32000"
"In post","2021","Cabinet Office","South West (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","SEO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","SEO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","AO","Female","15","10","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","AO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","EO","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","EO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","G6","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","G6","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","G7","Female","30","25","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","G7","Male","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","HEO","Female","225","225","30870","32000"
"In post","2021","Cabinet Office","Unknown","HEO","Male","200","200","31040","32000"
"In post","2021","Cabinet Office","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","SEO","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","SEO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Wales","G7","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Wales","HEO","Female","25","25","[c]","[c]"
"In post","2021","Cabinet Office","Wales","HEO","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","G6","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","G7","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","G7","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","HEO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","AO","Female","100","90","20920","20920"
"In post","2021","Cabinet Office","Yorkshire and The Humber","AO","Male","70","70","20910","20920"
"In post","2021","Cabinet Office","Yorkshire and The Humber","EO","Female","55","55","26390","26670"
"In post","2021","Cabinet Office","Yorkshire and The Humber","EO","Male","50","50","26430","26670"
"In post","2021","Cabinet Office","Yorkshire and The Humber","G6","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","G6","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","G7","Female","45","40","53300","51190"
"In post","2021","Cabinet Office","Yorkshire and The Humber","G7","Male","50","50","52990","51190"
"In post","2021","Cabinet Office","Yorkshire and The Humber","HEO","Female","105","100","32420","33300"
"In post","2021","Cabinet Office","Yorkshire and The Humber","HEO","Male","110","110","32630","33300"
"In post","2021","Cabinet Office","Yorkshire and The Humber","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","SEO","Female","50","45","39530","40250"
"In post","2021","Cabinet Office","Yorkshire and The Humber","SEO","Male","25","25","[c]","[c]"
"In post","2021","Chancellor's other departments","London","AA","Female","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","London","AA","Male","[c]","[c]","[c]","[c]"
