"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","325","310","34800","34690"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","AA/AO","Heterosexual / straight","65","65","23070","23130"
"In post","2021","Ministry of Justice (excl. agencies)","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","AA/AO","Unknown","40","35","22790","22680"
"In post","2021","Ministry of Justice (excl. agencies)","London","EO","Heterosexual / straight","295","285","27170","26410"
"In post","2021","Ministry of Justice (excl. agencies)","London","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","EO","Undeclared","35","35","27770","26870"
"In post","2021","Ministry of Justice (excl. agencies)","London","EO","Unknown","100","100","27080","26410"
"In post","2021","Ministry of Justice (excl. agencies)","London","G6/G7","Heterosexual / straight","700","675","59590","58130"
"In post","2021","Ministry of Justice (excl. agencies)","London","G6/G7","LGBO","65","65","60100","58130"
"In post","2021","Ministry of Justice (excl. agencies)","London","G6/G7","Undeclared","105","100","62030","60300"
"In post","2021","Ministry of Justice (excl. agencies)","London","G6/G7","Unknown","200","195","60350","58190"
"In post","2021","Ministry of Justice (excl. agencies)","London","SCS level","Heterosexual / straight","105","100","88550","83490"
"In post","2021","Ministry of Justice (excl. agencies)","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","SEO/HEO","Heterosexual / straight","1150","1130","37200","36800"
"In post","2021","Ministry of Justice (excl. agencies)","London","SEO/HEO","LGBO","100","100","36140","36800"
"In post","2021","Ministry of Justice (excl. agencies)","London","SEO/HEO","Undeclared","150","145","37680","36800"
"In post","2021","Ministry of Justice (excl. agencies)","London","SEO/HEO","Unknown","330","325","36940","36800"
"In post","2021","Ministry of Justice (excl. agencies)","London","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","AA/AO","Heterosexual / straight","100","90","20310","19930"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","AA/AO","Unknown","35","35","19080","18880"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","EO","Heterosexual / straight","225","215","24340","24160"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","EO","Unknown","40","40","24070","23060"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","G6/G7","Heterosexual / straight","250","245","56490","55800"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","G6/G7","Undeclared","35","35","59220","58130"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","G6/G7","Unknown","60","55","56550","54900"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","730","710","35920","34370"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","LGBO","45","40","33480","31180"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","Undeclared","70","70","36490","34740"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","Unknown","95","95","34660","33600"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","AA/AO","Heterosexual / straight","70","65","25610","24220"
"In post","2021","National Crime Agency","London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","London","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","National Crime Agency","London","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2021","National Crime Agency","London","EO","Heterosexual / straight","460","450","35380","36200"
"In post","2021","National Crime Agency","London","EO","LGBO","30","30","35640","36200"
"In post","2021","National Crime Agency","London","EO","Undeclared","40","40","33680","32260"
"In post","2021","National Crime Agency","London","EO","Unknown","85","85","35780","36200"
"In post","2021","National Crime Agency","London","G6/G7","Heterosexual / straight","135","130","66340","64410"
"In post","2021","National Crime Agency","London","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","London","G6/G7","Undeclared","10","5","[c]","[c]"
"In post","2021","National Crime Agency","London","G6/G7","Unknown","35","35","64820","64410"
"In post","2021","National Crime Agency","London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","National Crime Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","SEO/HEO","Heterosexual / straight","535","520","45590","46140"
"In post","2021","National Crime Agency","London","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","National Crime Agency","London","SEO/HEO","Undeclared","45","45","46370","47130"
"In post","2021","National Crime Agency","London","SEO/HEO","Unknown","120","115","46080","47130"
"In post","2021","National Crime Agency","Outside London","AA/AO","Heterosexual / straight","175","160","22680","20800"
"In post","2021","National Crime Agency","Outside London","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","EO","Heterosexual / straight","1370","1340","32630","32770"
"In post","2021","National Crime Agency","Outside London","EO","LGBO","75","75","30980","30640"
"In post","2021","National Crime Agency","Outside London","EO","Undeclared","130","125","31880","32770"
"In post","2021","National Crime Agency","Outside London","EO","Unknown","265","255","34850","35740"
"In post","2021","National Crime Agency","Outside London","G6/G7","Heterosexual / straight","115","115","62020","60990"
"In post","2021","National Crime Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Outside London","SEO/HEO","Heterosexual / straight","1050","1025","42460","43450"
"In post","2021","National Crime Agency","Outside London","SEO/HEO","LGBO","40","40","42460","45480"
"In post","2021","National Crime Agency","Outside London","SEO/HEO","Undeclared","70","70","42210","42660"
"In post","2021","National Crime Agency","Outside London","SEO/HEO","Unknown","225","220","42710","43630"
"In post","2021","National Crime Agency","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","SEO/HEO","Heterosexual / straight","85","85","64600","61330"
"In post","2021","National Crime Agency","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","SEO/HEO","Heterosexual / straight","50","50","44910","45200"
"In post","2021","National Crime Agency","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","AA/AO","Heterosexual / straight","45","45","22500","22230"
"In post","2021","National Records of Scotland","Outside London","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","AA/AO","Unknown","100","85","22640","22230"
"In post","2021","National Records of Scotland","Outside London","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","EO","Unknown","25","25","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","G6/G7","Heterosexual / straight","35","30","62620","62590"
"In post","2021","National Records of Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","SEO/HEO","Heterosexual / straight","90","85","38440","38080"
"In post","2021","National Records of Scotland","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","National Records of Scotland","Outside London","SEO/HEO","Unknown","60","55","39650","38540"
"In post","2021","National Savings and Investments","London","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","London","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","London","G6/G7","Heterosexual / straight","40","40","58630","54900"
"In post","2021","National Savings and Investments","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","London","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","London","SEO/HEO","Heterosexual / straight","45","45","41530","42660"
"In post","2021","National Savings and Investments","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","London","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Outside London","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Heterosexual / straight","145","140","72330","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Heterosexual / straight","160","155","44800","44610"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Heterosexual / straight","165","145","21180","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Heterosexual / straight","125","120","25810","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Heterosexual / straight","340","335","73580","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Heterosexual / straight","440","420","42900","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","LGBO","30","30","37580","32010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Undeclared","30","30","41170","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Unknown","30","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","EO","Heterosexual / straight","40","40","27210","26390"
"In post","2021","Office of Gas and Electricity Markets","London","EO","LGBO","10","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","EO","Unknown","45","45","28980","29060"
"In post","2021","Office of Gas and Electricity Markets","London","G6/G7","Heterosexual / straight","110","105","60840","59750"
"In post","2021","Office of Gas and Electricity Markets","London","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","G6/G7","Unknown","170","165","63020","62380"
"In post","2021","Office of Gas and Electricity Markets","London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
