"Status","Year","Age","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared disabled","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Security","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Security","Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Economics","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Economics","Inner London - West","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","East Anglia","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","East Wales","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Greater Manchester","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Inner London - East","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Inner London - West","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Kent","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Lancashire","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
