"Status","Year","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Wales","East Wales","Male","9370","9075","33800","28850"
"In post","2021","Wales","East Wales","Unknown","20","20","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","Female","9680","8400","27380","23830"
"In post","2021","Wales","West Wales and The Valleys","Male","6035","5795","30720","26780"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","2150","1940","27170","25370"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","1835","1790","29010","26930"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Female","4535","4095","28900","27130"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Male","3770","3645","31030","27570"
"In post","2021","West Midlands (England)","West Midlands","Female","10815","9650","29870","27570"
"In post","2021","West Midlands (England)","West Midlands","Male","7385","7155","32190","27570"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","2320","2025","26710","26670"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","2385","2280","29010","27130"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Female","2460","2265","33340","28590"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Male","2265","2205","33670","29930"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Female","5720","5010","30330","27570"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Male","4210","4060","32810","27670"
"In post","2021","Yorkshire and The Humber","West Yorkshire","Female","9560","8550","30760","27570"
"In post","2021","Yorkshire and The Humber","West Yorkshire","Male","7690","7420","32190","27570"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Female","350","[c]","26060","21640"
"Leaver CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Male","280","[c]","28700","25500"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","390","[c]","25290","21010"
"Leaver CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","250","[c]","27090","26890"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Female","140","[c]","27750","26500"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Male","185","[c]","29650","29930"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","Female","245","[c]","26440","24570"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","Male","205","[c]","32030","26970"
"Leaver CS","2021","East of England","Bedfordshire and Hertfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","East Anglia","Female","510","[c]","28020","24920"
"Leaver CS","2021","East of England","East Anglia","Male","480","[c]","33860","27570"
"Leaver CS","2021","East of England","Essex","Female","200","[c]","28390","25260"
"Leaver CS","2021","East of England","Essex","Male","140","[c]","30550","27320"
"Leaver CS","2021","London","Inner London - East","Female","495","[c]","39220","32200"
"Leaver CS","2021","London","Inner London - East","Male","445","[c]","43280","34270"
"Leaver CS","2021","London","Inner London - East","Unknown","80","[c]","47320","40450"
"Leaver CS","2021","London","Inner London - West","Female","1550","[c]","42240","35000"
"Leaver CS","2021","London","Inner London - West","Male","1525","[c]","45970","39250"
"Leaver CS","2021","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","Female","130","[c]","28710","30330"
"Leaver CS","2021","London","Outer London - East and North East","Male","95","[c]","30680","31060"
"Leaver CS","2021","London","Outer London - South","Female","235","[c]","32800","28810"
"Leaver CS","2021","London","Outer London - South","Male","205","[c]","37780","31060"
"Leaver CS","2021","London","Outer London - West and North West","Female","310","[c]","31930","31060"
"Leaver CS","2021","London","Outer London - West and North West","Male","250","[c]","34520","31060"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Female","640","[c]","25990","21010"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Male","425","[c]","27050","21010"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Female","360","[c]","25590","21430"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Male","250","[c]","30000","22350"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","Female","115","[c]","25690","21010"
"Leaver CS","2021","North West (England)","Cheshire","Male","85","[c]","32770","27570"
"Leaver CS","2021","North West (England)","Cumbria","Female","55","[c]","26100","21350"
"Leaver CS","2021","North West (England)","Cumbria","Male","65","[c]","26410","21050"
"Leaver CS","2021","North West (England)","Greater Manchester","Female","530","[c]","29400","25100"
"Leaver CS","2021","North West (England)","Greater Manchester","Male","425","[c]","30940","26780"
"Leaver CS","2021","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Lancashire","Female","390","[c]","25360","21010"
"Leaver CS","2021","North West (England)","Lancashire","Male","325","[c]","27590","21090"
"Leaver CS","2021","North West (England)","Merseyside","Female","460","[c]","27040","23470"
"Leaver CS","2021","North West (England)","Merseyside","Male","305","[c]","28530","24980"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Female","110","[c]","27390","22330"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Male","90","[c]","27540","21430"
"Leaver CS","2021","Overseas","Overseas","Female","70","[c]","38340","36960"
"Leaver CS","2021","Overseas","Overseas","Male","65","[c]","47060","43210"
"Leaver CS","2021","Scotland","Eastern Scotland","Female","580","[c]","32590","26890"
"Leaver CS","2021","Scotland","Eastern Scotland","Male","540","[c]","35900","32430"
"Leaver CS","2021","Scotland","Highlands and Islands","Female","40","[c]","28940","22920"
"Leaver CS","2021","Scotland","Highlands and Islands","Male","55","[c]","28430","26530"
"Leaver CS","2021","Scotland","North Eastern Scotland","Female","65","[c]","29600","26890"
"Leaver CS","2021","Scotland","North Eastern Scotland","Male","85","[c]","38380","31400"
"Leaver CS","2021","Scotland","Southern Scotland","Female","140","[c]","29240","26550"
"Leaver CS","2021","Scotland","Southern Scotland","Male","120","[c]","30300","27570"
"Leaver CS","2021","Scotland","West Central Scotland","Female","375","[c]","28780","24110"
"Leaver CS","2021","Scotland","West Central Scotland","Male","340","[c]","32030","27570"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","330","[c]","29980","24540"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","390","[c]","33350","29930"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Female","385","[c]","27170","23540"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Male","475","[c]","31750","28530"
"Leaver CS","2021","South East (England)","Kent","Female","295","[c]","26420","24900"
"Leaver CS","2021","South East (England)","Kent","Male","260","[c]","27150","26210"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Female","290","[c]","29370","24510"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Male","260","[c]","30320","27570"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Female","50","[c]","27080","24910"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Male","45","[c]","26960","22500"
"Leaver CS","2021","South West (England)","Devon","Female","275","[c]","25870","21100"
"Leaver CS","2021","South West (England)","Devon","Male","335","[c]","27100","24230"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Female","145","[c]","26090","25190"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Male","200","[c]","31700","29280"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","645","[c]","31070","27130"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","765","[c]","37390","33300"
"Leaver CS","2021","Unknown","Unknown","Female","330","[c]","38110","28000"
"Leaver CS","2021","Unknown","Unknown","Male","365","[c]","41480","32700"
"Leaver CS","2021","Wales","East Wales","Female","620","[c]","30780","24500"
"Leaver CS","2021","Wales","East Wales","Male","565","[c]","34310","28850"
"Leaver CS","2021","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Female","405","[c]","24950","21590"
"Leaver CS","2021","Wales","West Wales and The Valleys","Male","370","[c]","27740","21590"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","140","[c]","23910","21270"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","130","[c]","25550","24730"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Female","260","[c]","26880","23180"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Male","245","[c]","29050","27130"
"Leaver CS","2021","West Midlands (England)","West Midlands","Female","680","[c]","30690","26000"
"Leaver CS","2021","West Midlands (England)","West Midlands","Male","415","[c]","34020","26120"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","230","[c]","25670","24620"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","225","[c]","30000","26930"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Female","135","[c]","31640","26220"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Male","120","[c]","36310","32430"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Female","375","[c]","27790","24890"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Male","260","[c]","30780","25500"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Female","545","[c]","28290","26120"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Male","430","[c]","31590","27570"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Female","110","[c]","26890","24000"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Male","80","[c]","30020","22570"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Female","65","[c]","31120","29580"
"Leaver Dept.","2021","East of England","East Anglia","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Female","235","[c]","44340","37580"
"Leaver Dept.","2021","London","Inner London - East","Male","225","[c]","45960","41010"
"Leaver Dept.","2021","London","Inner London - East","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","Female","2480","[c]","44600","39340"
"Leaver Dept.","2021","London","Inner London - West","Male","1995","[c]","44740","39420"
"Leaver Dept.","2021","London","Outer London - East and North East","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Female","125","[c]","39470","34400"
"Leaver Dept.","2021","London","Outer London - South","Male","110","[c]","38660","33960"
"Leaver Dept.","2021","London","Outer London - West and North West","Female","65","[c]","32870","31060"
"Leaver Dept.","2021","London","Outer London - West and North West","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Female","275","[c]","27240","24280"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Male","180","[c]","29040","27570"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Female","100","[c]","26130","24300"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Male","55","[c]","26390","24700"
"Leaver Dept.","2021","North West (England)","Cheshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Female","235","[c]","29630","27570"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Male","215","[c]","29380","27570"
"Leaver Dept.","2021","North West (England)","Lancashire","Female","100","[c]","31020","27570"
"Leaver Dept.","2021","North West (England)","Lancashire","Male","95","[c]","32680","27570"
"Leaver Dept.","2021","North West (England)","Merseyside","Female","210","[c]","29260","25130"
"Leaver Dept.","2021","North West (England)","Merseyside","Male","145","[c]","28820","24890"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Male","65","[c]","52710","53400"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Female","120","[c]","31910","27570"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Male","85","[c]","31690","27570"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Female","170","[c]","27340","25860"
"Leaver Dept.","2021","Scotland","West Central Scotland","Male","135","[c]","27800","27140"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Female","110","[c]","31890","29200"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Male","75","[c]","36340","28650"
"Leaver Dept.","2021","South East (England)","Kent","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Female","55","[c]","25570","21600"
"Leaver Dept.","2021","South West (England)","Devon","Male","40","[c]","29760","25190"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","325","[c]","35110","31950"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","345","[c]","35920","32710"
"Leaver Dept.","2021","Unknown","Unknown","Female","385","[c]","34820","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","320","[c]","36500","32000"
"Leaver Dept.","2021","Wales","East Wales","Female","215","[c]","32270","29540"
"Leaver Dept.","2021","Wales","East Wales","Male","185","[c]","37180","36030"
"Leaver Dept.","2021","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Female","105","[c]","27430","26030"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Male","85","[c]","30100","26590"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Female","55","[c]","25400","21170"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Female","225","[c]","28280","24570"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Male","175","[c]","28860","24410"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Female","60","[c]","36970","33300"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Male","45","[c]","34460","30170"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Female","95","[c]","33690","30830"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Male","65","[c]","35190","32300"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Female","190","[c]","31690","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Male","155","[c]","33210","30280"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Female","760","[c]","26710","25560"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Male","550","[c]","28070","25560"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","505","[c]","24370","22920"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","375","[c]","24930","22850"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Female","135","[c]","26110","25000"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Male","150","[c]","27460","26350"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Female","485","[c]","26440","27570"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Male","335","[c]","27920","27850"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","East Anglia","Female","765","[c]","25960","25010"
"New entrant CS","2021","East of England","East Anglia","Male","650","[c]","27610","26580"
"New entrant CS","2021","East of England","Essex","Female","495","[c]","27330","29290"
"New entrant CS","2021","East of England","Essex","Male","295","[c]","28120","28030"
"New entrant CS","2021","London","Inner London - East","Female","2000","[c]","34280","31060"
"New entrant CS","2021","London","Inner London - East","Male","1320","[c]","37140","31060"
"New entrant CS","2021","London","Inner London - East","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","London","Inner London - West","Female","4645","[c]","36410","32560"
"New entrant CS","2021","London","Inner London - West","Male","3675","[c]","39230","33570"
"New entrant CS","2021","London","Inner London - West","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","London","Outer London - East and North East","Female","575","[c]","29000","31060"
"New entrant CS","2021","London","Outer London - East and North East","Male","355","[c]","29110","31060"
"New entrant CS","2021","London","Outer London - South","Female","595","[c]","31860","31060"
"New entrant CS","2021","London","Outer London - South","Male","480","[c]","34540","31060"
"New entrant CS","2021","London","Outer London - West and North West","Female","870","[c]","30100","31060"
"New entrant CS","2021","London","Outer London - West and North West","Male","565","[c]","30640","31060"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Female","1340","[c]","24660","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Male","1220","[c]","25070","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Female","400","[c]","23480","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Male","300","[c]","23750","22060"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cheshire","Female","360","[c]","27350","27570"
"New entrant CS","2021","North West (England)","Cheshire","Male","310","[c]","28320","27570"
"New entrant CS","2021","North West (England)","Cumbria","Female","60","[c]","25520","21050"
"New entrant CS","2021","North West (England)","Cumbria","Male","85","[c]","30220","24920"
"New entrant CS","2021","North West (England)","Greater Manchester","Female","1410","[c]","27100","25560"
"New entrant CS","2021","North West (England)","Greater Manchester","Male","1265","[c]","28920","26340"
"New entrant CS","2021","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","Female","675","[c]","23480","21010"
"New entrant CS","2021","North West (England)","Lancashire","Male","615","[c]","23600","21010"
"New entrant CS","2021","North West (England)","Merseyside","Female","700","[c]","25260","22350"
"New entrant CS","2021","North West (England)","Merseyside","Male","540","[c]","27320","24440"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Female","155","[c]","24540","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Male","200","[c]","23870","20140"
"New entrant CS","2021","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","Female","1170","[c]","28920","26160"
"New entrant CS","2021","Scotland","Eastern Scotland","Male","920","[c]","28830","25140"
"New entrant CS","2021","Scotland","Highlands and Islands","Female","105","[c]","25260","25140"
"New entrant CS","2021","Scotland","Highlands and Islands","Male","100","[c]","24980","21010"
"New entrant CS","2021","Scotland","North Eastern Scotland","Female","100","[c]","27510","26750"
"New entrant CS","2021","Scotland","North Eastern Scotland","Male","90","[c]","28560","27570"
"New entrant CS","2021","Scotland","Southern Scotland","Female","265","[c]","24190","21010"
"New entrant CS","2021","Scotland","Southern Scotland","Male","215","[c]","23060","20470"
"New entrant CS","2021","Scotland","West Central Scotland","Female","830","[c]","26680","23450"
