"Status","Year","Age","Disability","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared disabled","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Durham CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Durham CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Oxfordshire","Female","[c]","[c]","[c]","[c]"
