"Status","Year","Region_ITL1","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East of England","Bedford","Outside London","EO","285","260","27760","27570"
"In post","2021","East of England","Bedford","Outside London","G6/G7","25","25","57840","53080"
"In post","2021","East of England","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Bedford","Outside London","SEO/HEO","160","155","38070","36950"
"In post","2021","East of England","Bedford","Outside London","Unknown","70","60","27390","23840"
"In post","2021","East of England","Breckland and South Norfolk","Outside London","AA/AO","300","285","24220","23420"
"In post","2021","East of England","Breckland and South Norfolk","Outside London","EO","130","125","28750","27570"
"In post","2021","East of England","Breckland and South Norfolk","Outside London","G6/G7","10","10","67620","67320"
"In post","2021","East of England","Breckland and South Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Breckland and South Norfolk","Outside London","SEO/HEO","75","70","38300","36670"
"In post","2021","East of England","Breckland and South Norfolk","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","East of England","Cambridgeshire CC","Outside London","AA/AO","1135","1060","25360","23490"
"In post","2021","East of England","Cambridgeshire CC","Outside London","EO","710","670","27980","27570"
"In post","2021","East of England","Cambridgeshire CC","Outside London","G6/G7","305","295","60520","57110"
"In post","2021","East of England","Cambridgeshire CC","Outside London","SCS level","40","40","103460","103000"
"In post","2021","East of England","Cambridgeshire CC","Outside London","SEO/HEO","1085","1045","37200","35480"
"In post","2021","East of England","Cambridgeshire CC","Outside London","Unknown","100","95","30530","30210"
"In post","2021","East of England","Central Bedfordshire","Outside London","AA/AO","140","135","20780","20920"
"In post","2021","East of England","Central Bedfordshire","Outside London","EO","125","120","28060","27390"
"In post","2021","East of England","Central Bedfordshire","Outside London","G6/G7","15","15","66000","64380"
"In post","2021","East of England","Central Bedfordshire","Outside London","SEO/HEO","140","140","37110","36300"
"In post","2021","East of England","Central Bedfordshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","East of England","Essex Haven Gateway","Outside London","AA/AO","320","300","25510","21580"
"In post","2021","East of England","Essex Haven Gateway","Outside London","EO","515","480","29800","29290"
"In post","2021","East of England","Essex Haven Gateway","Outside London","G6/G7","35","35","69600","66250"
"In post","2021","East of England","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Haven Gateway","Outside London","SEO/HEO","230","220","41010","36730"
"In post","2021","East of England","Essex Haven Gateway","Outside London","Unknown","30","30","28280","26500"
"In post","2021","East of England","Essex Thames Gateway","Outside London","AA/AO","335","295","23460","24180"
"In post","2021","East of England","Essex Thames Gateway","Outside London","EO","410","370","29510","29290"
"In post","2021","East of England","Essex Thames Gateway","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","East of England","Essex Thames Gateway","Outside London","SEO/HEO","70","65","35980","35790"
"In post","2021","East of England","Essex Thames Gateway","Outside London","Unknown","115","100","26780","22920"
"In post","2021","East of England","Heart of Essex","Outside London","AA/AO","445","415","25280","24510"
"In post","2021","East of England","Heart of Essex","Outside London","EO","330","315","28970","29290"
"In post","2021","East of England","Heart of Essex","Outside London","G6/G7","100","90","60740","59910"
"In post","2021","East of England","Heart of Essex","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","East of England","Heart of Essex","Outside London","SEO/HEO","170","160","37640","36410"
"In post","2021","East of England","Heart of Essex","Outside London","Unknown","70","65","29170","30210"
"In post","2021","East of England","Hertfordshire","Outside London","AA/AO","695","645","25330","24240"
"In post","2021","East of England","Hertfordshire","Outside London","EO","920","860","29990","29290"
"In post","2021","East of England","Hertfordshire","Outside London","G6/G7","285","270","60300","59730"
"In post","2021","East of England","Hertfordshire","Outside London","SCS level","25","25","88790","88300"
"In post","2021","East of England","Hertfordshire","Outside London","SEO/HEO","660","635","39440","38510"
"In post","2021","East of England","Hertfordshire","Outside London","Unknown","135","125","29320","28200"
"In post","2021","East of England","Luton","Outside London","AA/AO","135","120","20370","20650"
"In post","2021","East of England","Luton","Outside London","EO","280","245","27590","27570"
"In post","2021","East of England","Luton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Luton","Outside London","SEO/HEO","45","45","34020","32480"
"In post","2021","East of England","Luton","Outside London","Unknown","85","80","26140","22920"
"In post","2021","East of England","North and West Norfolk","Outside London","AA/AO","500","470","24190","21240"
"In post","2021","East of England","North and West Norfolk","Outside London","EO","210","190","28450","27570"
"In post","2021","East of England","North and West Norfolk","Outside London","G6/G7","10","10","68520","68420"
"In post","2021","East of England","North and West Norfolk","Outside London","SEO/HEO","175","170","35650","33840"
"In post","2021","East of England","North and West Norfolk","Outside London","Unknown","30","30","30640","32120"
"In post","2021","East of England","Norwich and East Norfolk","Outside London","AA/AO","635","565","22200","21010"
"In post","2021","East of England","Norwich and East Norfolk","Outside London","EO","555","495","27230","27570"
"In post","2021","East of England","Norwich and East Norfolk","Outside London","G6/G7","120","115","55780","54770"
"In post","2021","East of England","Norwich and East Norfolk","Outside London","SCS level","15","10","82590","73800"
"In post","2021","East of England","Norwich and East Norfolk","Outside London","SEO/HEO","350","330","35530","34190"
"In post","2021","East of England","Norwich and East Norfolk","Outside London","Unknown","120","105","29580","29300"
"In post","2021","East of England","Peterborough","Outside London","AA/AO","690","600","20990","21430"
"In post","2021","East of England","Peterborough","Outside London","EO","455","410","26910","27130"
"In post","2021","East of England","Peterborough","Outside London","G6/G7","90","85","58660","55610"
"In post","2021","East of England","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","Outside London","SEO/HEO","350","330","35360","33840"
"In post","2021","East of England","Peterborough","Outside London","Unknown","75","70","27900","28200"
"In post","2021","East of England","Southend-on-Sea","Outside London","AA/AO","310","260","21420","21440"
"In post","2021","East of England","Southend-on-Sea","Outside London","EO","385","350","27730","28130"
"In post","2021","East of England","Southend-on-Sea","Outside London","G6/G7","120","115","54570","52580"
"In post","2021","East of England","Southend-on-Sea","Outside London","SCS level","10","10","80040","74500"
"In post","2021","East of England","Southend-on-Sea","Outside London","SEO/HEO","510","470","35610","35000"
"In post","2021","East of England","Southend-on-Sea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Outside London","AA/AO","1690","1575","23030","21400"
"In post","2021","East of England","Suffolk","Outside London","EO","1225","1150","27320","27570"
"In post","2021","East of England","Suffolk","Outside London","G6/G7","190","180","55740","52580"
"In post","2021","East of England","Suffolk","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","East of England","Suffolk","Outside London","SEO/HEO","900","855","35130","33300"
"In post","2021","East of England","Suffolk","Outside London","Unknown","155","140","28950","28200"
"In post","2021","East of England","Thurrock","Outside London","AA/AO","110","110","21740","21430"
"In post","2021","East of England","Thurrock","Outside London","EO","215","200","27350","27370"
"In post","2021","East of England","Thurrock","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","Outside London","SEO/HEO","35","35","33690","31890"
"In post","2021","East of England","West Essex","Outside London","AA/AO","85","80","20880","21430"
"In post","2021","East of England","West Essex","Outside London","EO","420","365","27950","27370"
"In post","2021","East of England","West Essex","Outside London","G6/G7","25","25","57390","52280"
"In post","2021","East of England","West Essex","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","East of England","West Essex","Outside London","SEO/HEO","135","120","33990","32930"
"In post","2021","East of England","West Essex","Outside London","Unknown","25","25","28690","24320"
"In post","2021","London","Barking & Dagenham and Havering","London","AA/AO","110","100","23280","23210"
"In post","2021","London","Barking & Dagenham and Havering","London","EO","380","350","30980","31060"
"In post","2021","London","Barking & Dagenham and Havering","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","London","SEO/HEO","55","50","38340","37290"
"In post","2021","London","Barking & Dagenham and Havering","London","Unknown","45","45","32530","30390"
"In post","2021","London","Barnet","London","AA/AO","270","240","23800","23530"
"In post","2021","London","Barnet","London","EO","440","410","30040","31060"
"In post","2021","London","Barnet","London","G6/G7","310","305","60050","56490"
"In post","2021","London","Barnet","London","SCS level","45","40","117800","103340"
"In post","2021","London","Barnet","London","SEO/HEO","565","550","38940","39690"
"In post","2021","London","Barnet","London","Unknown","45","45","31660","26810"
"In post","2021","London","Bexley and Greenwich","London","AA/AO","875","840","28470","28720"
"In post","2021","London","Bexley and Greenwich","London","EO","545","515","32070","31060"
"In post","2021","London","Bexley and Greenwich","London","G6/G7","15","15","75620","71490"
"In post","2021","London","Bexley and Greenwich","London","SEO/HEO","190","185","41490","39670"
"In post","2021","London","Bexley and Greenwich","London","Unknown","130","130","33350","33950"
"In post","2021","London","Brent","London","AA/AO","155","135","23490","23500"
"In post","2021","London","Brent","London","EO","275","260","30670","31060"
"In post","2021","London","Brent","London","G6/G7","15","15","63710","62500"
"In post","2021","London","Brent","London","SEO/HEO","95","85","40700","37380"
"In post","2021","London","Brent","London","Unknown","65","65","32640","29210"
"In post","2021","London","Bromley","London","AA/AO","140","125","22290","22120"
"In post","2021","London","Bromley","London","EO","240","220","31060","31060"
"In post","2021","London","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","London","SEO/HEO","55","50","39600","38450"
"In post","2021","London","Bromley","London","Unknown","20","20","29840","26690"
"In post","2021","London","Camden and City of London","London","AA/AO","865","815","23580","23270"
"In post","2021","London","Camden and City of London","London","EO","925","885","29720","29570"
"In post","2021","London","Camden and City of London","London","G6/G7","595","575","67710","60070"
"In post","2021","London","Camden and City of London","London","SCS level","40","35","106920","94200"
"In post","2021","London","Camden and City of London","London","SEO/HEO","1190","1155","38710","36750"
"In post","2021","London","Camden and City of London","London","Unknown","20","20","31200","27730"
"In post","2021","London","Croydon","London","AA/AO","1735","1580","24510","25630"
"In post","2021","London","Croydon","London","EO","2605","2450","29660","29370"
"In post","2021","London","Croydon","London","G6/G7","1585","1535","63460","61000"
"In post","2021","London","Croydon","London","SCS level","75","75","91460","82690"
"In post","2021","London","Croydon","London","SEO/HEO","3525","3405","39250","37380"
"In post","2021","London","Croydon","London","Unknown","100","95","35410","34100"
"In post","2021","London","Ealing","London","AA/AO","70","60","24880","25110"
"In post","2021","London","Ealing","London","EO","355","330","31200","31060"
"In post","2021","London","Ealing","London","G6/G7","5","5","[c]","[c]"
"In post","2021","London","Ealing","London","SEO/HEO","45","40","38480","37080"
"In post","2021","London","Ealing","London","Unknown","45","45","32390","31150"
"In post","2021","London","Enfield","London","AA/AO","65","60","23160","23130"
"In post","2021","London","Enfield","London","EO","245","230","30950","31060"
"In post","2021","London","Enfield","London","SEO/HEO","20","20","37010","36650"
"In post","2021","London","Enfield","London","Unknown","30","30","34590","35310"
"In post","2021","London","Hackney and Newham","London","AA/AO","765","670","24260","25060"
"In post","2021","London","Hackney and Newham","London","EO","1085","1010","30850","31060"
"In post","2021","London","Hackney and Newham","London","G6/G7","290","275","63050","59160"
"In post","2021","London","Hackney and Newham","London","SCS level","15","15","90830","86300"
"In post","2021","London","Hackney and Newham","London","SEO/HEO","765","735","39140","38510"
"In post","2021","London","Hackney and Newham","London","Unknown","125","120","29930","26810"
"In post","2021","London","Haringey and Islington","London","AA/AO","700","670","27950","25450"
"In post","2021","London","Haringey and Islington","London","EO","515","485","31130","31060"
"In post","2021","London","Haringey and Islington","London","G6/G7","15","15","66090","65880"
"In post","2021","London","Haringey and Islington","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","London","Haringey and Islington","London","SEO/HEO","150","145","40660","38710"
"In post","2021","London","Haringey and Islington","London","Unknown","130","125","32840","34100"
"In post","2021","London","Harrow and Hillingdon","London","AA/AO","605","560","25100","25630"
"In post","2021","London","Harrow and Hillingdon","London","EO","2010","1780","29540","29080"
"In post","2021","London","Harrow and Hillingdon","London","G6/G7","80","75","61830","59160"
"In post","2021","London","Harrow and Hillingdon","London","SCS level","5","5","[c]","[c]"
"In post","2021","London","Harrow and Hillingdon","London","SEO/HEO","650","615","37260","36620"
"In post","2021","London","Harrow and Hillingdon","London","Unknown","50","50","33420","30200"
"In post","2021","London","Hounslow and Richmond upon Thames","London","AA/AO","955","895","26830","25110"
"In post","2021","London","Hounslow and Richmond upon Thames","London","EO","945","895","30020","29250"
"In post","2021","London","Hounslow and Richmond upon Thames","London","G6/G7","150","140","56110","53600"
"In post","2021","London","Hounslow and Richmond upon Thames","London","SCS level","10","10","[c]","[c]"
"In post","2021","London","Hounslow and Richmond upon Thames","London","SEO/HEO","745","715","37950","36140"
"In post","2021","London","Hounslow and Richmond upon Thames","London","Unknown","50","50","32000","30370"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","440","420","30330","31550"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","EO","270","260","32040","31060"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","G6/G7","5","5","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","75","70","44240","43240"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","55","55","34350","34100"
"In post","2021","London","Lambeth","London","AA/AO","485","460","27900","25860"
"In post","2021","London","Lambeth","London","EO","1285","1220","32180","31880"
"In post","2021","London","Lambeth","London","G6/G7","855","810","61260","59160"
"In post","2021","London","Lambeth","London","SCS level","190","160","105160","97400"
"In post","2021","London","Lambeth","London","SEO/HEO","1510","1430","41200","40810"
"In post","2021","London","Lambeth","London","Unknown","65","60","32600","32090"
"In post","2021","London","Lewisham and Southwark","London","AA/AO","285","260","25980","25110"
"In post","2021","London","Lewisham and Southwark","London","EO","575","555","30090","31060"
"In post","2021","London","Lewisham and Southwark","London","G6/G7","50","50","61810","60300"
"In post","2021","London","Lewisham and Southwark","London","SCS level","25","25","109510","100640"
"In post","2021","London","Lewisham and Southwark","London","SEO/HEO","140","135","38390","36800"
"In post","2021","London","Lewisham and Southwark","London","Unknown","315","305","35140","34100"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","London","AA/AO","135","125","22290","22080"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","London","EO","375","360","31420","31060"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","London","G6/G7","5","5","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","85","80","40450","40040"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","London","Unknown","55","55","32810","32090"
"In post","2021","London","Redbridge and Waltham Forest","London","AA/AO","370","320","23780","25110"
"In post","2021","London","Redbridge and Waltham Forest","London","EO","540","500","30680","31060"
"In post","2021","London","Redbridge and Waltham Forest","London","G6/G7","5","5","[c]","[c]"
"In post","2021","London","Redbridge and Waltham Forest","London","SEO/HEO","70","65","36800","36650"
"In post","2021","London","Redbridge and Waltham Forest","London","Unknown","75","75","32370","32090"
"In post","2021","London","Tower Hamlets","London","AA/AO","485","450","23610","23500"
"In post","2021","London","Tower Hamlets","London","EO","1015","975","29230","29570"
"In post","2021","London","Tower Hamlets","London","G6/G7","2550","2470","61730","59160"
"In post","2021","London","Tower Hamlets","London","SCS level","440","420","95920","91920"
"In post","2021","London","Tower Hamlets","London","SEO/HEO","2315","2265","38640","38060"
"In post","2021","London","Tower Hamlets","London","Unknown","65","65","33240","32090"
"In post","2021","London","Wandsworth","London","AA/AO","645","610","29480","30220"
"In post","2021","London","Wandsworth","London","EO","180","175","33390","31530"
"In post","2021","London","Wandsworth","London","G6/G7","10","10","[c]","[c]"
"In post","2021","London","Wandsworth","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","London","Wandsworth","London","SEO/HEO","75","75","43860","43240"
"In post","2021","London","Wandsworth","London","Unknown","45","45","34630","34770"
"In post","2021","London","Westminster","London","AA/AO","2540","2420","24410","24120"
"In post","2021","London","Westminster","London","EO","6500","6330","29000","28700"
"In post","2021","London","Westminster","London","G6/G7","21090","20405","59890","57850"
"In post","2021","London","Westminster","London","SCS level","3850","3735","89050","79590"
"In post","2021","London","Westminster","London","SEO/HEO","21610","21270","37800","37260"
"In post","2021","London","Westminster","London","Unknown","110","105","41980","41060"
"In post","2021","North East (England)","Darlington","Outside London","AA/AO","100","85","21000","21000"
"In post","2021","North East (England)","Darlington","Outside London","EO","190","170","26370","26000"
"In post","2021","North East (England)","Darlington","Outside London","G6/G7","195","190","54080","50630"
"In post","2021","North East (England)","Darlington","Outside London","SCS level","15","15","74840","73000"
"In post","2021","North East (England)","Darlington","Outside London","SEO/HEO","430","415","34540","36500"
"In post","2021","North East (England)","Darlington","Outside London","Unknown","50","50","26950","23840"
"In post","2021","North East (England)","Durham CC","Outside London","AA/AO","3335","2945","23210","21430"
"In post","2021","North East (England)","Durham CC","Outside London","EO","1255","1135","27690","27130"
"In post","2021","North East (England)","Durham CC","Outside London","G6/G7","105","100","59670","56750"
"In post","2021","North East (England)","Durham CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","North East (England)","Durham CC","Outside London","SEO/HEO","750","710","37130","36410"
"In post","2021","North East (England)","Durham CC","Outside London","Unknown","140","130","30430","30880"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","810","730","23360","21010"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","EO","505","460","28070","27570"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","G6/G7","15","15","68940","67670"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","155","145","37830","34810"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Unknown","60","60","31830","32690"
"In post","2021","North East (England)","Northumberland","Outside London","AA/AO","95","85","20450","20920"
"In post","2021","North East (England)","Northumberland","Outside London","EO","195","170","27250","27570"
"In post","2021","North East (England)","Northumberland","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","North East (England)","Northumberland","Outside London","SEO/HEO","70","65","35540","34610"
"In post","2021","North East (England)","Northumberland","Outside London","Unknown","35","30","32760","32690"
"In post","2021","North East (England)","South Teesside","Outside London","AA/AO","435","390","20550","21010"
"In post","2021","North East (England)","South Teesside","Outside London","EO","425","380","26860","27570"
"In post","2021","North East (England)","South Teesside","Outside London","G6/G7","50","45","53460","55610"
"In post","2021","North East (England)","South Teesside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","South Teesside","Outside London","SEO/HEO","100","95","34160","32530"
"In post","2021","North East (England)","South Teesside","Outside London","Unknown","115","100","28180","28200"
"In post","2021","North East (England)","Sunderland","Outside London","AA/AO","2380","1890","20740","21010"
"In post","2021","North East (England)","Sunderland","Outside London","EO","1420","1270","27140","27570"
"In post","2021","North East (England)","Sunderland","Outside London","G6/G7","85","85","54980","52580"
"In post","2021","North East (England)","Sunderland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","North East (England)","Sunderland","Outside London","SEO/HEO","490","460","33920","31990"
"In post","2021","North East (England)","Sunderland","Outside London","Unknown","45","45","28560","28200"
"In post","2021","North East (England)","Tyneside","Outside London","AA/AO","6530","5605","20710","21010"
"In post","2021","North East (England)","Tyneside","Outside London","EO","3925","3605","26250","25560"
"In post","2021","North East (England)","Tyneside","Outside London","G6/G7","1580","1535","54400","52580"
"In post","2021","North East (England)","Tyneside","Outside London","SCS level","90","85","89510","79600"
"In post","2021","North East (England)","Tyneside","Outside London","SEO/HEO","4155","3945","34360","32000"
"In post","2021","North East (England)","Tyneside","Outside London","Unknown","265","250","28960","28200"
"In post","2021","North West (England)","Blackburn with Darwen","Outside London","AA/AO","155","130","21040","21010"
"In post","2021","North West (England)","Blackburn with Darwen","Outside London","EO","220","195","27500","27570"
"In post","2021","North West (England)","Blackburn with Darwen","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","North West (England)","Blackburn with Darwen","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Blackburn with Darwen","Outside London","SEO/HEO","45","45","33290","32210"
"In post","2021","North West (England)","Blackburn with Darwen","Outside London","Unknown","65","60","28470","28200"
"In post","2021","North West (England)","Blackpool","Outside London","AA/AO","1755","1575","20840","21010"
"In post","2021","North West (England)","Blackpool","Outside London","EO","1860","1675","27440","27570"
"In post","2021","North West (England)","Blackpool","Outside London","G6/G7","415","395","55530","52730"
"In post","2021","North West (England)","Blackpool","Outside London","SCS level","20","20","76440","73540"
"In post","2021","North West (England)","Blackpool","Outside London","SEO/HEO","1020","965","34490","34290"
"In post","2021","North West (England)","Blackpool","Outside London","Unknown","70","65","29310","30210"
"In post","2021","North West (England)","Cheshire East","Outside London","AA/AO","290","265","23870","21710"
"In post","2021","North West (England)","Cheshire East","Outside London","EO","240","225","27510","27570"
"In post","2021","North West (England)","Cheshire East","Outside London","G6/G7","40","40","57240","53250"
"In post","2021","North West (England)","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire East","Outside London","SEO/HEO","125","120","38860","37410"
"In post","2021","North West (England)","Cheshire East","Outside London","Unknown","55","50","29630","30150"
"In post","2021","North West (England)","Cheshire West and Chester","Outside London","AA/AO","160","155","20670","21010"
"In post","2021","North West (England)","Cheshire West and Chester","Outside London","EO","180","165","27190","27570"
"In post","2021","North West (England)","Cheshire West and Chester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire West and Chester","Outside London","SEO/HEO","35","30","34970","33300"
