"Status","Year","Age","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Female","LGBO","1370","1295","34860","30110"
"In post","2021","50-59","Female","Undeclared","8395","7570","31770","27570"
"In post","2021","50-59","Female","Unknown","15030","13225","31550","27570"
"In post","2021","50-59","Male","Heterosexual / straight","41445","40400","37700","32900"
"In post","2021","50-59","Male","LGBO","1970","1915","37440","31810"
"In post","2021","50-59","Male","Undeclared","7615","7400","36640","32030"
"In post","2021","50-59","Male","Unknown","13510","13060","36470","31870"
"In post","2021","50-59","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Female","Heterosexual / straight","13035","10430","29360","26930"
"In post","2021","60-64","Female","LGBO","245","195","30980","27570"
"In post","2021","60-64","Female","Undeclared","2495","1935","28410","26410"
"In post","2021","60-64","Female","Unknown","4085","3120","28080","25430"
"In post","2021","60-64","Male","Heterosexual / straight","11570","10065","34820","30110"
"In post","2021","60-64","Male","LGBO","410","355","33750","27600"
"In post","2021","60-64","Male","Undeclared","2245","1910","34770","30410"
"In post","2021","60-64","Male","Unknown","3625","3020","33890","30010"
"In post","2021","60-64","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Female","Heterosexual / straight","3405","2545","27500","25110"
"In post","2021","65+","Female","LGBO","75","55","27470","25110"
"In post","2021","65+","Female","Undeclared","705","500","28110","25110"
"In post","2021","65+","Female","Unknown","1240","890","28110","25110"
"In post","2021","65+","Male","Heterosexual / straight","3930","3155","33020","27590"
"In post","2021","65+","Male","LGBO","115","95","30230","26510"
"In post","2021","65+","Male","Undeclared","780","610","33560","28130"
"In post","2021","65+","Male","Unknown","1395","1045","33140","27570"
"In post","2021","65+","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Female","Heterosexual / straight","1265","[c]","25210","22680"
"Leaver CS","2021","20-29","Female","LGBO","195","[c]","24990","22460"
"Leaver CS","2021","20-29","Female","Undeclared","115","[c]","26860","22820"
"Leaver CS","2021","20-29","Female","Unknown","1235","[c]","24520","22230"
"Leaver CS","2021","20-29","Male","Heterosexual / straight","1120","[c]","26140","24360"
"Leaver CS","2021","20-29","Male","LGBO","120","[c]","26530","23340"
"Leaver CS","2021","20-29","Male","Undeclared","90","[c]","30070","26480"
"Leaver CS","2021","20-29","Male","Unknown","1220","[c]","25580","24210"
"Leaver CS","2021","20-29","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Female","Heterosexual / straight","990","[c]","33020","28290"
"Leaver CS","2021","30-39","Female","LGBO","90","[c]","31810","28670"
"Leaver CS","2021","30-39","Female","Undeclared","130","[c]","32220","27470"
"Leaver CS","2021","30-39","Female","Unknown","910","[c]","31570","27570"
"Leaver CS","2021","30-39","Male","Heterosexual / straight","955","[c]","34880","30770"
"Leaver CS","2021","30-39","Male","LGBO","70","[c]","39670","34090"
"Leaver CS","2021","30-39","Male","Undeclared","125","[c]","38430","33900"
"Leaver CS","2021","30-39","Male","Unknown","780","[c]","33900","30160"
"Leaver CS","2021","30-39","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Female","Heterosexual / straight","830","[c]","35260","28680"
"Leaver CS","2021","40-49","Female","LGBO","45","[c]","45330","29710"
"Leaver CS","2021","40-49","Female","Undeclared","100","[c]","33930","28650"
"Leaver CS","2021","40-49","Female","Unknown","955","[c]","35330","27570"
"Leaver CS","2021","40-49","Male","Heterosexual / straight","690","[c]","37580","31060"
"Leaver CS","2021","40-49","Male","LGBO","45","[c]","37040","31500"
"Leaver CS","2021","40-49","Male","Undeclared","95","[c]","35980","28670"
"Leaver CS","2021","40-49","Male","Unknown","645","[c]","37430","29290"
"Leaver CS","2021","40-49","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Female","Heterosexual / straight","1325","[c]","33340","27570"
"Leaver CS","2021","50-59","Female","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Female","Undeclared","230","[c]","33840","27240"
"Leaver CS","2021","50-59","Female","Unknown","1890","[c]","32720","27570"
"Leaver CS","2021","50-59","Male","Heterosexual / straight","1255","[c]","39210","33050"
"Leaver CS","2021","50-59","Male","LGBO","60","[c]","41560","32530"
"Leaver CS","2021","50-59","Male","Undeclared","235","[c]","38560","33250"
"Leaver CS","2021","50-59","Male","Unknown","1360","[c]","38930","32400"
"Leaver CS","2021","50-59","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Female","Heterosexual / straight","1040","[c]","33040","27570"
"Leaver CS","2021","60-64","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Female","Undeclared","240","[c]","32970","27570"
"Leaver CS","2021","60-64","Female","Unknown","1090","[c]","32180","26890"
"Leaver CS","2021","60-64","Male","Heterosexual / straight","1085","[c]","38770","33290"
"Leaver CS","2021","60-64","Male","LGBO","35","[c]","34660","30010"
"Leaver CS","2021","60-64","Male","Undeclared","235","[c]","37190","33300"
"Leaver CS","2021","60-64","Male","Unknown","955","[c]","38540","32400"
"Leaver CS","2021","60-64","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Female","Heterosexual / straight","835","[c]","25970","22150"
"Leaver CS","2021","65+","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Female","Undeclared","165","[c]","24850","21620"
"Leaver CS","2021","65+","Female","Unknown","765","[c]","28920","24910"
"Leaver CS","2021","65+","Male","Heterosexual / straight","910","[c]","31310","26740"
"Leaver CS","2021","65+","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Male","Undeclared","225","[c]","31170","26780"
"Leaver CS","2021","65+","Male","Unknown","665","[c]","34180","27570"
"Leaver CS","2021","65+","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Female","Heterosexual / straight","1180","[c]","31010","29860"
"Leaver Dept.","2021","20-29","Female","LGBO","130","[c]","32970","32000"
"Leaver Dept.","2021","20-29","Female","Undeclared","100","[c]","33840","32000"
"Leaver Dept.","2021","20-29","Female","Unknown","1005","[c]","32150","32000"
"Leaver Dept.","2021","20-29","Male","Heterosexual / straight","785","[c]","32270","31470"
"Leaver Dept.","2021","20-29","Male","LGBO","155","[c]","32230","31800"
"Leaver Dept.","2021","20-29","Male","Undeclared","90","[c]","31710","31240"
"Leaver Dept.","2021","20-29","Male","Unknown","890","[c]","32270","32000"
"Leaver Dept.","2021","20-29","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Female","Heterosexual / straight","1055","[c]","38580","34190"
"Leaver Dept.","2021","30-39","Female","LGBO","90","[c]","36890","33620"
"Leaver Dept.","2021","30-39","Female","Undeclared","125","[c]","40170","37410"
"Leaver Dept.","2021","30-39","Female","Unknown","680","[c]","40070","36070"
"Leaver Dept.","2021","30-39","Male","Heterosexual / straight","870","[c]","38870","34550"
"Leaver Dept.","2021","30-39","Male","LGBO","90","[c]","41080","39380"
"Leaver Dept.","2021","30-39","Male","Undeclared","110","[c]","39700","37100"
"Leaver Dept.","2021","30-39","Male","Unknown","665","[c]","40360","37610"
"Leaver Dept.","2021","30-39","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Female","Heterosexual / straight","740","[c]","43270","36280"
"Leaver Dept.","2021","40-49","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Female","Undeclared","85","[c]","47230","43620"
"Leaver Dept.","2021","40-49","Female","Unknown","435","[c]","43250","37410"
"Leaver Dept.","2021","40-49","Male","Heterosexual / straight","490","[c]","43390","37970"
"Leaver Dept.","2021","40-49","Male","LGBO","50","[c]","45810","40170"
"Leaver Dept.","2021","40-49","Male","Undeclared","65","[c]","41630","37070"
"Leaver Dept.","2021","40-49","Male","Unknown","315","[c]","44650","38120"
"Leaver Dept.","2021","40-49","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Female","Heterosexual / straight","445","[c]","39610","33330"
"Leaver Dept.","2021","50-59","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Female","Undeclared","60","[c]","39220","34120"
"Leaver Dept.","2021","50-59","Female","Unknown","300","[c]","38660","32820"
"Leaver Dept.","2021","50-59","Male","Heterosexual / straight","340","[c]","44850","36800"
"Leaver Dept.","2021","50-59","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Male","Undeclared","50","[c]","44120","37920"
"Leaver Dept.","2021","50-59","Male","Unknown","235","[c]","42380","36850"
"Leaver Dept.","2021","50-59","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Female","Heterosexual / straight","250","[c]","21970","21010"
"New entrant CS","2021","16-19","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Female","Unknown","180","[c]","20890","20140"
"New entrant CS","2021","16-19","Male","Heterosexual / straight","200","[c]","21970","21010"
"New entrant CS","2021","16-19","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Male","Unknown","190","[c]","20360","20140"
"New entrant CS","2021","16-19","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Female","Heterosexual / straight","7595","[c]","26740","26810"
"New entrant CS","2021","20-29","Female","LGBO","1080","[c]","26370","26410"
"New entrant CS","2021","20-29","Female","Undeclared","635","[c]","27320","27520"
"New entrant CS","2021","20-29","Female","Unknown","4400","[c]","26070","25000"
"New entrant CS","2021","20-29","Male","Heterosexual / straight","5305","[c]","27010","26670"
"New entrant CS","2021","20-29","Male","LGBO","800","[c]","27260","27350"
"New entrant CS","2021","20-29","Male","Undeclared","455","[c]","27850","27500"
"New entrant CS","2021","20-29","Male","Unknown","3625","[c]","26230","24920"
"New entrant CS","2021","20-29","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Female","Heterosexual / straight","4660","[c]","30610","27570"
"New entrant CS","2021","30-39","Female","LGBO","425","[c]","30170","27570"
"New entrant CS","2021","30-39","Female","Undeclared","325","[c]","32690","29290"
"New entrant CS","2021","30-39","Female","Unknown","2050","[c]","30870","27370"
"New entrant CS","2021","30-39","Male","Heterosexual / straight","3540","[c]","31050","27570"
"New entrant CS","2021","30-39","Male","LGBO","410","[c]","31130","27570"
"New entrant CS","2021","30-39","Male","Undeclared","280","[c]","34010","29540"
"New entrant CS","2021","30-39","Male","Unknown","1895","[c]","31760","27570"
"New entrant CS","2021","30-39","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Heterosexual / straight","3455","[c]","31320","27570"
"New entrant CS","2021","40-49","Female","LGBO","145","[c]","31280","27570"
"New entrant CS","2021","40-49","Female","Undeclared","235","[c]","33010","29540"
"New entrant CS","2021","40-49","Female","Unknown","1360","[c]","33760","27570"
"New entrant CS","2021","40-49","Male","Heterosexual / straight","2550","[c]","33740","27570"
"New entrant CS","2021","40-49","Male","LGBO","270","[c]","31300","27570"
"New entrant CS","2021","40-49","Male","Undeclared","165","[c]","39420","32330"
"New entrant CS","2021","40-49","Male","Unknown","1230","[c]","35710","27570"
"New entrant CS","2021","40-49","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Heterosexual / straight","2770","[c]","29100","27570"
"New entrant CS","2021","50-59","Female","LGBO","100","[c]","29740","27570"
"New entrant CS","2021","50-59","Female","Undeclared","180","[c]","30420","27570"
"New entrant CS","2021","50-59","Female","Unknown","1000","[c]","31830","26160"
"New entrant CS","2021","50-59","Male","Heterosexual / straight","2325","[c]","33040","27570"
"New entrant CS","2021","50-59","Male","LGBO","150","[c]","28710","27570"
"New entrant CS","2021","50-59","Male","Undeclared","150","[c]","33280","27570"
"New entrant CS","2021","50-59","Male","Unknown","1025","[c]","36080","27570"
"New entrant CS","2021","50-59","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Female","Heterosexual / straight","450","[c]","28080","27570"
"New entrant CS","2021","60-64","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Female","Undeclared","45","[c]","30940","27570"
"New entrant CS","2021","60-64","Female","Unknown","145","[c]","29490","21300"
"New entrant CS","2021","60-64","Male","Heterosexual / straight","465","[c]","30490","27570"
"New entrant CS","2021","60-64","Male","LGBO","30","[c]","27990","27570"
"New entrant CS","2021","60-64","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Male","Unknown","180","[c]","34020","27570"
"New entrant CS","2021","60-64","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Female","Heterosexual / straight","80","[c]","29320","27570"
"New entrant CS","2021","65+","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","Male","Heterosexual / straight","90","[c]","33850","27570"
"New entrant CS","2021","65+","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Male","Unknown","55","[c]","35260","26740"
"New entrant CS","2021","65+","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
