"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Commercial","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Commercial","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Asian","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","Asian","Commercial","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","Asian","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2021","Asian","Commercial","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Asian","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","Asian","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","London","Female","85","85","41100","37320"
"In post","2021","Asian","Communications","London","Male","50","50","41220","36160"
"In post","2021","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","Asian","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Communications","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Asian","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","London","Female","10","10","[c]","[c]"
"In post","2021","Asian","Corporate Finance","London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Corporate Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","London","Female","15","15","[c]","[c]"
"In post","2021","Asian","Counter Fraud","London","Male","15","15","[c]","[c]"
"In post","2021","Asian","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","East of England","Female","10","5","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","East of England","Male","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","London","Female","190","185","46210","42270"
"In post","2021","Asian","Digital, Data and Technology","London","Male","300","300","46880","43700"
"In post","2021","Asian","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","North West (England)","Male","40","40","36320","35200"
"In post","2021","Asian","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","South East (England)","Male","20","20","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","South West (England)","Male","35","35","39100","38450"
"In post","2021","Asian","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Wales","Female","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Wales","Male","25","25","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","West Midlands (England)","Female","40","40","39950","36730"
"In post","2021","Asian","Digital, Data and Technology","West Midlands (England)","Male","55","55","37340","36500"
"In post","2021","Asian","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","Asian","Digital, Data and Technology","Yorkshire and The Humber","Male","30","30","35330","31810"
"In post","2021","Asian","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","London","Female","65","60","47030","52500"
"In post","2021","Asian","Economics","London","Male","90","90","44260","41000"
"In post","2021","Asian","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","East of England","Female","15","15","[c]","[c]"
"In post","2021","Asian","Finance","East of England","Male","10","10","[c]","[c]"
"In post","2021","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","London","Female","210","200","41480","36800"
"In post","2021","Asian","Finance","London","Male","220","220","45110","40980"
"In post","2021","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","Female","15","15","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","Male","20","20","[c]","[c]"
"In post","2021","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","Female","25","25","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","Male","20","20","[c]","[c]"
"In post","2021","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Wales","Female","5","5","[c]","[c]"
"In post","2021","Asian","Finance","Wales","Male","5","5","[c]","[c]"
"In post","2021","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","West Midlands (England)","Female","45","45","33860","31810"
"In post","2021","Asian","Finance","West Midlands (England)","Male","45","45","37220","35900"
"In post","2021","Asian","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"In post","2021","Asian","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","Female","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","London","Female","200","195","40220","35430"
"In post","2021","Asian","Human Resources","London","Male","65","65","40900","35070"
"In post","2021","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Female","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Female","10","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Female","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","London","Female","10","10","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
