"Status","Year","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","720","720","42550","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","1550","1495","31780","29670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","South Yorkshire","25","25","20610","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Southern Scotland","90","85","25470","20970"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","280","270","26540","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Tees Valley and Durham","35","35","20460","21020"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","220","210","33630","28120"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","2285","2200","29560","26350"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","295","285","32270","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","West Wales and The Valleys","190","180","24650","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","West Yorkshire","55","50","21710","21130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","45","40","40100","37600"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Cheshire","60","55","37510","33770"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","10","10","42200","41830"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","45","45","39470","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Devon","40","35","37210","34830"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","East Anglia","30","30","40210","36700"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","65","65","42060","38160"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Greater Manchester","40","40","38380","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Inner London - West","1825","1790","48450","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Merseyside","45","40","33130","30190"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","60","60","40230","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","South Yorkshire","15","15","45180","40690"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Surrey, East and West Sussex","15","15","30720","28510"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Midlands","135","130","38760","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Yorkshire","70","70","43360","38140"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Bedfordshire and Hertfordshire","10","10","29910","30420"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","20","20","43470","44440"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Cheshire","25","25","36430","31970"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Cumbria","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Derbyshire and Nottinghamshire","90","90","40690","38180"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Devon","25","25","44120","44470"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Dorset and Somerset","20","20","35920","31180"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Anglia","55","50","41350","42000"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","105","100","38140","31090"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","15","15","36550","41100"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Essex","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","55","50","38370","31970"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","105","105","36200","33190"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","25","25","40390","35570"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","135","125","34680","31180"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","1060","1040","44330","40480"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","2375","2315","44360","37990"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","45","45","39660","39680"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","50","45","38920","35820"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","60","55","30850","24000"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Lincolnshire","10","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Merseyside","50","50","37970","33290"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","North Yorkshire","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Northumberland and Tyne and Wear","40","40","35220","32540"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outer London - East and North East","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outer London - South","70","65","47700","48890"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","155","155","26940","22890"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","South Yorkshire","115","115","50910","49910"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Surrey, East and West Sussex","20","20","46820","47210"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Tees Valley and Durham","50","50","39300","33890"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Central Scotland","35","30","31260","26900"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","140","135","42840","39930"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Wales and The Valleys","15","15","36030","31150"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","325","320","33840","30990"
"In post","2021","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","115","110","39150","39700"
"In post","2021","National Crime Agency","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","110","105","39480","39570"
"In post","2021","National Crime Agency","National Crime Agency","Cheshire","1190","1165","36300","36410"
"In post","2021","National Crime Agency","National Crime Agency","Derbyshire and Nottinghamshire","65","65","37210","36410"
"In post","2021","National Crime Agency","National Crime Agency","Devon","45","45","37490","36410"
"In post","2021","National Crime Agency","National Crime Agency","East Anglia","10","10","40810","37300"
"In post","2021","National Crime Agency","National Crime Agency","Essex","15","15","32280","32770"
"In post","2021","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","420","410","35990","34250"
"In post","2021","National Crime Agency","National Crime Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Hampshire and Isle of Wight","70","65","36710","36410"
"In post","2021","National Crime Agency","National Crime Agency","Inner London - East","1570","1535","43970","40170"
"In post","2021","National Crime Agency","National Crime Agency","Kent","200","195","40530","40060"
"In post","2021","National Crime Agency","National Crime Agency","Lancashire","75","75","36160","36410"
"In post","2021","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","85","80","36460","37590"
"In post","2021","National Crime Agency","National Crime Agency","Lincolnshire","15","15","37780","36410"
"In post","2021","National Crime Agency","National Crime Agency","Merseyside","10","10","38450","38310"
"In post","2021","National Crime Agency","National Crime Agency","North Yorkshire","15","15","44930","44470"
"In post","2021","National Crime Agency","National Crime Agency","Northern Ireland","110","110","39890","39200"
"In post","2021","National Crime Agency","National Crime Agency","Northumberland and Tyne and Wear","100","100","35440","36410"
"In post","2021","National Crime Agency","National Crime Agency","Outer London - South","80","80","41780","40590"
"In post","2021","National Crime Agency","National Crime Agency","Overseas","130","130","66390","64330"
"In post","2021","National Crime Agency","National Crime Agency","Shropshire and Staffordshire","45","45","38000","38540"
"In post","2021","National Crime Agency","National Crime Agency","South Yorkshire","90","90","35150","34140"
"In post","2021","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","75","70","41420","40060"
"In post","2021","National Crime Agency","National Crime Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Unknown","105","100","45080","44910"
"In post","2021","National Crime Agency","National Crime Agency","West Central Scotland","55","55","37540","36410"
"In post","2021","National Crime Agency","National Crime Agency","West Midlands","450","440","37770","36740"
"In post","2021","National Crime Agency","National Crime Agency","West Wales and The Valleys","60","60","37280","36410"
"In post","2021","National Crime Agency","National Crime Agency","West Yorkshire","160","160","37380","36630"
"In post","2021","National Infrastructure Commission","HM Treasury","Inner London - West","45","40","53900","52360"
"In post","2021","National Records of Scotland","Scottish Government","Eastern Scotland","420","395","34920","32140"
"In post","2021","National Records of Scotland","Scottish Government","Southern Scotland","15","15","23910","22230"
"In post","2021","National Savings and Investments","Chancellor's other departments","Inner London - West","160","155","52510","47410"
"In post","2021","National Savings and Investments","Chancellor's other departments","Lancashire","15","15","46380","42840"
"In post","2021","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","15","15","49950","44950"
"In post","2021","National Savings and Investments","Chancellor's other departments","West Central Scotland","10","10","44870","41310"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Inner London - West","75","75","50360","47630"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Northern Ireland","85","85","38110","34990"
"In post","2021","Office for Budget Responsibility","HM Treasury","Inner London - West","35","35","51010","54690"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Derbyshire and Nottinghamshire","165","160","44560","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","East Anglia","100","95","62230","64500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","285","265","43010","35010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Greater Manchester","500","480","39650","32010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Inner London - West","450","440","56860","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","North Yorkshire","125","125","64100","70500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","West Midlands","150","150","55180","51360"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","670","655","51150","47180"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","505","500","36370","31720"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","260","250","45520","40580"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","51030","51470"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Greater Manchester","30","25","50990","52280"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Inner London - East","210","200","55460","55430"
"In post","2021","Office of Rail and Road","Office of Rail and Road","North Yorkshire","20","20","52360","56520"
"In post","2021","Office of Rail and Road","Office of Rail and Road","West Central Scotland","25","25","53720","51310"
"In post","2021","Office of Rail and Road","Office of Rail and Road","West Midlands","15","15","50710","51560"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","420","385","21360","20280"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Inner London - West","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","West Midlands","990","920","22300","19930"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","Eastern Scotland","50","45","37670","33620"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","East Wales","40","40","43400","47660"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","815","740","43430","42050"
"In post","2021","Public Health England","Department of Health and Social Care","Bedfordshire and Hertfordshire","15","15","59480","50400"
"In post","2021","Public Health England","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","365","325","44390","40030"
"In post","2021","Public Health England","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Derbyshire and Nottinghamshire","165","155","43750","36330"
"In post","2021","Public Health England","Department of Health and Social Care","Devon","40","35","51840","47310"
"In post","2021","Public Health England","Department of Health and Social Care","Dorset and Somerset","10","10","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","East Anglia","320","285","42820","34700"
"In post","2021","Public Health England","Department of Health and Social Care","East Wales","10","10","56580","42300"
"In post","2021","Public Health England","Department of Health and Social Care","Essex","80","70","46700","38200"
"In post","2021","Public Health England","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","1170","1075","38150","34530"
"In post","2021","Public Health England","Department of Health and Social Care","Greater Manchester","390","355","34000","28200"
"In post","2021","Public Health England","Department of Health and Social Care","Hampshire and Isle of Wight","30","30","52980","46170"
"In post","2021","Public Health England","Department of Health and Social Care","Inner London - East","1860","1690","49590","41640"
"In post","2021","Public Health England","Department of Health and Social Care","Kent","45","40","49430","40640"
"In post","2021","Public Health England","Department of Health and Social Care","Lancashire","50","45","45140","37120"
"In post","2021","Public Health England","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","20","20","48340","42530"
"In post","2021","Public Health England","Department of Health and Social Care","Merseyside","110","100","45870","37860"
"In post","2021","Public Health England","Department of Health and Social Care","North Yorkshire","95","90","44330","37500"
"In post","2021","Public Health England","Department of Health and Social Care","Northumberland and Tyne and Wear","140","120","45510","38690"
"In post","2021","Public Health England","Department of Health and Social Care","Outer London - West and North West","1115","1050","43220","39350"
"In post","2021","Public Health England","Department of Health and Social Care","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","South Yorkshire","60","55","38470","31150"
"In post","2021","Public Health England","Department of Health and Social Care","Surrey, East and West Sussex","70","65","49440","46220"
"In post","2021","Public Health England","Department of Health and Social Care","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","West Central Scotland","15","15","36690","35400"
"In post","2021","Public Health England","Department of Health and Social Care","West Midlands","460","410","41840","34700"
"In post","2021","Public Health England","Department of Health and Social Care","West Yorkshire","260","235","42860","37190"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Inner London - West","40","40","41060","34720"
"In post","2021","Registers of Scotland","Scottish Government","Eastern Scotland","980","940","32860","30080"
"In post","2021","Registers of Scotland","Scottish Government","West Central Scotland","180","170","32980","30080"
"In post","2021","Revenue Scotland","Scottish Government","Eastern Scotland","55","55","43440","38540"
"In post","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","1835","1835","37620","34460"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","185","175","30440","25900"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","100","95","25310","24920"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","765","675","24910","21050"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","65","60","25370","25100"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","215","195","27760","25740"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","15","15","24400","21050"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","50","50","27520","25190"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Essex","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","28630","25800"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","140","130","25360","24920"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Kent","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","175","165","27850","25190"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","310","285","27530","24920"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","55","55","25660","22980"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Eastern Scotland","80","80","47970","46600"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Inner London - West","35","35","48050","43960"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","1120","1040","29220","26550"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","90","70","25980","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","North Eastern Scotland","80","70","24440","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","170","150","24830","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","340","300","26570","22820"
"In post","2021","Scottish Fiscal Commission","Scottish Government","Eastern Scotland","20","20","47760","46600"
"In post","2021","Scottish Forestry","Scottish Government","Eastern Scotland","100","95","39190","37530"
"In post","2021","Scottish Forestry","Scottish Government","Highlands and Islands","25","25","31180","29140"
"In post","2021","Scottish Forestry","Scottish Government","North Eastern Scotland","15","10","30990","28630"
"In post","2021","Scottish Forestry","Scottish Government","Southern Scotland","50","45","30830","29140"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","5650","5410","44140","39660"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","260","245","30670","29190"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","20","20","56350","46600"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","365","340","36450","32630"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Overseas","15","15","76280","70780"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","150","140","31380","29190"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","1360","1320","43660","39660"
"In post","2021","Scottish Housing Regulator","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","West Central Scotland","45","45","54220","52480"
"In post","2021","Scottish Prison Service","Scottish Government","Eastern Scotland","2350","2200","32520","33650"
"In post","2021","Scottish Prison Service","Scottish Government","Highlands and Islands","120","110","30900","33650"
"In post","2021","Scottish Prison Service","Scottish Government","North Eastern Scotland","310","295","30160","28870"
"In post","2021","Scottish Prison Service","Scottish Government","Southern Scotland","165","150","30200","30930"
"In post","2021","Scottish Prison Service","Scottish Government","West Central Scotland","1535","1445","31130","33650"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","285","260","29650","26160"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Inner London - West","490","480","46240","40700"
"In post","2021","Social Security Scotland","Scottish Government","Eastern Scotland","350","340","29210","26160"
"In post","2021","Social Security Scotland","Scottish Government","Highlands and Islands","15","15","30340","29190"
"In post","2021","Social Security Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Scottish Government","Southern Scotland","20","15","29800","27150"
"In post","2021","Social Security Scotland","Scottish Government","West Central Scotland","745","725","32830","27150"
"In post","2021","Standards and Testing Agency","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Greater Manchester","10","10","40340","33520"
"In post","2021","Standards and Testing Agency","Department for Education","Inner London - West","45","40","49170","45850"
"In post","2021","Standards and Testing Agency","Department for Education","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","West Midlands","65","60","40680","36780"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","240","230","29770","26160"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Cumbria","155","150","42610","41000"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","15","15","41190","40000"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Devon","100","100","37360","37400"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Eastern Scotland","25","25","42720","41080"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","1400","1370","41910","39860"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Overseas","25","25","37770","36710"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","65","65","37870","40580"
"In post","2021","Teaching Regulation Agency","Department for Education","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","West Midlands","70","70","31090","26000"
"In post","2021","The National Archives","The National Archives","Outer London - West and North West","545","515","35580","33330"
"In post","2021","Transport Scotland","Scottish Government","Eastern Scotland","105","100","45000","39660"
"In post","2021","Transport Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Scottish Government","West Central Scotland","390","380","44020","42190"
"In post","2021","UK Export Finance","UK Export Finance","Inner London - West","400","390","53500","48830"
"In post","2021","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","835","800","34690","33290"
"In post","2021","UK Hydrographic Office","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","1490","1410","37580","31010"
"In post","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","25","20","50230","59400"
"In post","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","115","115","45900","49080"
"In post","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","135","135","47220","40220"
"In post","2021","UK Supreme Court","UK Supreme Court","Inner London - West","55","55","38600","35150"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","East Wales","2710","2570","34510","31090"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Eastern Scotland","10","10","41630","39250"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Hampshire and Isle of Wight","2430","1990","28660","23520"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Inner London - West","385","380","42630","32540"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Southern Scotland","10","10","[c]","[c]"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","30","30","42100","43830"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","25","20","35840","32290"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Derbyshire and Nottinghamshire","155","140","33770","31100"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Devon","415","380","26620","21100"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","East Anglia","85","80","34460","31270"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","East Wales","195","185","35060","32110"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","70","65","31830","29440"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Eastern Scotland","15","15","42690","42900"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Essex","70","70","32490","28990"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","105","95","35950","32100"
"In post","2021","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","150","140","37020","32110"
