"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Asian","G6/G7","120","120","57470","56650"
"In post","2021","Undeclared","Asian","SCS level","15","15","[c]","[c]"
"In post","2021","Undeclared","Asian","SEO/HEO","285","275","36870","36250"
"In post","2021","Undeclared","Asian","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Black","AA/AO","295","270","26710","25620"
"In post","2021","Undeclared","Black","EO","245","235","30080","29990"
"In post","2021","Undeclared","Black","G6/G7","35","35","55690","54130"
"In post","2021","Undeclared","Black","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","SEO/HEO","165","160","37270","36160"
"In post","2021","Undeclared","Black","Unknown","30","30","32430","31420"
"In post","2021","Undeclared","Chinese","AA/AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Chinese","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","AA/AO","125","115","24460","22680"
"In post","2021","Undeclared","Mixed","EO","100","95","28460","27570"
"In post","2021","Undeclared","Mixed","G6/G7","60","55","58440","56480"
"In post","2021","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SEO/HEO","105","105","37490","36740"
"In post","2021","Undeclared","Mixed","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AA/AO","45","40","26600","24920"
"In post","2021","Undeclared","Other ethnicity","EO","40","40","29110","28440"
"In post","2021","Undeclared","Other ethnicity","G6/G7","40","40","60450","57410"
"In post","2021","Undeclared","Other ethnicity","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SEO/HEO","40","40","38390","37890"
"In post","2021","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","AA/AO","1555","1435","22970","21440"
"In post","2021","Undeclared","Undeclared","EO","1785","1660","27870","27500"
"In post","2021","Undeclared","Undeclared","G6/G7","1215","1175","58180","56890"
"In post","2021","Undeclared","Undeclared","SCS level","80","80","87800","80930"
"In post","2021","Undeclared","Undeclared","SEO/HEO","2560","2465","37160","36480"
"In post","2021","Undeclared","Undeclared","Unknown","185","180","35570","33110"
"In post","2021","Undeclared","Unknown","AA/AO","635","560","25200","22850"
"In post","2021","Undeclared","Unknown","EO","395","375","28580","28130"
"In post","2021","Undeclared","Unknown","G6/G7","305","300","58720","54960"
"In post","2021","Undeclared","Unknown","SCS level","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO/HEO","625","605","37640","35980"
"In post","2021","Undeclared","Unknown","Unknown","40","35","33970","34340"
"In post","2021","Undeclared","White","AA/AO","6555","5855","24610","21590"
"In post","2021","Undeclared","White","EO","4195","3935","28540","27570"
"In post","2021","Undeclared","White","G6/G7","1370","1325","59070","57130"
"In post","2021","Undeclared","White","SCS level","160","150","89930","82080"
"In post","2021","Undeclared","White","SEO/HEO","4000","3850","37530","36710"
"In post","2021","Undeclared","White","Unknown","410","385","32240","31920"
"In post","2021","Unknown","Asian","AA/AO","490","440","22440","21440"
"In post","2021","Unknown","Asian","EO","545","515","28210","27570"
"In post","2021","Unknown","Asian","G6/G7","345","340","58180","55610"
"In post","2021","Unknown","Asian","SCS level","50","45","108950","104510"
"In post","2021","Unknown","Asian","SEO/HEO","720","705","37060","36500"
"In post","2021","Unknown","Asian","Unknown","15","10","[c]","[c]"
"In post","2021","Unknown","Black","AA/AO","210","200","23270","22650"
"In post","2021","Unknown","Black","EO","240","230","28570","28120"
"In post","2021","Unknown","Black","G6/G7","140","140","57470","55000"
"In post","2021","Unknown","Black","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Black","SEO/HEO","325","320","37410","37570"
"In post","2021","Unknown","Black","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","30","25","[c]","[c]"
"In post","2021","Unknown","Chinese","G6/G7","35","35","57480","54400"
"In post","2021","Unknown","Chinese","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO/HEO","40","40","37600","38780"
"In post","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA/AO","115","105","22360","21950"
"In post","2021","Unknown","Mixed","EO","140","135","28720","27570"
"In post","2021","Unknown","Mixed","G6/G7","135","130","56630","54290"
"In post","2021","Unknown","Mixed","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","SEO/HEO","210","205","36760","37000"
"In post","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA/AO","30","30","22550","22350"
"In post","2021","Unknown","Other ethnicity","EO","50","45","29680","28560"
"In post","2021","Unknown","Other ethnicity","G6/G7","55","50","61670","57730"
"In post","2021","Unknown","Other ethnicity","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO/HEO","85","80","38560","38160"
"In post","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA/AO","420","385","23460","21590"
"In post","2021","Unknown","Undeclared","EO","540","505","30350","30650"
"In post","2021","Unknown","Undeclared","G6/G7","445","425","57950","55930"
"In post","2021","Unknown","Undeclared","SCS level","30","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO/HEO","735","705","37870","37470"
"In post","2021","Unknown","Undeclared","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","19305","18035","22080","20920"
"In post","2021","Unknown","Unknown","EO","11375","10950","27440","27130"
"In post","2021","Unknown","Unknown","G6/G7","6470","6280","58720","56120"
"In post","2021","Unknown","Unknown","SCS level","1015","990","90260","78740"
"In post","2021","Unknown","Unknown","SEO/HEO","13420","13095","35270","33840"
"In post","2021","Unknown","Unknown","Unknown","2620","2550","34160","32400"
"In post","2021","Unknown","White","AA/AO","6420","5765","22600","21440"
"In post","2021","Unknown","White","EO","5665","5370","29000","28130"
"In post","2021","Unknown","White","G6/G7","3825","3670","58800","56350"
"In post","2021","Unknown","White","SCS level","395","380","96860","87940"
"In post","2021","Unknown","White","SEO/HEO","7700","7370","37830","37360"
"In post","2021","Unknown","White","Unknown","210","200","40900","38180"
"Leaver CS","2021","Declared disabled","Asian","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","AA/AO","50","[c]","21760","20410"
"Leaver CS","2021","Declared disabled","Undeclared","EO","45","[c]","28990","27570"
"Leaver CS","2021","Declared disabled","Undeclared","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","AA/AO","1075","[c]","20990","21010"
"Leaver CS","2021","Declared disabled","White","EO","670","[c]","27410","27570"
"Leaver CS","2021","Declared disabled","White","G6/G7","155","[c]","60610","57460"
"Leaver CS","2021","Declared disabled","White","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SEO/HEO","455","[c]","36760","36400"
"Leaver CS","2021","Declared disabled","White","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","AA/AO","420","[c]","21780","21010"
"Leaver CS","2021","Declared non-disabled","Asian","EO","245","[c]","27790","27570"
"Leaver CS","2021","Declared non-disabled","Asian","G6/G7","65","[c]","58670","55900"
"Leaver CS","2021","Declared non-disabled","Asian","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SEO/HEO","150","[c]","37420","37080"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","AA/AO","200","[c]","22790","22680"
"Leaver CS","2021","Declared non-disabled","Black","EO","110","[c]","28030","27760"
"Leaver CS","2021","Declared non-disabled","Black","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SEO/HEO","95","[c]","36210","35300"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","AA/AO","135","[c]","21770","21010"
"Leaver CS","2021","Declared non-disabled","Mixed","EO","60","[c]","27350","27570"
"Leaver CS","2021","Declared non-disabled","Mixed","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SEO/HEO","50","[c]","37180","37150"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","AA/AO","130","[c]","21670","21010"
"Leaver CS","2021","Declared non-disabled","Undeclared","EO","125","[c]","27590","27570"
"Leaver CS","2021","Declared non-disabled","Undeclared","G6/G7","35","[c]","61320","59700"
"Leaver CS","2021","Declared non-disabled","Undeclared","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SEO/HEO","105","[c]","37810","35450"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","235","[c]","21310","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","140","[c]","27370","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","85","[c]","61340","57740"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","130","[c]","39220","37800"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","AA/AO","5345","[c]","21130","21010"
"Leaver CS","2021","Declared non-disabled","White","EO","2790","[c]","27220","27570"
"Leaver CS","2021","Declared non-disabled","White","G6/G7","1260","[c]","60930","59140"
"Leaver CS","2021","Declared non-disabled","White","SCS level","250","[c]","97750","94700"
"Leaver CS","2021","Declared non-disabled","White","SEO/HEO","2655","[c]","37350","36500"
"Leaver CS","2021","Declared non-disabled","White","Unknown","365","[c]","37880","36390"
"Leaver CS","2021","Undeclared","Asian","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","AA/AO","155","[c]","22380","21010"
"Leaver CS","2021","Undeclared","Undeclared","EO","110","[c]","29220","27300"
"Leaver CS","2021","Undeclared","Undeclared","G6/G7","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","SEO/HEO","150","[c]","37940","37200"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","50","[c]","33780","33950"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","AA/AO","520","[c]","21560","21010"
"Leaver CS","2021","Undeclared","White","EO","185","[c]","27100","27570"
"Leaver CS","2021","Undeclared","White","G6/G7","60","[c]","57940","56290"
"Leaver CS","2021","Undeclared","White","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","SEO/HEO","175","[c]","37410","35550"
"Leaver CS","2021","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","G6/G7","[c]","[c]","[c]","[c]"
