"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","SEO","Heterosexual / straight","195","190","41500","41090"
"In post","2021","Declared disabled","Asian","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","Unknown","Heterosexual / straight","85","80","30390","30210"
"In post","2021","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","AA","Heterosexual / straight","40","35","21230","21600"
"In post","2021","Declared disabled","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","AA","Undeclared","10","5","[c]","[c]"
"In post","2021","Declared disabled","Black","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","AO","Heterosexual / straight","325","295","24060","23500"
"In post","2021","Declared disabled","Black","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","AO","Undeclared","35","30","23440","23360"
"In post","2021","Declared disabled","Black","AO","Unknown","30","25","24510","23210"
"In post","2021","Declared disabled","Black","EO","Heterosexual / straight","550","520","29300","29530"
"In post","2021","Declared disabled","Black","EO","LGBO","35","35","28660","27850"
"In post","2021","Declared disabled","Black","EO","Undeclared","35","35","29990","30460"
"In post","2021","Declared disabled","Black","EO","Unknown","55","50","30580","31060"
"In post","2021","Declared disabled","Black","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","G7","Heterosexual / straight","85","85","56020","54650"
"In post","2021","Declared disabled","Black","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HEO","Heterosexual / straight","195","190","34710","35050"
"In post","2021","Declared disabled","Black","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","SEO","Heterosexual / straight","130","125","42110","40910"
"In post","2021","Declared disabled","Black","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","Heterosexual / straight","155","150","32170","30200"
"In post","2021","Declared disabled","Black","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Declared disabled","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Declared disabled","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","AO","Heterosexual / straight","190","170","22630","21010"
"In post","2021","Declared disabled","Mixed","AO","LGBO","35","35","23310","21430"
"In post","2021","Declared disabled","Mixed","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","AO","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","EO","Heterosexual / straight","255","235","28170","27570"
"In post","2021","Declared disabled","Mixed","EO","LGBO","50","50","27600","27570"
"In post","2021","Declared disabled","Mixed","EO","Undeclared","40","35","28550","27570"
"In post","2021","Declared disabled","Mixed","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","G6","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","G7","Heterosexual / straight","80","75","56530","54950"
"In post","2021","Declared disabled","Mixed","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HEO","Heterosexual / straight","125","115","33910","33300"
"In post","2021","Declared disabled","Mixed","HEO","LGBO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","SEO","Heterosexual / straight","65","60","41580","40780"
"In post","2021","Declared disabled","Mixed","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","Heterosexual / straight","85","80","32390","31150"
"In post","2021","Declared disabled","Mixed","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","AO","Heterosexual / straight","40","35","22860","21340"
"In post","2021","Declared disabled","Other ethnicity","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","EO","Heterosexual / straight","80","75","28610","27570"
"In post","2021","Declared disabled","Other ethnicity","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","HEO","Heterosexual / straight","45","45","34570","33840"
"In post","2021","Declared disabled","Other ethnicity","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","AA","Undeclared","30","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","AO","Heterosexual / straight","100","85","22800","21440"
"In post","2021","Declared disabled","Undeclared","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","AO","Undeclared","340","300","22460","21010"
"In post","2021","Declared disabled","Undeclared","AO","Unknown","90","75","21680","21010"
"In post","2021","Declared disabled","Undeclared","EO","Heterosexual / straight","130","120","28110","27570"
"In post","2021","Declared disabled","Undeclared","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","EO","Undeclared","425","385","28040","27570"
"In post","2021","Declared disabled","Undeclared","EO","Unknown","105","95","29230","27570"
"In post","2021","Declared disabled","Undeclared","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G6","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G7","Undeclared","100","95","55930","54670"
"In post","2021","Declared disabled","Undeclared","G7","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","HEO","Heterosexual / straight","55","55","33850","33260"
"In post","2021","Declared disabled","Undeclared","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","HEO","Undeclared","190","175","33820","33300"
"In post","2021","Declared disabled","Undeclared","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SEO","Undeclared","145","140","41760","40790"
"In post","2021","Declared disabled","Undeclared","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Undeclared","80","75","35070","35310"
"In post","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AA","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AO","Heterosexual / straight","90","75","22040","21440"
"In post","2021","Declared disabled","Unknown","AO","LGBO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AO","Undeclared","30","25","22660","21440"
"In post","2021","Declared disabled","Unknown","AO","Unknown","240","210","22750","21110"
"In post","2021","Declared disabled","Unknown","EO","Heterosexual / straight","65","60","27750","27570"
"In post","2021","Declared disabled","Unknown","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","EO","Unknown","290","265","29640","28410"
"In post","2021","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G6","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G7","Unknown","55","50","55670","54540"
"In post","2021","Declared disabled","Unknown","HEO","Heterosexual / straight","40","35","33340","33490"
"In post","2021","Declared disabled","Unknown","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HEO","Unknown","125","115","34590","33820"
"In post","2021","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SEO","Unknown","70","65","42200","40650"
"In post","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","White","AA","Heterosexual / straight","1345","1205","19740","19560"
"In post","2021","Declared disabled","White","AA","LGBO","130","125","20100","20220"
"In post","2021","Declared disabled","White","AA","Undeclared","210","170","19280","18060"
"In post","2021","Declared disabled","White","AA","Unknown","120","105","20440","20070"
"In post","2021","Declared disabled","White","AO","Heterosexual / straight","8370","7320","22180","21010"
"In post","2021","Declared disabled","White","AO","LGBO","815","770","22630","21010"
"In post","2021","Declared disabled","White","AO","Undeclared","1015","870","22200","21010"
"In post","2021","Declared disabled","White","AO","Unknown","875","725","22060","21010"
"In post","2021","Declared disabled","White","EO","Heterosexual / straight","9585","8660","27530","27570"
"In post","2021","Declared disabled","White","EO","LGBO","1005","960","27540","27570"
"In post","2021","Declared disabled","White","EO","Undeclared","1045","925","27640","27570"
"In post","2021","Declared disabled","White","EO","Unknown","780","670","27790","27570"
"In post","2021","Declared disabled","White","G6","Heterosexual / straight","740","710","68080","66440"
"In post","2021","Declared disabled","White","G6","LGBO","100","100","68590","67140"
"In post","2021","Declared disabled","White","G6","Undeclared","85","80","68180","66970"
"In post","2021","Declared disabled","White","G6","Unknown","50","45","66600","66010"
"In post","2021","Declared disabled","White","G7","Heterosexual / straight","2185","2095","54860","54070"
"In post","2021","Declared disabled","White","G7","LGBO","310","305","54930","54600"
"In post","2021","Declared disabled","White","G7","Undeclared","210","205","56720","55550"
"In post","2021","Declared disabled","White","G7","Unknown","130","125","55140","53690"
"In post","2021","Declared disabled","White","HEO","Heterosexual / straight","4580","4330","33270","33000"
"In post","2021","Declared disabled","White","HEO","LGBO","635","615","33000","32190"
"In post","2021","Declared disabled","White","HEO","Undeclared","420","395","33760","33300"
"In post","2021","Declared disabled","White","HEO","Unknown","270","245","33570","32910"
"In post","2021","Declared disabled","White","SCS level","Heterosexual / straight","290","285","89850","81950"
"In post","2021","Declared disabled","White","SCS level","LGBO","45","45","87940","78280"
"In post","2021","Declared disabled","White","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","White","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","White","SEO","Heterosexual / straight","3015","2875","41640","40580"
"In post","2021","Declared disabled","White","SEO","LGBO","295","290","40590","40000"
"In post","2021","Declared disabled","White","SEO","Undeclared","280","265","41620","40670"
"In post","2021","Declared disabled","White","SEO","Unknown","145","135","40810","39650"
"In post","2021","Declared disabled","White","Unknown","Heterosexual / straight","1640","1515","31040","30210"
"In post","2021","Declared disabled","White","Unknown","LGBO","170","165","29580","28200"
"In post","2021","Declared disabled","White","Unknown","Undeclared","125","115","32350","32320"
"In post","2021","Declared disabled","White","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","AA","Heterosexual / straight","405","370","20670","20600"
"In post","2021","Declared non-disabled","Asian","AA","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","AA","Undeclared","50","45","20230","20180"
"In post","2021","Declared non-disabled","Asian","AA","Unknown","35","30","21390","20600"
"In post","2021","Declared non-disabled","Asian","AO","Heterosexual / straight","4585","4100","22310","21140"
"In post","2021","Declared non-disabled","Asian","AO","LGBO","125","110","22330","21050"
"In post","2021","Declared non-disabled","Asian","AO","Undeclared","395","335","22640","21430"
"In post","2021","Declared non-disabled","Asian","AO","Unknown","760","605","22040","21010"
"In post","2021","Declared non-disabled","Asian","EO","Heterosexual / straight","6490","6125","28140","27570"
"In post","2021","Declared non-disabled","Asian","EO","LGBO","110","105","28360","27690"
"In post","2021","Declared non-disabled","Asian","EO","Undeclared","415","370","28330","28650"
"In post","2021","Declared non-disabled","Asian","EO","Unknown","815","715","28570","27570"
"In post","2021","Declared non-disabled","Asian","G6","Heterosexual / straight","405","390","68770","67340"
"In post","2021","Declared non-disabled","Asian","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","G6","Unknown","40","35","71120","66900"
"In post","2021","Declared non-disabled","Asian","G7","Heterosexual / straight","1615","1575","56150","54760"
"In post","2021","Declared non-disabled","Asian","G7","LGBO","45","45","56540","54760"
"In post","2021","Declared non-disabled","Asian","G7","Undeclared","65","60","55610","54460"
"In post","2021","Declared non-disabled","Asian","G7","Unknown","125","115","55550","54070"
"In post","2021","Declared non-disabled","Asian","HEO","Heterosexual / straight","3200","3095","33890","33640"
"In post","2021","Declared non-disabled","Asian","HEO","LGBO","55","55","34390","33700"
"In post","2021","Declared non-disabled","Asian","HEO","Undeclared","165","155","34150","34390"
"In post","2021","Declared non-disabled","Asian","HEO","Unknown","215","210","34880","34390"
"In post","2021","Declared non-disabled","Asian","SCS level","Heterosexual / straight","205","195","90480","88180"
"In post","2021","Declared non-disabled","Asian","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","SEO","Heterosexual / straight","1885","1845","41940","41500"
"In post","2021","Declared non-disabled","Asian","SEO","LGBO","35","35","42720","41770"
"In post","2021","Declared non-disabled","Asian","SEO","Undeclared","95","95","42600","41970"
"In post","2021","Declared non-disabled","Asian","SEO","Unknown","125","120","40890","40230"
"In post","2021","Declared non-disabled","Asian","Unknown","Heterosexual / straight","465","435","29830","28200"
"In post","2021","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
