"Status","Year","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Female","45","45","38030","36110"
"In post","2021","Communications","Scotland","Male","25","25","[c]","[c]"
"In post","2021","Communications","South East (England)","Female","160","150","33940","33000"
"In post","2021","Communications","South East (England)","Male","135","135","32690","31200"
"In post","2021","Communications","South West (England)","Female","160","150","35050","33320"
"In post","2021","Communications","South West (England)","Male","155","150","36060","33790"
"In post","2021","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Female","215","195","36560","33840"
"In post","2021","Communications","Wales","Male","140","140","37260","34490"
"In post","2021","Communications","West Midlands (England)","Female","95","90","40480","38000"
"In post","2021","Communications","West Midlands (England)","Male","50","50","36020","33100"
"In post","2021","Communications","Yorkshire and The Humber","Female","70","65","42660","39930"
"In post","2021","Communications","Yorkshire and The Humber","Male","60","60","40650","36970"
"In post","2021","Corporate Finance","East of England","Female","10","5","[c]","[c]"
"In post","2021","Corporate Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","Female","35","30","55120","54110"
"In post","2021","Corporate Finance","London","Male","45","45","56060","54380"
"In post","2021","Corporate Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","Female","10","10","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Female","15","15","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Female","20","20","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Female","20","15","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Male","25","20","[c]","[c]"
"In post","2021","Counter Fraud","London","Female","155","150","40720","34980"
"In post","2021","Counter Fraud","London","Male","240","240","45040","40590"
"In post","2021","Counter Fraud","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Male","20","20","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Female","55","50","33620","32390"
"In post","2021","Counter Fraud","North West (England)","Male","55","50","38550","36060"
"In post","2021","Counter Fraud","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Female","55","50","27920","25310"
"In post","2021","Counter Fraud","Scotland","Male","30","30","31190","30830"
"In post","2021","Counter Fraud","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Male","20","20","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","Female","30","30","36250","35600"
"In post","2021","Counter Fraud","West Midlands (England)","Male","40","40","38560","38180"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Female","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Male","30","30","38250","37910"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Female","110","105","36210","32180"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Male","175","175","36300","32300"
"In post","2021","Digital, Data and Technology","East of England","Female","155","145","35850","33000"
"In post","2021","Digital, Data and Technology","East of England","Male","350","340","36660","34620"
"In post","2021","Digital, Data and Technology","London","Female","1245","1210","47840","43960"
"In post","2021","Digital, Data and Technology","London","Male","2050","2035","50520","46140"
"In post","2021","Digital, Data and Technology","North East (England)","Female","275","260","39080","37100"
"In post","2021","Digital, Data and Technology","North East (England)","Male","425","415","39130","38630"
"In post","2021","Digital, Data and Technology","North West (England)","Female","355","335","38550","35820"
"In post","2021","Digital, Data and Technology","North West (England)","Male","685","680","39740","37460"
"In post","2021","Digital, Data and Technology","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","Female","170","165","39090","35960"
"In post","2021","Digital, Data and Technology","Scotland","Male","435","435","38710","35230"
"In post","2021","Digital, Data and Technology","South East (England)","Female","300","285","36590","33010"
"In post","2021","Digital, Data and Technology","South East (England)","Male","530","525","39570","36460"
"In post","2021","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West (England)","Female","645","600","37030","35030"
"In post","2021","Digital, Data and Technology","South West (England)","Male","1505","1485","40080","38450"
"In post","2021","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","Female","610","580","37380","36030"
"In post","2021","Digital, Data and Technology","Wales","Male","1400","1390","40600","38000"
"In post","2021","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Female","370","350","40270","37100"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Male","520","515","41270","38230"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Female","375","355","38940","35900"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Male","535","530","41410","38630"
"In post","2021","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","Female","640","620","47810","45470"
"In post","2021","Economics","London","Male","1125","1115","47900","42470"
"In post","2021","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Economics","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Economics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Economics","Overseas","Female","15","10","[c]","[c]"
"In post","2021","Economics","Overseas","Male","25","25","[c]","[c]"
"In post","2021","Economics","Scotland","Female","15","15","[c]","[c]"
"In post","2021","Economics","Scotland","Male","20","20","[c]","[c]"
"In post","2021","Economics","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Economics","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","Economics","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","Economics","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Economics","Wales","Female","65","60","36810","31090"
"In post","2021","Economics","Wales","Male","105","105","41950","36030"
"In post","2021","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Economics","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Economics","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Female","120","110","33760","30370"
"In post","2021","Finance","East Midlands (England)","Male","80","80","38080","33300"
"In post","2021","Finance","East of England","Female","240","215","34950","31810"
"In post","2021","Finance","East of England","Male","155","150","39830","36970"
"In post","2021","Finance","London","Female","1235","1185","46890","41980"
"In post","2021","Finance","London","Male","1320","1315","51290","47250"
"In post","2021","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","Female","200","190","36530","31810"
"In post","2021","Finance","North East (England)","Male","170","170","41900","38630"
"In post","2021","Finance","North West (England)","Female","330","305","36990","33300"
"In post","2021","Finance","North West (England)","Male","320","315","39530","36870"
"In post","2021","Finance","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Finance","Overseas","Female","20","20","[c]","[c]"
"In post","2021","Finance","Overseas","Male","20","20","[c]","[c]"
"In post","2021","Finance","Scotland","Female","505","420","27600","21440"
"In post","2021","Finance","Scotland","Male","195","180","29320","22670"
"In post","2021","Finance","South East (England)","Female","530","500","35660","33000"
"In post","2021","Finance","South East (England)","Male","370","360","39050","35000"
"In post","2021","Finance","South West (England)","Female","740","695","37980","33300"
"In post","2021","Finance","South West (England)","Male","560","550","42000","39860"
"In post","2021","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales","Female","415","380","35940","30890"
"In post","2021","Finance","Wales","Male","290","285","40640","37410"
"In post","2021","Finance","West Midlands (England)","Female","305","295","40110","37100"
"In post","2021","Finance","West Midlands (England)","Male","210","205","42050","38060"
"In post","2021","Finance","Yorkshire and The Humber","Female","470","420","33170","28970"
"In post","2021","Finance","Yorkshire and The Humber","Male","320","310","37650","33590"
"In post","2021","Human Resources","East Midlands (England)","Female","265","245","37800","33840"
"In post","2021","Human Resources","East Midlands (England)","Male","105","105","37720","33350"
"In post","2021","Human Resources","East of England","Female","135","125","34570","31180"
"In post","2021","Human Resources","East of England","Male","55","55","36860","33300"
"In post","2021","Human Resources","London","Female","1635","1575","46480","41970"
"In post","2021","Human Resources","London","Male","780","765","47410","42620"
"In post","2021","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North East (England)","Female","90","85","34850","32900"
"In post","2021","Human Resources","North East (England)","Male","35","35","38200","32390"
"In post","2021","Human Resources","North West (England)","Female","715","660","33710","30530"
"In post","2021","Human Resources","North West (England)","Male","315","310","33840","30830"
"In post","2021","Human Resources","Northern Ireland","Female","15","10","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Scotland","Female","520","480","28880","23350"
"In post","2021","Human Resources","Scotland","Male","235","235","30380","26670"
"In post","2021","Human Resources","South East (England)","Female","385","360","35510","31180"
"In post","2021","Human Resources","South East (England)","Male","120","115","40020","37560"
"In post","2021","Human Resources","South West (England)","Female","680","615","35390","32730"
"In post","2021","Human Resources","South West (England)","Male","225","220","36510","33300"
"In post","2021","Human Resources","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales","Female","595","545","34950","31090"
"In post","2021","Human Resources","Wales","Male","205","200","36050","31040"
"In post","2021","Human Resources","West Midlands (England)","Female","215","200","37800","34850"
"In post","2021","Human Resources","West Midlands (England)","Male","110","105","38920","33520"
"In post","2021","Human Resources","Yorkshire and The Humber","Female","290","275","39260","36820"
"In post","2021","Human Resources","Yorkshire and The Humber","Male","95","95","39780","37450"
"In post","2021","Inspector of Education and Training","East Midlands (England)","Female","50","45","61480","51360"
"In post","2021","Inspector of Education and Training","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","Inspector of Education and Training","East of England","Female","60","60","61880","51360"
"In post","2021","Inspector of Education and Training","East of England","Male","25","25","[c]","[c]"
"In post","2021","Inspector of Education and Training","London","Female","165","160","63060","51360"
"In post","2021","Inspector of Education and Training","London","Male","65","65","74370","75500"
"In post","2021","Inspector of Education and Training","North West (England)","Female","85","80","63080","64500"
"In post","2021","Inspector of Education and Training","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","Inspector of Education and Training","South West (England)","Female","60","55","62380","51360"
"In post","2021","Inspector of Education and Training","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","Inspector of Education and Training","Wales","Female","30","30","74220","74730"
"In post","2021","Inspector of Education and Training","Wales","Male","35","30","74730","74730"
"In post","2021","Inspector of Education and Training","West Midlands (England)","Female","65","65","62880","51360"
"In post","2021","Inspector of Education and Training","West Midlands (England)","Male","35","35","71000","75500"
"In post","2021","Inspector of Education and Training","Yorkshire and The Humber","Female","85","85","64790","64500"
"In post","2021","Inspector of Education and Training","Yorkshire and The Humber","Male","30","30","71840","75500"
"In post","2021","Intelligence Analysis","East Midlands (England)","Female","55","50","28190","26850"
"In post","2021","Intelligence Analysis","East Midlands (England)","Male","75","70","30960","31810"
"In post","2021","Intelligence Analysis","East of England","Female","155","150","31730","30450"
"In post","2021","Intelligence Analysis","East of England","Male","260","260","32860","33300"
"In post","2021","Intelligence Analysis","London","Female","600","555","39550","36140"
"In post","2021","Intelligence Analysis","London","Male","820","800","41500","37640"
"In post","2021","Intelligence Analysis","North East (England)","Female","35","35","31310","31810"
"In post","2021","Intelligence Analysis","North East (England)","Male","35","35","35150","32040"
"In post","2021","Intelligence Analysis","North West (England)","Female","190","180","27660","25830"
"In post","2021","Intelligence Analysis","North West (England)","Male","175","170","29240","26910"
"In post","2021","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Overseas","Female","30","30","42180","37110"
"In post","2021","Intelligence Analysis","Overseas","Male","40","40","45040","40580"
"In post","2021","Intelligence Analysis","Scotland","Female","30","30","29420","27370"
"In post","2021","Intelligence Analysis","Scotland","Male","30","30","33630","31810"
"In post","2021","Intelligence Analysis","South East (England)","Female","200","185","28390","27370"
"In post","2021","Intelligence Analysis","South East (England)","Male","190","185","29250","27370"
"In post","2021","Intelligence Analysis","South West (England)","Female","35","30","28920","26910"
"In post","2021","Intelligence Analysis","South West (England)","Male","20","20","[c]","[c]"
"In post","2021","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","Female","25","25","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","Male","15","15","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","Female","55","55","32080","28200"
"In post","2021","Intelligence Analysis","West Midlands (England)","Male","35","35","30570","30180"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","Female","140","130","32090","28080"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","Male","135","135","34150","30830"
"In post","2021","Internal Audit","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Internal Audit","East of England","Female","15","15","[c]","[c]"
"In post","2021","Internal Audit","East of England","Male","15","15","[c]","[c]"
"In post","2021","Internal Audit","London","Female","90","85","51060","49600"
"In post","2021","Internal Audit","London","Male","120","115","56020","53690"
"In post","2021","Internal Audit","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","Male","25","25","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","Female","35","30","40560","40410"
"In post","2021","Internal Audit","North West (England)","Male","30","30","43630","40580"
"In post","2021","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","Female","35","35","39540","33930"
"In post","2021","Internal Audit","Scotland","Male","30","30","40510","38850"
"In post","2021","Internal Audit","South East (England)","Female","40","40","34220","33000"
"In post","2021","Internal Audit","South East (England)","Male","30","30","42040","39520"
"In post","2021","Internal Audit","South West (England)","Female","50","50","43350","41300"
"In post","2021","Internal Audit","South West (England)","Male","45","40","44480","42200"
"In post","2021","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","Female","25","25","[c]","[c]"
"In post","2021","Internal Audit","Wales","Male","25","25","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","Female","40","35","47900","44470"
"In post","2021","Internal Audit","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","Female","30","25","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","London","Female","500","490","46460","40780"
"In post","2021","International Trade","London","Male","575","570","48140","44030"
"In post","2021","International Trade","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","International Trade","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","International Trade","North West (England)","Female","30","25","[c]","[c]"
"In post","2021","International Trade","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","International Trade","Overseas","Female","45","45","55130","55000"
"In post","2021","International Trade","Overseas","Male","110","110","57190","53750"
"In post","2021","International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Scotland","Male","5","5","[c]","[c]"
"In post","2021","International Trade","South East (England)","Female","25","25","[c]","[c]"
"In post","2021","International Trade","South East (England)","Male","40","40","40770","38350"
"In post","2021","International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Male","15","10","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Female","35","35","34650","31930"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Male","40","40","36230","34080"
"In post","2021","Knowledge and Information Management","East of England","Female","95","85","34840","30610"
"In post","2021","Knowledge and Information Management","East of England","Male","65","65","37440","37000"
"In post","2021","Knowledge and Information Management","London","Female","410","380","40680","36140"
"In post","2021","Knowledge and Information Management","London","Male","335","330","42320","37920"
"In post","2021","Knowledge and Information Management","North East (England)","Female","20","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","North West (England)","Female","65","65","32840","29750"
"In post","2021","Knowledge and Information Management","North West (England)","Male","60","60","35800","36330"
"In post","2021","Knowledge and Information Management","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","Female","30","30","32480","29040"
"In post","2021","Knowledge and Information Management","Scotland","Male","20","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","South East (England)","Female","160","150","31780","28930"
"In post","2021","Knowledge and Information Management","South East (England)","Male","100","100","34990","33300"
"In post","2021","Knowledge and Information Management","South West (England)","Female","220","205","34150","33300"
"In post","2021","Knowledge and Information Management","South West (England)","Male","305","305","37660","35700"
"In post","2021","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","Female","85","80","32300","28850"
"In post","2021","Knowledge and Information Management","Wales","Male","80","80","34310","33620"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Female","75","75","30640","26480"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Male","45","40","35520","33300"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Female","75","70","34420","31780"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","Legal","East Midlands (England)","Female","270","240","43150","45700"
"In post","2021","Legal","East Midlands (England)","Male","235","225","41520","38630"
"In post","2021","Legal","East of England","Female","405","360","38150","33840"
"In post","2021","Legal","East of England","Male","270","260","39790","33610"
"In post","2021","Legal","London","Female","2775","2550","55510","54070"
"In post","2021","Legal","London","Male","1990","1945","53810","52100"
"In post","2021","Legal","North East (England)","Female","245","225","41860","40590"
"In post","2021","Legal","North East (England)","Male","185","180","40010","37780"
"In post","2021","Legal","North West (England)","Female","670","610","43530","43460"
"In post","2021","Legal","North West (England)","Male","550","535","41260","38280"
"In post","2021","Legal","Northern Ireland","Female","70","65","29610","27010"
"In post","2021","Legal","Northern Ireland","Male","90","90","29350","26030"
"In post","2021","Legal","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Legal","Scotland","Female","590","545","49330","52490"
"In post","2021","Legal","Scotland","Male","305","295","46720","43530"
"In post","2021","Legal","South East (England)","Female","460","410","45710","45100"
"In post","2021","Legal","South East (England)","Male","330","315","45400","46150"
"In post","2021","Legal","South West (England)","Female","290","260","43220","43160"
"In post","2021","Legal","South West (England)","Male","245","235","43750","41750"
"In post","2021","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","Female","400","360","45290","48080"
"In post","2021","Legal","Wales","Male","260","245","46020","47000"
"In post","2021","Legal","West Midlands (England)","Female","375","340","45300","48080"
"In post","2021","Legal","West Midlands (England)","Male","270","260","42980","38730"
"In post","2021","Legal","Yorkshire and The Humber","Female","475","420","45700","48080"
"In post","2021","Legal","Yorkshire and The Humber","Male","375","365","45500","48080"
"In post","2021","Medicine","East Midlands (England)","Female","140","130","42730","37890"
"In post","2021","Medicine","East Midlands (England)","Male","50","45","55640","39890"
"In post","2021","Medicine","East of England","Female","110","95","49180","37890"
"In post","2021","Medicine","East of England","Male","60","55","75500","79870"
"In post","2021","Medicine","London","Female","250","220","78970","78450"
"In post","2021","Medicine","London","Male","140","125","81820","82100"
"In post","2021","Medicine","North East (England)","Female","15","15","[c]","[c]"
"In post","2021","Medicine","North East (England)","Male","10","5","[c]","[c]"
"In post","2021","Medicine","North West (England)","Female","50","40","68160","74070"
"In post","2021","Medicine","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Female","30","25","44420","38270"
"In post","2021","Medicine","Northern Ireland","Male","10","5","[c]","[c]"
"In post","2021","Medicine","Overseas","Female","35","35","50390","44500"
"In post","2021","Medicine","Overseas","Male","20","20","[c]","[c]"
"In post","2021","Medicine","Scotland","Female","70","65","43770","37890"
"In post","2021","Medicine","Scotland","Male","30","30","52170","38390"
"In post","2021","Medicine","South East (England)","Female","305","265","47060","37890"
"In post","2021","Medicine","South East (England)","Male","100","90","60850","44800"
"In post","2021","Medicine","South West (England)","Female","315","270","42060","33180"
"In post","2021","Medicine","South West (England)","Male","120","105","59770","44500"
"In post","2021","Medicine","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Wales","Female","170","150","50030","37890"
"In post","2021","Medicine","Wales","Male","105","100","52750","47000"
"In post","2021","Medicine","West Midlands (England)","Female","130","115","55320","38890"
"In post","2021","Medicine","West Midlands (England)","Male","45","40","76350","79040"
"In post","2021","Medicine","Yorkshire and The Humber","Female","120","105","45550","35300"
"In post","2021","Medicine","Yorkshire and The Humber","Male","55","50","68170","62400"
"In post","2021","Operational Delivery","East Midlands (England)","Female","5540","4965","26420","23910"
