"Status","Year","Disability","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","G6","40","40","64710","65070"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","G7","60","55","52020","50630"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","HEO","60","55","31680","30200"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","SEO","85","80","39510","37240"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","25","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","65","65","51200","50000"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","60","55","31270","30420"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","45","45","37690","37240"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Department for International Trade","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","AO","80","70","30800","32740"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","EO","105","105","28400","30270"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","G6","50","50","66710","66090"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","G7","150","145","56640","54650"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","HEO","190","190","34240","34710"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","SCS level","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","SEO","140","140","42640","42840"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA","10","5","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AO","1330","1185","21210","21010"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","2190","2050","28140","27570"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G7","80","80","54020","53800"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","HEO","275","260","33470","31990"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO","115","110","38460","37710"
"In post","2021","Undeclared","Disclosure Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","AA","90","70","18470","18060"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","AO","190","170","21720","21590"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","EO","65","65","26710","26780"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","HEO","45","40","32700","32020"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","SEO","50","50","43950","42310"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","AO","60","55","24750","24260"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","EO","130","120","28010","26780"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","HEO","45","45","32790","32320"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","SEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Department for Education","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Department for Education","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Department for Education","G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Department for Education","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Department for Education","SEO","25","20","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","ESTYN","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","ESTYN","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","EO","85","80","26990","26750"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","G7","60","60","54930","56130"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","HEO","115","115","31760","30810"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Food Standards Agency","SEO","140","140","39510","38090"
"In post","2021","Undeclared","Food Standards Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","EO","35","35","30820","30550"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G6","45","45","67960","68550"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G7","70","70","57310","56590"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","HEO","75","75","35780","35700"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SCS level","30","30","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","HM Treasury","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","EO","15","10","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","G6","45","40","68360","66290"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","G7","30","30","52830","51810"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","SCS level","15","15","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","AO","10","5","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","EO","30","30","27800","27770"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","G7","30","30","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","HEO","25","20","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","SEO","65","65","49510","46320"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","AA","135","110","17720","16930"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","AO","645","565","20640","20100"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","EO","180","175","24500","24530"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","G7","50","50","55140","52850"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","HEO","65","60","28910","29320"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","SEO","100","95","40110","40640"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","AO","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","EO","95","85","27650","27130"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","HEO","70","65","34790","33840"
"In post","2021","Undeclared","HM Land Registry","HM Land Registry","SEO","35","30","42290","40860"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","AA","975","870","21840","21550"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","AO","3235","2920","29650","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","EO","1285","1210","32170","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","G6","25","25","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","G7","50","50","68580","68720"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","HEO","720","690","36600","38160"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","SEO","360","350","51190","51330"
"In post","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","Unknown","535","500","30300","30210"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA","30","25","20160","20070"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AO","735","630","21130","21400"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","675","615","27030","25560"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6","125","115","68860","69740"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G7","305","295","54090","52580"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","HEO","715","680","32870","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO","370","355","39190","38630"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","EO","30","30","26070","25530"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","G6","35","35","66950","64790"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","G7","85","85","55150","53360"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","HEO","155","155","33500","32320"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","SCS level","15","15","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","AA","35","30","19730","17990"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","AO","255","225","22630","21430"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","EO","785","715","27390","27370"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","G6","45","45","70240","68940"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","G7","120","120","57690","57680"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","HEO","340","330","33660","33460"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","SEO","200","195","41280","41970"
"In post","2021","Undeclared","Home Office (incl. agencies)","Home Office","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","AO","40","35","19870","19930"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","EO","25","25","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Ministry of Justice","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","AO","20","15","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","SEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","330","325","19310","19560"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","755","725","24770","21580"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","555","540","29170","26930"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","G6","45","40","69690","68710"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","120","120","59350","56090"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","530","520","35430","33320"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","340","335","43240","40980"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","30","30","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G7","40","40","54010","53130"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","HEO","35","35","33300","33210"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","65","65","26340","26410"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","G7","100","100","60430","58190"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","HEO","105","100","32580","31970"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO","120","115","43320","42940"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","National Crime Agency","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Infrastructure Commission","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Infrastructure Commission","HM Treasury","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Infrastructure Commission","HM Treasury","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","National Infrastructure Commission","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Records of Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Records of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Records of Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Savings and Investments","Chancellor's other departments","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Savings and Investments","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Savings and Investments","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","AO","70","60","19860","19930"
"In post","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","EO","30","25","[c]","[c]"
"In post","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G6","15","10","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Public Health England","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Public Health England","Department of Health and Social Care","AO","45","40","20760","19630"
"In post","2021","Undeclared","Public Health England","Department of Health and Social Care","EO","50","50","25250","25010"
"In post","2021","Undeclared","Public Health England","Department of Health and Social Care","G6","45","40","69310","68520"
"In post","2021","Undeclared","Public Health England","Department of Health and Social Care","G7","105","95","52990","52610"
