"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","EO","Heterosexual / straight","85","70","26900","28130"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","EO","Unknown","80","65","26930","28130"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","50","50","54910","52580"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","140","130","35230","35000"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","Unknown","85","80","35040","33210"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","AA/AO","Heterosexual / straight","320","285","20630","20140"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","AA/AO","Undeclared","30","25","20750","20880"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","AA/AO","Unknown","205","190","20720","20880"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","EO","Heterosexual / straight","85","80","25880","25560"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","EO","Undeclared","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","EO","Unknown","50","50","25600","25560"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","50","50","35300","33280"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","AA/AO","Heterosexual / straight","735","610","20560","20140"
"In post","2021","HM Revenue and Customs","West Central Scotland","AA/AO","LGBO","45","40","20250","20140"
"In post","2021","HM Revenue and Customs","West Central Scotland","AA/AO","Undeclared","100","80","20890","21400"
"In post","2021","HM Revenue and Customs","West Central Scotland","AA/AO","Unknown","510","435","20420","20140"
"In post","2021","HM Revenue and Customs","West Central Scotland","EO","Heterosexual / straight","455","415","25900","25560"
"In post","2021","HM Revenue and Customs","West Central Scotland","EO","LGBO","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","EO","Undeclared","45","35","26550","25560"
"In post","2021","HM Revenue and Customs","West Central Scotland","EO","Unknown","170","155","25370","25560"
"In post","2021","HM Revenue and Customs","West Central Scotland","G6/G7","Heterosexual / straight","145","140","54640","52580"
"In post","2021","HM Revenue and Customs","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","G6/G7","Unknown","40","40","54890","52580"
"In post","2021","HM Revenue and Customs","West Central Scotland","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","SEO/HEO","Heterosexual / straight","590","555","33640","31810"
"In post","2021","HM Revenue and Customs","West Central Scotland","SEO/HEO","LGBO","35","35","32800","31810"
"In post","2021","HM Revenue and Customs","West Central Scotland","SEO/HEO","Undeclared","65","60","34030","31870"
"In post","2021","HM Revenue and Customs","West Central Scotland","SEO/HEO","Unknown","175","165","33650","31810"
"In post","2021","HM Revenue and Customs","West Midlands","AA/AO","Heterosexual / straight","370","335","20460","20140"
"In post","2021","HM Revenue and Customs","West Midlands","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","AA/AO","Undeclared","55","45","20810","21100"
"In post","2021","HM Revenue and Customs","West Midlands","AA/AO","Unknown","380","345","20430","20140"
"In post","2021","HM Revenue and Customs","West Midlands","EO","Heterosexual / straight","435","400","25950","25560"
"In post","2021","HM Revenue and Customs","West Midlands","EO","LGBO","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","EO","Undeclared","70","65","26250","25560"
"In post","2021","HM Revenue and Customs","West Midlands","EO","Unknown","300","280","25850","25560"
"In post","2021","HM Revenue and Customs","West Midlands","G6/G7","Heterosexual / straight","235","225","55420","52580"
"In post","2021","HM Revenue and Customs","West Midlands","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","G6/G7","Undeclared","40","40","57540","52580"
"In post","2021","HM Revenue and Customs","West Midlands","G6/G7","Unknown","65","60","55760","52580"
"In post","2021","HM Revenue and Customs","West Midlands","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SEO/HEO","Heterosexual / straight","730","700","34300","31810"
"In post","2021","HM Revenue and Customs","West Midlands","SEO/HEO","LGBO","30","30","33060","31810"
"In post","2021","HM Revenue and Customs","West Midlands","SEO/HEO","Undeclared","95","90","34870","32100"
"In post","2021","HM Revenue and Customs","West Midlands","SEO/HEO","Unknown","340","325","33660","31810"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AA/AO","Unknown","15","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","EO","Unknown","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","AA/AO","Heterosexual / straight","580","500","20590","20140"
"In post","2021","HM Revenue and Customs","West Yorkshire","AA/AO","LGBO","35","30","20520","20140"
"In post","2021","HM Revenue and Customs","West Yorkshire","AA/AO","Undeclared","105","90","20860","21100"
"In post","2021","HM Revenue and Customs","West Yorkshire","AA/AO","Unknown","855","765","20370","20140"
"In post","2021","HM Revenue and Customs","West Yorkshire","EO","Heterosexual / straight","685","630","25960","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","EO","LGBO","45","40","25920","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","EO","Undeclared","100","85","26300","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","EO","Unknown","520","495","25600","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","G6/G7","Heterosexual / straight","355","335","54980","52580"
"In post","2021","HM Revenue and Customs","West Yorkshire","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","G6/G7","Undeclared","45","45","55710","52580"
"In post","2021","HM Revenue and Customs","West Yorkshire","G6/G7","Unknown","90","85","55500","52580"
"In post","2021","HM Revenue and Customs","West Yorkshire","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","SEO/HEO","Heterosexual / straight","945","895","33980","31810"
"In post","2021","HM Revenue and Customs","West Yorkshire","SEO/HEO","LGBO","45","40","33030","31810"
"In post","2021","HM Revenue and Customs","West Yorkshire","SEO/HEO","Undeclared","130","120","34630","32100"
"In post","2021","HM Revenue and Customs","West Yorkshire","SEO/HEO","Unknown","385","370","33460","31810"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","AA/AO","Heterosexual / straight","40","40","22940","23500"
"In post","2021","HM Treasury","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","EO","Heterosexual / straight","140","140","27110","26780"
"In post","2021","HM Treasury","Inner London - West","EO","LGBO","10","10","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","EO","Unknown","30","30","29680","29180"
"In post","2021","HM Treasury","Inner London - West","G6/G7","Heterosexual / straight","715","695","58620","56650"
"In post","2021","HM Treasury","Inner London - West","G6/G7","LGBO","80","80","56690","53630"
"In post","2021","HM Treasury","Inner London - West","G6/G7","Undeclared","110","105","58620","57000"
"In post","2021","HM Treasury","Inner London - West","G6/G7","Unknown","105","100","67230","63410"
"In post","2021","HM Treasury","Inner London - West","SCS level","Heterosexual / straight","145","135","84850","77720"
"In post","2021","HM Treasury","Inner London - West","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","SEO/HEO","Heterosexual / straight","610","605","35560","32960"
"In post","2021","HM Treasury","Inner London - West","SEO/HEO","LGBO","55","50","34370","32320"
"In post","2021","HM Treasury","Inner London - West","SEO/HEO","Undeclared","120","120","34630","32960"
"In post","2021","HM Treasury","Inner London - West","SEO/HEO","Unknown","80","80","39530","39300"
"In post","2021","HM Treasury","Lancashire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","SEO/HEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Tees Valley and Durham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Central Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Central Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Wales and The Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Home Office","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
