"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","SEO/HEO","Female","Heterosexual / straight","3300","3175","36620","36160"
"In post","2021","Asian","SEO/HEO","Female","LGBO","55","50","35890","34770"
"In post","2021","Asian","SEO/HEO","Female","Undeclared","200","190","37170","36160"
"In post","2021","Asian","SEO/HEO","Female","Unknown","340","325","36940","36500"
"In post","2021","Asian","SEO/HEO","Male","Heterosexual / straight","2985","2930","37130","36160"
"In post","2021","Asian","SEO/HEO","Male","LGBO","85","85","37990","36650"
"In post","2021","Asian","SEO/HEO","Male","Undeclared","155","150","37950","36890"
"In post","2021","Asian","SEO/HEO","Male","Unknown","290","285","37430","36650"
"In post","2021","Asian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Female","Heterosexual / straight","395","365","29360","28200"
"In post","2021","Asian","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Male","Heterosexual / straight","185","180","31210","30210"
"In post","2021","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","AA/AO","Female","Heterosexual / straight","1935","1765","23300","23090"
"In post","2021","Black","AA/AO","Female","LGBO","50","50","23440","23100"
"In post","2021","Black","AA/AO","Female","Undeclared","175","150","23330","23500"
"In post","2021","Black","AA/AO","Female","Unknown","310","270","24030","23230"
"In post","2021","Black","AA/AO","Male","Heterosexual / straight","1330","1300","25190","24120"
"In post","2021","Black","AA/AO","Male","LGBO","30","25","[c]","[c]"
"In post","2021","Black","AA/AO","Male","Undeclared","65","60","25950","25110"
"In post","2021","Black","AA/AO","Male","Unknown","200","190","26360","25060"
"In post","2021","Black","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","EO","Female","Heterosexual / straight","2985","2845","29090","29290"
"In post","2021","Black","EO","Female","LGBO","75","70","28760","28990"
"In post","2021","Black","EO","Female","Undeclared","195","185","29530","29460"
"In post","2021","Black","EO","Female","Unknown","440","400","29800","30380"
"In post","2021","Black","EO","Male","Heterosexual / straight","1405","1385","29010","29080"
"In post","2021","Black","EO","Male","LGBO","55","55","29370","28650"
"In post","2021","Black","EO","Male","Undeclared","85","85","28940","28810"
"In post","2021","Black","EO","Male","Unknown","175","170","30370","31060"
"In post","2021","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Female","Heterosexual / straight","670","660","57340","55190"
"In post","2021","Black","G6/G7","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Black","G6/G7","Female","Undeclared","35","30","56850","55130"
"In post","2021","Black","G6/G7","Female","Unknown","70","70","58730","58450"
"In post","2021","Black","G6/G7","Male","Heterosexual / straight","410","405","58630","57460"
"In post","2021","Black","G6/G7","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Black","G6/G7","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Black","G6/G7","Male","Unknown","35","35","61870","59930"
"In post","2021","Black","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS level","Female","Heterosexual / straight","40","40","89260","85690"
"In post","2021","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Black","SCS level","Male","Heterosexual / straight","35","35","97430","93760"
"In post","2021","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Female","Heterosexual / straight","2135","2090","37070","36160"
"In post","2021","Black","SEO/HEO","Female","LGBO","35","35","38170","36980"
"In post","2021","Black","SEO/HEO","Female","Undeclared","115","110","37260","36650"
"In post","2021","Black","SEO/HEO","Female","Unknown","160","150","36960","36650"
"In post","2021","Black","SEO/HEO","Male","Heterosexual / straight","1240","1225","37720","36510"
"In post","2021","Black","SEO/HEO","Male","LGBO","35","35","38500","36300"
"In post","2021","Black","SEO/HEO","Male","Undeclared","65","60","38090","37680"
"In post","2021","Black","SEO/HEO","Male","Unknown","120","115","37720","36920"
"In post","2021","Black","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Female","Heterosexual / straight","560","535","31060","28200"
"In post","2021","Black","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Black","Unknown","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Black","Unknown","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Unknown","Male","Heterosexual / straight","205","200","30580","28200"
"In post","2021","Black","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Female","Heterosexual / straight","115","100","21720","21030"
"In post","2021","Chinese","AA/AO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Chinese","AA/AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","AA/AO","Female","Unknown","20","15","[c]","[c]"
"In post","2021","Chinese","AA/AO","Male","Heterosexual / straight","85","85","22540","21430"
"In post","2021","Chinese","AA/AO","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Chinese","AA/AO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","AA/AO","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Chinese","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Female","Heterosexual / straight","145","135","27680","27570"
"In post","2021","Chinese","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Chinese","EO","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Chinese","EO","Female","Unknown","20","15","[c]","[c]"
"In post","2021","Chinese","EO","Male","Heterosexual / straight","90","90","28010","27670"
"In post","2021","Chinese","EO","Male","LGBO","15","10","[c]","[c]"
"In post","2021","Chinese","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Chinese","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Female","Heterosexual / straight","110","110","59060","58080"
"In post","2021","Chinese","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","G6/G7","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Chinese","G6/G7","Male","Heterosexual / straight","80","80","57810","55490"
"In post","2021","Chinese","G6/G7","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Chinese","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Chinese","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Female","Heterosexual / straight","175","170","37750","36960"
"In post","2021","Chinese","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Male","Heterosexual / straight","110","110","37170","36160"
"In post","2021","Chinese","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Female","Heterosexual / straight","850","765","22350","21130"
"In post","2021","Mixed","AA/AO","Female","LGBO","75","70","23440","21540"
"In post","2021","Mixed","AA/AO","Female","Undeclared","80","70","22090","21430"
"In post","2021","Mixed","AA/AO","Female","Unknown","100","80","22110","21010"
"In post","2021","Mixed","AA/AO","Male","Heterosexual / straight","610","595","24160","22680"
"In post","2021","Mixed","AA/AO","Male","LGBO","70","70","22590","21010"
"In post","2021","Mixed","AA/AO","Male","Undeclared","55","50","24550","22660"
"In post","2021","Mixed","AA/AO","Male","Unknown","80","75","24260","21430"
"In post","2021","Mixed","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Female","Heterosexual / straight","1080","1010","27930","27570"
"In post","2021","Mixed","EO","Female","LGBO","100","95","28060","27570"
"In post","2021","Mixed","EO","Female","Undeclared","105","95","27970","27570"
"In post","2021","Mixed","EO","Female","Unknown","95","80","28310","27570"
"In post","2021","Mixed","EO","Male","Heterosexual / straight","620","605","28420","27570"
"In post","2021","Mixed","EO","Male","LGBO","85","85","27920","27570"
"In post","2021","Mixed","EO","Male","Undeclared","80","75","28130","27570"
"In post","2021","Mixed","EO","Male","Unknown","45","45","28630","27570"
"In post","2021","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Female","Heterosexual / straight","535","505","58150","56370"
"In post","2021","Mixed","G6/G7","Female","LGBO","50","50","56220","54940"
"In post","2021","Mixed","G6/G7","Female","Undeclared","40","35","59210","57540"
"In post","2021","Mixed","G6/G7","Female","Unknown","60","55","57940","57430"
"In post","2021","Mixed","G6/G7","Male","Heterosexual / straight","470","460","58450","56350"
"In post","2021","Mixed","G6/G7","Male","LGBO","70","70","57680","56280"
"In post","2021","Mixed","G6/G7","Male","Undeclared","35","35","57970","54070"
"In post","2021","Mixed","G6/G7","Male","Unknown","40","40","60640","59210"
"In post","2021","Mixed","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS level","Female","Heterosexual / straight","55","55","82290","79160"
"In post","2021","Mixed","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS level","Female","Unknown","10","5","[c]","[c]"
"In post","2021","Mixed","SCS level","Male","Heterosexual / straight","55","55","82650","76960"
"In post","2021","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SEO/HEO","Female","Heterosexual / straight","1025","995","36470","35810"
"In post","2021","Mixed","SEO/HEO","Female","LGBO","95","95","36060","35310"
"In post","2021","Mixed","SEO/HEO","Female","Undeclared","85","80","36180","35050"
"In post","2021","Mixed","SEO/HEO","Female","Unknown","85","85","36600","36600"
"In post","2021","Mixed","SEO/HEO","Male","Heterosexual / straight","755","745","37320","36650"
"In post","2021","Mixed","SEO/HEO","Male","LGBO","105","105","37130","36630"
"In post","2021","Mixed","SEO/HEO","Male","Undeclared","65","60","37410","36250"
"In post","2021","Mixed","SEO/HEO","Male","Unknown","85","80","37150","36650"
"In post","2021","Mixed","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Female","Heterosexual / straight","250","230","30440","30210"
"In post","2021","Mixed","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Male","Heterosexual / straight","80","80","31080","30210"
"In post","2021","Mixed","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","AA/AO","Female","Heterosexual / straight","225","200","22470","21430"
"In post","2021","Other ethnicity","AA/AO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","AA/AO","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Other ethnicity","AA/AO","Female","Unknown","40","30","23140","22560"
"In post","2021","Other ethnicity","AA/AO","Male","Heterosexual / straight","175","170","24350","22650"
"In post","2021","Other ethnicity","AA/AO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","AA/AO","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Other ethnicity","AA/AO","Male","Unknown","45","40","24760","22230"
"In post","2021","Other ethnicity","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","EO","Female","Heterosexual / straight","320","300","28530","27940"
"In post","2021","Other ethnicity","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","EO","Female","Undeclared","40","35","28740","29080"
"In post","2021","Other ethnicity","EO","Female","Unknown","50","45","28840","28020"
"In post","2021","Other ethnicity","EO","Male","Heterosexual / straight","205","200","28250","27570"
"In post","2021","Other ethnicity","EO","Male","LGBO","30","25","[c]","[c]"
"In post","2021","Other ethnicity","EO","Male","Undeclared","35","35","28650","28000"
"In post","2021","Other ethnicity","EO","Male","Unknown","35","35","27750","27570"
"In post","2021","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Female","Heterosexual / straight","150","140","58750","57460"
"In post","2021","Other ethnicity","G6/G7","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Female","Unknown","30","25","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Male","Heterosexual / straight","135","130","60390","57320"
"In post","2021","Other ethnicity","G6/G7","Male","LGBO","25","20","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Male","Undeclared","50","50","61000","57410"
"In post","2021","Other ethnicity","G6/G7","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
