"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Digital, Data and Technology","Sheffield","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Swansea","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Wakefield","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Westminster","Female","35","35","43630","43530"
"In post","2021","Analysis","Digital, Data and Technology","Westminster","Male","40","40","49160","45690"
"In post","2021","Analysis","Digital, Data and Technology","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Birmingham","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Camden and City of London","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Camden and City of London","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Economics","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Manchester","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Manchester","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Economics","Monmouthshire and Newport","Female","45","40","32400","29540"
"In post","2021","Analysis","Economics","Monmouthshire and Newport","Male","80","75","37850","31080"
"In post","2021","Analysis","Economics","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","South Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Tower Hamlets","Female","65","60","55360","55860"
"In post","2021","Analysis","Economics","Tower Hamlets","Male","110","105","56470","56000"
"In post","2021","Analysis","Economics","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Westminster","Female","285","280","45200","36160"
"In post","2021","Analysis","Economics","Westminster","Male","585","580","45540","39640"
"In post","2021","Analysis","Economics","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Tower Hamlets","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Finance","Tower Hamlets","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Finance","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Westminster","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Human Resources","Westminster","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Leeds","Female","30","25","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Leeds","Male","30","30","49470","49530"
"In post","2021","Analysis","Intelligence Analysis","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Tower Hamlets","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Tower Hamlets","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Westminster","Female","90","85","55440","53360"
"In post","2021","Analysis","Intelligence Analysis","Westminster","Male","95","95","52740","53360"
"In post","2021","Analysis","Intelligence Analysis","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Nottingham","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Westminster","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Westminster","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Camden and City of London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Central Hampshire","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Cumbria","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Manchester","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Monmouthshire and Newport","Female","180","165","29980","29540"
"In post","2021","Analysis","Operational Delivery","Monmouthshire and Newport","Male","145","145","31800","30130"
"In post","2021","Analysis","Operational Delivery","Sefton","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South Hampshire","Female","50","45","29960","29540"
"In post","2021","Analysis","Operational Delivery","South Hampshire","Male","35","35","29340","29540"
"In post","2021","Analysis","Operational Delivery","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Tower Hamlets","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Tower Hamlets","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Westminster","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Westminster","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Wiltshire","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Wiltshire","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Bristol, City of","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Central Hampshire","Female","55","50","38440","37320"
"In post","2021","Analysis","Operational Research","Central Hampshire","Male","180","175","42970","46080"
"In post","2021","Analysis","Operational Research","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leeds","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leeds","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Liverpool","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Liverpool","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Manchester","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Manchester","Male","25","20","[c]","[c]"
"In post","2021","Analysis","Operational Research","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Monmouthshire and Newport","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Monmouthshire and Newport","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Tower Hamlets","Female","45","40","47130","41800"
"In post","2021","Analysis","Operational Research","Tower Hamlets","Male","65","65","49240","46550"
"In post","2021","Analysis","Operational Research","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Westminster","Female","65","60","50260","48880"
"In post","2021","Analysis","Operational Research","Westminster","Male","95","95","50000","49350"
"In post","2021","Analysis","Operational Research","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Wiltshire","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Wiltshire","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Camden and City of London","Female","55","50","67880","65470"
"In post","2021","Analysis","Other","Camden and City of London","Male","110","105","69540","58450"
"In post","2021","Analysis","Other","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Tower Hamlets","Female","10","5","[c]","[c]"
