"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","London","Male","190","190","44120","37890"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Wales","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Wales","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","London","Female","55","50","53780","59730"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","London","Male","90","85","51690","43280"
"In post","2021","Analysis","Department for Education","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","London","Female","100","95","45880","45540"
"In post","2021","Analysis","Department for Education","London","Male","80","75","47910","45540"
"In post","2021","Analysis","Department for Education","North East (England)","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Education","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Education","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Department for Education","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Department for Education","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Education","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Education","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Education","Yorkshire and The Humber","Female","65","55","42400","42220"
"In post","2021","Analysis","Department for Education","Yorkshire and The Humber","Male","60","60","45790","44860"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","Female","150","140","31340","29270"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","Male","200","190","36560","35900"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","London","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","London","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","Female","60","55","30770","29270"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","Male","75","70","34380","29270"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","30","30","34700","30230"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","London","Female","95","95","41530","36860"
"In post","2021","Analysis","Department for International Trade","London","Male","135","135","43600","38540"
"In post","2021","Analysis","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","London","Female","165","155","47820","44030"
"In post","2021","Analysis","Department for Transport","London","Male","215","210","46230","43360"
"In post","2021","Analysis","Department for Transport","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Wales","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Wales","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Department for Transport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","North West (England)","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","North West (England)","Male","15","10","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","London","Female","100","95","54730","53360"
"In post","2021","Analysis","Department of Health and Social Care","London","Male","100","100","53150","53360"
"In post","2021","Analysis","Department of Health and Social Care","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Yorkshire and The Humber","Female","45","40","46250","49530"
"In post","2021","Analysis","Department of Health and Social Care","Yorkshire and The Humber","Male","45","45","48860","49530"
"In post","2021","Analysis","ESTYN","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","London","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","London","Female","25","20","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","London","Male","45","40","57040","55020"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","East of England","Female","15","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","East of England","Male","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","London","Female","165","155","48170","41760"
"In post","2021","Analysis","HM Revenue and Customs","London","Male","215","210","47430","41760"
"In post","2021","Analysis","HM Revenue and Customs","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","North West (England)","Female","110","100","39060","38630"
"In post","2021","Analysis","HM Revenue and Customs","North West (England)","Male","140","135","39030","38630"
"In post","2021","Analysis","HM Revenue and Customs","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","London","Female","50","50","57540","53500"
"In post","2021","Analysis","HM Treasury","London","Male","100","100","52170","52840"
"In post","2021","Analysis","HM Treasury","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","London","Female","35","35","43210","40640"
"In post","2021","Analysis","Ministry of Defence","London","Male","50","50","44530","40000"
"In post","2021","Analysis","Ministry of Defence","South East (England)","Female","105","100","37510","37320"
"In post","2021","Analysis","Ministry of Defence","South East (England)","Male","280","270","41530","40210"
"In post","2021","Analysis","Ministry of Defence","South West (England)","Female","85","75","38780","37320"
"In post","2021","Analysis","Ministry of Defence","South West (England)","Male","90","85","38080","37320"
"In post","2021","Analysis","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","London","Female","70","65","46720","43190"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","London","Male","120","120","46900","53130"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","London","Female","175","160","46970","41470"
"In post","2021","Analysis","Ministry of Justice","London","Male","190","185","46310","41000"
"In post","2021","Analysis","Ministry of Justice","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","London","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","South West (England)","Female","45","40","38770","32010"
"In post","2021","Analysis","Office for Standards in Education","South West (England)","Male","50","50","39500","32010"
"In post","2021","Analysis","Office for Standards in Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","London","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","London","Male","35","35","54280","52000"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","London","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","London","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Scottish Government","Scotland","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Scottish Government","Scotland","Male","15","15","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","London","Female","10","10","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","London","Male","15","15","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","London","Female","125","120","39400","32540"
"In post","2021","Analysis","United Kingdom Statistics Authority","London","Male","90","85","42790","32540"
"In post","2021","Analysis","United Kingdom Statistics Authority","London","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Scotland","Female","5","5","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","South East (England)","Female","250","230","37170","36990"
"In post","2021","Analysis","United Kingdom Statistics Authority","South East (England)","Male","185","180","37440","33690"
"In post","2021","Analysis","United Kingdom Statistics Authority","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Wales","Female","535","495","34950","32240"
"In post","2021","Analysis","United Kingdom Statistics Authority","Wales","Male","475","465","37760","36030"
"In post","2021","Analysis","United Kingdom Statistics Authority","Wales","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","Wales Office","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wales Office","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","London","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","London","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Welsh Government","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Welsh Government","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","London","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Attorney General's Departments","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","East of England","Female","40","35","54680","51190"
"In post","2021","Commercial","Cabinet Office","East of England","Male","30","30","60760","60500"
"In post","2021","Commercial","Cabinet Office","London","Female","355","345","68880","64500"
"In post","2021","Commercial","Cabinet Office","London","Male","415","415","81000","70000"
"In post","2021","Commercial","Cabinet Office","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","North West (England)","Female","90","90","61400","55870"
"In post","2021","Commercial","Cabinet Office","North West (England)","Male","100","100","62080","56090"
"In post","2021","Commercial","Cabinet Office","Scotland","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","Scotland","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","South East (England)","Female","30","30","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","South East (England)","Male","35","35","69760","68250"
"In post","2021","Commercial","Cabinet Office","South West (England)","Female","35","35","76690","68400"
"In post","2021","Commercial","Cabinet Office","South West (England)","Male","50","50","71500","64500"
"In post","2021","Commercial","Cabinet Office","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","Wales","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","Wales","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Cabinet Office","West Midlands (England)","Male","15","15","[c]","[c]"
