"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East of England","Norwich and East Norfolk","SCS level","15","10","82590","73800"
"In post","2021","East of England","Norwich and East Norfolk","SEO/HEO","350","330","35530","34190"
"In post","2021","East of England","Norwich and East Norfolk","Unknown","120","105","29580","29300"
"In post","2021","East of England","Peterborough","AA/AO","690","600","20990","21430"
"In post","2021","East of England","Peterborough","EO","455","410","26910","27130"
"In post","2021","East of England","Peterborough","G6/G7","90","85","58660","55610"
"In post","2021","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","SEO/HEO","350","330","35360","33840"
"In post","2021","East of England","Peterborough","Unknown","75","70","27900","28200"
"In post","2021","East of England","Southend-on-Sea","AA/AO","310","260","21420","21440"
"In post","2021","East of England","Southend-on-Sea","EO","385","350","27730","28130"
"In post","2021","East of England","Southend-on-Sea","G6/G7","120","115","54570","52580"
"In post","2021","East of England","Southend-on-Sea","SCS level","10","10","80040","74500"
"In post","2021","East of England","Southend-on-Sea","SEO/HEO","510","470","35610","35000"
"In post","2021","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","AA/AO","1690","1575","23030","21400"
"In post","2021","East of England","Suffolk","EO","1225","1150","27320","27570"
"In post","2021","East of England","Suffolk","G6/G7","190","180","55740","52580"
"In post","2021","East of England","Suffolk","SCS level","5","5","[c]","[c]"
"In post","2021","East of England","Suffolk","SEO/HEO","900","855","35130","33300"
"In post","2021","East of England","Suffolk","Unknown","155","140","28950","28200"
"In post","2021","East of England","Thurrock","AA/AO","110","110","21740","21430"
"In post","2021","East of England","Thurrock","EO","215","200","27350","27370"
"In post","2021","East of England","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","SEO/HEO","35","35","33690","31890"
"In post","2021","East of England","West Essex","AA/AO","85","80","20880","21430"
"In post","2021","East of England","West Essex","EO","420","365","27950","27370"
"In post","2021","East of England","West Essex","G6/G7","25","25","57390","52280"
"In post","2021","East of England","West Essex","SCS level","10","10","[c]","[c]"
"In post","2021","East of England","West Essex","SEO/HEO","135","120","33990","32930"
"In post","2021","East of England","West Essex","Unknown","25","25","28690","24320"
"In post","2021","London","Barking & Dagenham and Havering","AA/AO","110","100","23280","23210"
"In post","2021","London","Barking & Dagenham and Havering","EO","380","350","30980","31060"
"In post","2021","London","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","SEO/HEO","55","50","38340","37290"
"In post","2021","London","Barking & Dagenham and Havering","Unknown","45","45","32530","30390"
"In post","2021","London","Barnet","AA/AO","270","240","23800","23530"
"In post","2021","London","Barnet","EO","440","410","30040","31060"
"In post","2021","London","Barnet","G6/G7","310","305","60050","56490"
"In post","2021","London","Barnet","SCS level","45","40","117800","103340"
"In post","2021","London","Barnet","SEO/HEO","565","550","38940","39690"
"In post","2021","London","Barnet","Unknown","45","45","31660","26810"
"In post","2021","London","Bexley and Greenwich","AA/AO","875","840","28470","28720"
"In post","2021","London","Bexley and Greenwich","EO","545","515","32070","31060"
"In post","2021","London","Bexley and Greenwich","G6/G7","15","15","75620","71490"
"In post","2021","London","Bexley and Greenwich","SEO/HEO","190","185","41490","39670"
"In post","2021","London","Bexley and Greenwich","Unknown","130","130","33350","33950"
"In post","2021","London","Brent","AA/AO","155","135","23490","23500"
"In post","2021","London","Brent","EO","275","260","30670","31060"
"In post","2021","London","Brent","G6/G7","15","15","63710","62500"
"In post","2021","London","Brent","SEO/HEO","95","85","40700","37380"
"In post","2021","London","Brent","Unknown","65","65","32640","29210"
"In post","2021","London","Bromley","AA/AO","140","125","22290","22120"
"In post","2021","London","Bromley","EO","240","220","31060","31060"
"In post","2021","London","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","SEO/HEO","55","50","39600","38450"
"In post","2021","London","Bromley","Unknown","20","20","29840","26690"
"In post","2021","London","Camden and City of London","AA/AO","865","815","23580","23270"
"In post","2021","London","Camden and City of London","EO","925","885","29720","29570"
"In post","2021","London","Camden and City of London","G6/G7","595","575","67710","60070"
"In post","2021","London","Camden and City of London","SCS level","40","35","106920","94200"
"In post","2021","London","Camden and City of London","SEO/HEO","1190","1155","38710","36750"
"In post","2021","London","Camden and City of London","Unknown","20","20","31200","27730"
"In post","2021","London","Croydon","AA/AO","1735","1580","24510","25630"
"In post","2021","London","Croydon","EO","2605","2450","29660","29370"
"In post","2021","London","Croydon","G6/G7","1585","1535","63460","61000"
"In post","2021","London","Croydon","SCS level","75","75","91460","82690"
"In post","2021","London","Croydon","SEO/HEO","3525","3405","39250","37380"
"In post","2021","London","Croydon","Unknown","100","95","35410","34100"
"In post","2021","London","Ealing","AA/AO","70","60","24880","25110"
"In post","2021","London","Ealing","EO","355","330","31200","31060"
"In post","2021","London","Ealing","G6/G7","5","5","[c]","[c]"
"In post","2021","London","Ealing","SEO/HEO","45","40","38480","37080"
"In post","2021","London","Ealing","Unknown","45","45","32390","31150"
"In post","2021","London","Enfield","AA/AO","65","60","23160","23130"
"In post","2021","London","Enfield","EO","245","230","30950","31060"
"In post","2021","London","Enfield","SEO/HEO","20","20","37010","36650"
"In post","2021","London","Enfield","Unknown","30","30","34590","35310"
"In post","2021","London","Hackney and Newham","AA/AO","765","670","24260","25060"
"In post","2021","London","Hackney and Newham","EO","1085","1010","30850","31060"
"In post","2021","London","Hackney and Newham","G6/G7","290","275","63050","59160"
"In post","2021","London","Hackney and Newham","SCS level","15","15","90830","86300"
"In post","2021","London","Hackney and Newham","SEO/HEO","765","735","39140","38510"
"In post","2021","London","Hackney and Newham","Unknown","125","120","29930","26810"
"In post","2021","London","Haringey and Islington","AA/AO","700","670","27950","25450"
"In post","2021","London","Haringey and Islington","EO","515","485","31130","31060"
"In post","2021","London","Haringey and Islington","G6/G7","15","15","66090","65880"
"In post","2021","London","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","London","Haringey and Islington","SEO/HEO","150","145","40660","38710"
"In post","2021","London","Haringey and Islington","Unknown","130","125","32840","34100"
"In post","2021","London","Harrow and Hillingdon","AA/AO","605","560","25100","25630"
"In post","2021","London","Harrow and Hillingdon","EO","2010","1780","29540","29080"
"In post","2021","London","Harrow and Hillingdon","G6/G7","80","75","61830","59160"
"In post","2021","London","Harrow and Hillingdon","SCS level","5","5","[c]","[c]"
"In post","2021","London","Harrow and Hillingdon","SEO/HEO","650","615","37260","36620"
"In post","2021","London","Harrow and Hillingdon","Unknown","50","50","33420","30200"
"In post","2021","London","Hounslow and Richmond upon Thames","AA/AO","955","895","26830","25110"
"In post","2021","London","Hounslow and Richmond upon Thames","EO","945","895","30020","29250"
"In post","2021","London","Hounslow and Richmond upon Thames","G6/G7","150","140","56110","53600"
"In post","2021","London","Hounslow and Richmond upon Thames","SCS level","10","10","[c]","[c]"
"In post","2021","London","Hounslow and Richmond upon Thames","SEO/HEO","745","715","37950","36140"
"In post","2021","London","Hounslow and Richmond upon Thames","Unknown","50","50","32000","30370"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","440","420","30330","31550"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","EO","270","260","32040","31060"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","5","5","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","75","70","44240","43240"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","55","55","34350","34100"
"In post","2021","London","Lambeth","AA/AO","485","460","27900","25860"
"In post","2021","London","Lambeth","EO","1285","1220","32180","31880"
"In post","2021","London","Lambeth","G6/G7","855","810","61260","59160"
"In post","2021","London","Lambeth","SCS level","190","160","105160","97400"
"In post","2021","London","Lambeth","SEO/HEO","1510","1430","41200","40810"
"In post","2021","London","Lambeth","Unknown","65","60","32600","32090"
"In post","2021","London","Lewisham and Southwark","AA/AO","285","260","25980","25110"
"In post","2021","London","Lewisham and Southwark","EO","575","555","30090","31060"
"In post","2021","London","Lewisham and Southwark","G6/G7","50","50","61810","60300"
"In post","2021","London","Lewisham and Southwark","SCS level","25","25","109510","100640"
"In post","2021","London","Lewisham and Southwark","SEO/HEO","140","135","38390","36800"
"In post","2021","London","Lewisham and Southwark","Unknown","315","305","35140","34100"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","AA/AO","135","125","22290","22080"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","EO","375","360","31420","31060"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","G6/G7","5","5","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","85","80","40450","40040"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Unknown","55","55","32810","32090"
"In post","2021","London","Redbridge and Waltham Forest","AA/AO","370","320","23780","25110"
"In post","2021","London","Redbridge and Waltham Forest","EO","540","500","30680","31060"
"In post","2021","London","Redbridge and Waltham Forest","G6/G7","5","5","[c]","[c]"
"In post","2021","London","Redbridge and Waltham Forest","SEO/HEO","70","65","36800","36650"
"In post","2021","London","Redbridge and Waltham Forest","Unknown","75","75","32370","32090"
"In post","2021","London","Tower Hamlets","AA/AO","485","450","23610","23500"
"In post","2021","London","Tower Hamlets","EO","1015","975","29230","29570"
"In post","2021","London","Tower Hamlets","G6/G7","2550","2470","61730","59160"
"In post","2021","London","Tower Hamlets","SCS level","440","420","95920","91920"
"In post","2021","London","Tower Hamlets","SEO/HEO","2315","2265","38640","38060"
"In post","2021","London","Tower Hamlets","Unknown","65","65","33240","32090"
"In post","2021","London","Wandsworth","AA/AO","645","610","29480","30220"
"In post","2021","London","Wandsworth","EO","180","175","33390","31530"
"In post","2021","London","Wandsworth","G6/G7","10","10","[c]","[c]"
"In post","2021","London","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","London","Wandsworth","SEO/HEO","75","75","43860","43240"
"In post","2021","London","Wandsworth","Unknown","45","45","34630","34770"
"In post","2021","London","Westminster","AA/AO","2540","2420","24410","24120"
"In post","2021","London","Westminster","EO","6500","6330","29000","28700"
"In post","2021","London","Westminster","G6/G7","21090","20405","59890","57850"
"In post","2021","London","Westminster","SCS level","3850","3735","89050","79590"
"In post","2021","London","Westminster","SEO/HEO","21610","21270","37800","37260"
"In post","2021","London","Westminster","Unknown","110","105","41980","41060"
"In post","2021","North East (England)","Darlington","AA/AO","100","85","21000","21000"
"In post","2021","North East (England)","Darlington","EO","190","170","26370","26000"
"In post","2021","North East (England)","Darlington","G6/G7","195","190","54080","50630"
"In post","2021","North East (England)","Darlington","SCS level","15","15","74840","73000"
"In post","2021","North East (England)","Darlington","SEO/HEO","430","415","34540","36500"
"In post","2021","North East (England)","Darlington","Unknown","50","50","26950","23840"
"In post","2021","North East (England)","Durham CC","AA/AO","3335","2945","23210","21430"
"In post","2021","North East (England)","Durham CC","EO","1255","1135","27690","27130"
"In post","2021","North East (England)","Durham CC","G6/G7","105","100","59670","56750"
"In post","2021","North East (England)","Durham CC","SCS level","5","5","[c]","[c]"
"In post","2021","North East (England)","Durham CC","SEO/HEO","750","710","37130","36410"
"In post","2021","North East (England)","Durham CC","Unknown","140","130","30430","30880"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","810","730","23360","21010"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","EO","505","460","28070","27570"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","G6/G7","15","15","68940","67670"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","155","145","37830","34810"
"In post","2021","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","60","60","31830","32690"
"In post","2021","North East (England)","Northumberland","AA/AO","95","85","20450","20920"
"In post","2021","North East (England)","Northumberland","EO","195","170","27250","27570"
"In post","2021","North East (England)","Northumberland","G6/G7","10","10","[c]","[c]"
"In post","2021","North East (England)","Northumberland","SEO/HEO","70","65","35540","34610"
"In post","2021","North East (England)","Northumberland","Unknown","35","30","32760","32690"
"In post","2021","North East (England)","South Teesside","AA/AO","435","390","20550","21010"
"In post","2021","North East (England)","South Teesside","EO","425","380","26860","27570"
"In post","2021","North East (England)","South Teesside","G6/G7","50","45","53460","55610"
"In post","2021","North East (England)","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","South Teesside","SEO/HEO","100","95","34160","32530"
"In post","2021","North East (England)","South Teesside","Unknown","115","100","28180","28200"
"In post","2021","North East (England)","Sunderland","AA/AO","2380","1890","20740","21010"
"In post","2021","North East (England)","Sunderland","EO","1420","1270","27140","27570"
"In post","2021","North East (England)","Sunderland","G6/G7","85","85","54980","52580"
"In post","2021","North East (England)","Sunderland","SCS level","5","5","[c]","[c]"
"In post","2021","North East (England)","Sunderland","SEO/HEO","490","460","33920","31990"
"In post","2021","North East (England)","Sunderland","Unknown","45","45","28560","28200"
"In post","2021","North East (England)","Tyneside","AA/AO","6530","5605","20710","21010"
"In post","2021","North East (England)","Tyneside","EO","3925","3605","26250","25560"
"In post","2021","North East (England)","Tyneside","G6/G7","1580","1535","54400","52580"
"In post","2021","North East (England)","Tyneside","SCS level","90","85","89510","79600"
"In post","2021","North East (England)","Tyneside","SEO/HEO","4155","3945","34360","32000"
"In post","2021","North East (England)","Tyneside","Unknown","265","250","28960","28200"
"In post","2021","North West (England)","Blackburn with Darwen","AA/AO","155","130","21040","21010"
"In post","2021","North West (England)","Blackburn with Darwen","EO","220","195","27500","27570"
"In post","2021","North West (England)","Blackburn with Darwen","G6/G7","10","10","[c]","[c]"
"In post","2021","North West (England)","Blackburn with Darwen","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Blackburn with Darwen","SEO/HEO","45","45","33290","32210"
"In post","2021","North West (England)","Blackburn with Darwen","Unknown","65","60","28470","28200"
"In post","2021","North West (England)","Blackpool","AA/AO","1755","1575","20840","21010"
"In post","2021","North West (England)","Blackpool","EO","1860","1675","27440","27570"
"In post","2021","North West (England)","Blackpool","G6/G7","415","395","55530","52730"
"In post","2021","North West (England)","Blackpool","SCS level","20","20","76440","73540"
"In post","2021","North West (England)","Blackpool","SEO/HEO","1020","965","34490","34290"
"In post","2021","North West (England)","Blackpool","Unknown","70","65","29310","30210"
"In post","2021","North West (England)","Cheshire East","AA/AO","290","265","23870","21710"
"In post","2021","North West (England)","Cheshire East","EO","240","225","27510","27570"
"In post","2021","North West (England)","Cheshire East","G6/G7","40","40","57240","53250"
"In post","2021","North West (England)","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire East","SEO/HEO","125","120","38860","37410"
"In post","2021","North West (England)","Cheshire East","Unknown","55","50","29630","30150"
"In post","2021","North West (England)","Cheshire West and Chester","AA/AO","160","155","20670","21010"
"In post","2021","North West (England)","Cheshire West and Chester","EO","180","165","27190","27570"
"In post","2021","North West (England)","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire West and Chester","SEO/HEO","35","30","34970","33300"
"In post","2021","North West (England)","Cheshire West and Chester","Unknown","75","70","28740","28200"
"In post","2021","North West (England)","Chorley and West Lancashire","AA/AO","725","670","25550","25300"
"In post","2021","North West (England)","Chorley and West Lancashire","EO","320","295","29650","27570"
"In post","2021","North West (England)","Chorley and West Lancashire","G6/G7","20","20","68150","62870"
"In post","2021","North West (England)","Chorley and West Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chorley and West Lancashire","SEO/HEO","210","200","39500","38160"
"In post","2021","North West (England)","Chorley and West Lancashire","Unknown","55","50","32280","33360"
"In post","2021","North West (England)","East Cumbria","AA/AO","345","305","21450","21050"
"In post","2021","North West (England)","East Cumbria","EO","305","275","25240","25740"
"In post","2021","North West (England)","East Cumbria","G6/G7","55","55","53310","51470"
"In post","2021","North West (England)","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","East Cumbria","SEO/HEO","180","170","34470","33300"
"In post","2021","North West (England)","East Cumbria","Unknown","55","50","29900","28200"
"In post","2021","North West (England)","East Lancashire","AA/AO","155","135","20320","21010"
"In post","2021","North West (England)","East Lancashire","EO","215","195","27280","27570"
"In post","2021","North West (England)","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","East Lancashire","SEO/HEO","35","35","34390","32810"
"In post","2021","North West (England)","East Lancashire","Unknown","75","70","28160","27090"
"In post","2021","North West (England)","East Merseyside","AA/AO","285","235","20690","20320"
"In post","2021","North West (England)","East Merseyside","EO","515","465","27490","27570"
"In post","2021","North West (England)","East Merseyside","G6/G7","25","25","60210","62040"
"In post","2021","North West (England)","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","East Merseyside","SEO/HEO","110","105","35170","34240"
"In post","2021","North West (England)","East Merseyside","Unknown","100","95","29510","28200"
"In post","2021","North West (England)","Greater Manchester North East","AA/AO","350","315","22930","21010"
"In post","2021","North West (England)","Greater Manchester North East","EO","595","560","27650","27570"
"In post","2021","North West (England)","Greater Manchester North East","G6/G7","15","15","58430","56580"
"In post","2021","North West (England)","Greater Manchester North East","SEO/HEO","120","110","36170","34290"
"In post","2021","North West (England)","Greater Manchester North East","Unknown","130","125","29090","30210"
"In post","2021","North West (England)","Greater Manchester North West","AA/AO","1055","940","21580","21010"
"In post","2021","North West (England)","Greater Manchester North West","EO","650","580","27420","27570"
"In post","2021","North West (England)","Greater Manchester North West","G6/G7","15","15","55940","49170"
"In post","2021","North West (England)","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Greater Manchester North West","SEO/HEO","145","140","35660","34290"
