"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","North East (England)","Outside London","SEO","20","15","41260","42220"
"In post","2021","Analysis","North West (England)","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Analysis","North West (England)","Outside London","EO","35","35","26150","25560"
"In post","2021","Analysis","North West (England)","Outside London","G6","10","10","61860","64670"
"In post","2021","Analysis","North West (England)","Outside London","G7","85","75","50860","52580"
"In post","2021","Analysis","North West (England)","Outside London","HEO","120","120","32050","31810"
"In post","2021","Analysis","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North West (England)","Outside London","SEO","110","105","38540","38630"
"In post","2021","Analysis","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Scotland","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Scotland","Outside London","G6","10","10","80950","74510"
"In post","2021","Analysis","Scotland","Outside London","G7","10","10","55100","56680"
"In post","2021","Analysis","Scotland","Outside London","HEO","15","15","34690","35230"
"In post","2021","Analysis","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Scotland","Outside London","SEO","20","15","42080","42780"
"In post","2021","Analysis","South East (England)","Outside London","AO","15","10","19380","19130"
"In post","2021","Analysis","South East (England)","Outside London","EO","70","65","25230","24260"
"In post","2021","Analysis","South East (England)","Outside London","G6","30","30","60850","59840"
"In post","2021","Analysis","South East (England)","Outside London","G7","260","245","49800","49100"
"In post","2021","Analysis","South East (England)","Outside London","HEO","255","245","29950","29540"
"In post","2021","Analysis","South East (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Analysis","South East (England)","Outside London","SEO","235","225","37550","37320"
"In post","2021","Analysis","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South West (England)","Outside London","AO","15","10","21040","21050"
"In post","2021","Analysis","South West (England)","Outside London","EO","75","70","25880","25460"
"In post","2021","Analysis","South West (England)","Outside London","G6","15","15","66140","66760"
"In post","2021","Analysis","South West (England)","Outside London","G7","75","75","51890","49730"
"In post","2021","Analysis","South West (England)","Outside London","HEO","150","145","30880","30730"
"In post","2021","Analysis","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South West (England)","Outside London","SEO","130","120","39470","39850"
"In post","2021","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wales","Outside London","AO","55","55","19430","19130"
"In post","2021","Analysis","Wales","Outside London","EO","160","145","24410","23520"
"In post","2021","Analysis","Wales","Outside London","G6","40","35","61310","58950"
"In post","2021","Analysis","Wales","Outside London","G7","180","175","50660","49120"
"In post","2021","Analysis","Wales","Outside London","HEO","325","315","30160","29540"
"In post","2021","Analysis","Wales","Outside London","SCS level","20","20","82180","72320"
"In post","2021","Analysis","Wales","Outside London","SEO","305","295","37240","37020"
"In post","2021","Analysis","West Midlands (England)","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Analysis","West Midlands (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Analysis","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands (England)","Outside London","G7","10","10","56900","52620"
"In post","2021","Analysis","West Midlands (England)","Outside London","HEO","25","20","36450","33990"
"In post","2021","Analysis","West Midlands (England)","Outside London","SEO","15","15","44520","39850"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","AO","15","15","21340","21590"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","EO","45","45","24730","25000"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","G6","25","25","63490","62400"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","G7","105","100","51820","50630"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","HEO","75","75","31360","31310"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","SEO","75","70","40700","41990"
"In post","2021","Commercial","East Midlands (England)","Outside London","AO","20","20","21260","21050"
"In post","2021","Commercial","East Midlands (England)","Outside London","EO","35","30","25830","26670"
"In post","2021","Commercial","East Midlands (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","Outside London","G7","30","25","57420","53630"
"In post","2021","Commercial","East Midlands (England)","Outside London","HEO","20","20","30560","31110"
"In post","2021","Commercial","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","Outside London","SEO","45","45","44900","42570"
"In post","2021","Commercial","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Outside London","AO","25","25","21340","21050"
"In post","2021","Commercial","East of England","Outside London","EO","55","50","26520","26670"
"In post","2021","Commercial","East of England","Outside London","G6","25","20","72780","72030"
"In post","2021","Commercial","East of England","Outside London","G7","50","50","53720","52050"
"In post","2021","Commercial","East of England","Outside London","HEO","90","90","32860","33300"
"In post","2021","Commercial","East of England","Outside London","SCS level","20","20","81350","74350"
"In post","2021","Commercial","East of England","Outside London","SEO","125","120","41280","40430"
"In post","2021","Commercial","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","London","AO","95","90","24200","24400"
"In post","2021","Commercial","London","London","EO","165","160","29020","29000"
"In post","2021","Commercial","London","London","G6","250","245","77710","75000"
"In post","2021","Commercial","London","London","G7","410","400","58070","56400"
"In post","2021","Commercial","London","London","HEO","190","190","35030","34550"
"In post","2021","Commercial","London","London","SCS level","360","350","98860","84350"
"In post","2021","Commercial","London","London","SEO","400","395","44330","43500"
"In post","2021","Commercial","London","London","Unknown","10","10","45860","41060"
"In post","2021","Commercial","North East (England)","Outside London","AO","10","10","20960","20550"
"In post","2021","Commercial","North East (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Commercial","North East (England)","Outside London","G6","10","10","73100","68080"
"In post","2021","Commercial","North East (England)","Outside London","G7","25","25","54150","51400"
"In post","2021","Commercial","North East (England)","Outside London","HEO","15","15","30650","30090"
"In post","2021","Commercial","North East (England)","Outside London","SCS level","10","10","73340","69000"
"In post","2021","Commercial","North East (England)","Outside London","SEO","35","35","42860","41080"
"In post","2021","Commercial","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Outside London","AO","30","25","21090","21130"
"In post","2021","Commercial","North West (England)","Outside London","EO","100","95","25520","25560"
"In post","2021","Commercial","North West (England)","Outside London","G6","75","75","72250","68110"
"In post","2021","Commercial","North West (England)","Outside London","G7","150","150","51960","50580"
"In post","2021","Commercial","North West (England)","Outside London","HEO","140","135","30290","30090"
"In post","2021","Commercial","North West (England)","Outside London","SCS level","45","45","79530","71180"
"In post","2021","Commercial","North West (England)","Outside London","SEO","220","210","39070","38630"
"In post","2021","Commercial","North West (England)","Outside London","Unknown","20","15","40960","41920"
"In post","2021","Commercial","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","HEO","10","10","37810","36460"
"In post","2021","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","SEO","15","15","46760","42820"
"In post","2021","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Outside London","AA","20","20","20330","20810"
"In post","2021","Commercial","Scotland","Outside London","AO","55","50","24060","24580"
"In post","2021","Commercial","Scotland","Outside London","EO","45","45","27450","26670"
"In post","2021","Commercial","Scotland","Outside London","G6","20","20","75880","77830"
"In post","2021","Commercial","Scotland","Outside London","G7","45","40","51940","51960"
"In post","2021","Commercial","Scotland","Outside London","HEO","90","90","34230","33930"
"In post","2021","Commercial","Scotland","Outside London","SCS level","15","15","66990","63330"
"In post","2021","Commercial","Scotland","Outside London","SEO","85","85","41890","42080"
"In post","2021","Commercial","Scotland","Outside London","Unknown","15","15","34960","28880"
"In post","2021","Commercial","South East (England)","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Outside London","AO","75","70","22430","21440"
"In post","2021","Commercial","South East (England)","Outside London","EO","140","135","27070","26670"
"In post","2021","Commercial","South East (England)","Outside London","G6","40","40","75130","71110"
"In post","2021","Commercial","South East (England)","Outside London","G7","55","55","56530","54540"
"In post","2021","Commercial","South East (England)","Outside London","HEO","155","150","33580","33300"
"In post","2021","Commercial","South East (England)","Outside London","SCS level","20","20","77540","70000"
"In post","2021","Commercial","South East (England)","Outside London","SEO","175","170","43050","42080"
"In post","2021","Commercial","South East (England)","Outside London","Unknown","10","10","30920","26670"
"In post","2021","Commercial","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Outside London","AO","75","70","20810","20920"
"In post","2021","Commercial","South West (England)","Outside London","EO","140","130","26230","26670"
"In post","2021","Commercial","South West (England)","Outside London","G6","95","90","68600","66050"
"In post","2021","Commercial","South West (England)","Outside London","G7","200","200","51960","51250"
"In post","2021","Commercial","South West (England)","Outside London","HEO","285","270","33200","33300"
"In post","2021","Commercial","South West (England)","Outside London","SCS level","45","45","97950","87430"
"In post","2021","Commercial","South West (England)","Outside London","SEO","350","335","41030","40580"
"In post","2021","Commercial","South West (England)","Outside London","Unknown","165","165","41750","38240"
"In post","2021","Commercial","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Commercial","Wales","Outside London","AO","35","35","21480","21590"
"In post","2021","Commercial","Wales","Outside London","EO","75","70","26410","26700"
"In post","2021","Commercial","Wales","Outside London","G6","10","10","69000","69160"
"In post","2021","Commercial","Wales","Outside London","G7","45","45","52140","50880"
"In post","2021","Commercial","Wales","Outside London","HEO","90","90","31260","31230"
"In post","2021","Commercial","Wales","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Commercial","Wales","Outside London","SEO","85","80","41090","40360"
"In post","2021","Commercial","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Outside London","AO","40","40","19730","18880"
"In post","2021","Commercial","West Midlands (England)","Outside London","EO","65","65","25660","25630"
"In post","2021","Commercial","West Midlands (England)","Outside London","G6","20","20","73470","65620"
"In post","2021","Commercial","West Midlands (England)","Outside London","G7","35","35","54160","52580"
"In post","2021","Commercial","West Midlands (England)","Outside London","HEO","55","55","32860","33000"
"In post","2021","Commercial","West Midlands (England)","Outside London","SCS level","15","15","98850","74000"
"In post","2021","Commercial","West Midlands (England)","Outside London","SEO","105","105","42320","40690"
"In post","2021","Commercial","West Midlands (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","AO","15","10","20800","20890"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","EO","30","30","24660","25000"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","G6","40","40","70080","65550"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","G7","90","90","52770","51040"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","HEO","85","85","29660","29360"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","SCS level","40","40","78490","71520"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","SEO","155","150","40080","38000"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Outside London","AO","10","10","20940","20920"
"In post","2021","Communications","East Midlands (England)","Outside London","EO","285","275","25620","25560"
"In post","2021","Communications","East Midlands (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Outside London","G7","20","20","51520","52580"
"In post","2021","Communications","East Midlands (England)","Outside London","HEO","145","140","31630","31810"
"In post","2021","Communications","East Midlands (England)","Outside London","SEO","45","45","39040","38630"
"In post","2021","Communications","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Outside London","AO","10","10","21330","21020"
"In post","2021","Communications","East of England","Outside London","EO","30","30","25120","26670"
"In post","2021","Communications","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Outside London","G7","10","10","54200","52840"
"In post","2021","Communications","East of England","Outside London","HEO","30","30","32490","33190"
"In post","2021","Communications","East of England","Outside London","SEO","15","15","41750","41500"
"In post","2021","Communications","London","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","London","AO","75","70","24380","24400"
"In post","2021","Communications","London","London","EO","395","385","26290","27350"
"In post","2021","Communications","London","London","G6","190","185","69050","69230"
"In post","2021","Communications","London","London","G7","515","495","56080","54760"
"In post","2021","Communications","London","London","HEO","590","585","35010","34640"
"In post","2021","Communications","London","London","SCS level","115","115","90370","83110"
"In post","2021","Communications","London","London","SEO","565","555","42830","42470"
"In post","2021","Communications","North East (England)","Outside London","AA","10","10","20070","20070"
"In post","2021","Communications","North East (England)","Outside London","AO","205","175","20870","21140"
"In post","2021","Communications","North East (England)","Outside London","EO","825","795","25690","25560"
"In post","2021","Communications","North East (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Communications","North East (England)","Outside London","G7","35","35","50430","52580"
"In post","2021","Communications","North East (England)","Outside London","HEO","350","340","31570","31810"
"In post","2021","Communications","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Outside London","SEO","110","105","38520","38630"
"In post","2021","Communications","North West (England)","Outside London","AO","35","30","20930","21050"
"In post","2021","Communications","North West (England)","Outside London","EO","330","320","25730","25560"
"In post","2021","Communications","North West (England)","Outside London","G6","15","10","64040","64670"
"In post","2021","Communications","North West (England)","Outside London","G7","40","40","51370","52580"
"In post","2021","Communications","North West (England)","Outside London","HEO","205","200","31480","31810"
"In post","2021","Communications","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Outside London","SEO","90","85","37980","38630"
"In post","2021","Communications","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","SEO","10","10","38390","37910"
"In post","2021","Communications","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Communications","Scotland","Outside London","EO","90","75","26790","28120"
"In post","2021","Communications","Scotland","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Communications","Scotland","Outside London","G7","10","10","52890","52680"
"In post","2021","Communications","Scotland","Outside London","HEO","70","65","33280","31810"
"In post","2021","Communications","Scotland","Outside London","SEO","35","35","39650","39140"
"In post","2021","Communications","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Outside London","AO","35","35","21430","21350"
"In post","2021","Communications","South East (England)","Outside London","EO","105","100","26070","26670"
"In post","2021","Communications","South East (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Communications","South East (England)","Outside London","G7","25","25","51850","52290"
"In post","2021","Communications","South East (England)","Outside London","HEO","90","85","33130","33300"
"In post","2021","Communications","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Outside London","SEO","65","60","40140","40580"
"In post","2021","Communications","South West (England)","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Communications","South West (England)","Outside London","AO","25","20","21130","21050"
"In post","2021","Communications","South West (England)","Outside London","EO","75","70","25970","26670"
"In post","2021","Communications","South West (England)","Outside London","G6","15","15","65890","66370"
"In post","2021","Communications","South West (England)","Outside London","G7","45","40","51140","49300"
"In post","2021","Communications","South West (England)","Outside London","HEO","95","90","32180","32730"
"In post","2021","Communications","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Outside London","SEO","95","90","38620","37840"
"In post","2021","Communications","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Outside London","AO","60","50","21090","21440"
"In post","2021","Communications","Wales","Outside London","EO","540","515","25660","25560"
"In post","2021","Communications","Wales","Outside London","G6","10","10","65500","64670"
"In post","2021","Communications","Wales","Outside London","G7","30","30","53620","52580"
"In post","2021","Communications","Wales","Outside London","HEO","220","215","31460","31810"
"In post","2021","Communications","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Outside London","SEO","95","90","38590","38630"
"In post","2021","Communications","West Midlands (England)","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Outside London","EO","150","145","25640","25560"
"In post","2021","Communications","West Midlands (England)","Outside London","G6","10","5","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Outside London","G7","20","20","52650","52580"
"In post","2021","Communications","West Midlands (England)","Outside London","HEO","100","100","32490","31810"
"In post","2021","Communications","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Outside London","SEO","60","55","40040","38630"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","EO","375","365","25540","25560"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","G6","15","15","63810","62400"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","G7","25","25","51450","50330"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","HEO","145","140","31630","31810"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","SEO","65","65","38240","38630"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","AO","35","30","20900","21400"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","EO","180","175","26050","25560"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","G6","20","20","66000","64720"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","G7","50","50","52290","52580"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","HEO","170","160","32230","31810"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","SEO","80","75","38580","38630"
"In post","2021","Counter Fraud","East of England","Outside London","AO","125","115","20750","20140"
"In post","2021","Counter Fraud","East of England","Outside London","EO","155","145","26460","25560"
"In post","2021","Counter Fraud","East of England","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Outside London","G7","10","10","50580","52580"
"In post","2021","Counter Fraud","East of England","Outside London","HEO","115","110","32920","31810"
"In post","2021","Counter Fraud","East of England","Outside London","SEO","30","30","39450","38640"
"In post","2021","Counter Fraud","London","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","London","AO","135","125","25040","25630"
"In post","2021","Counter Fraud","London","London","EO","735","705","30120","29570"
"In post","2021","Counter Fraud","London","London","G6","100","95","70700","71290"
"In post","2021","Counter Fraud","London","London","G7","265","255","58340","59160"
"In post","2021","Counter Fraud","London","London","HEO","700","675","36360","36160"
"In post","2021","Counter Fraud","London","London","SCS level","25","25","86710","79930"
"In post","2021","Counter Fraud","London","London","SEO","355","345","42420","41760"
"In post","2021","Counter Fraud","North East (England)","Outside London","AO","40","35","20540","20140"
"In post","2021","Counter Fraud","North East (England)","Outside London","EO","195","190","25830","25560"
"In post","2021","Counter Fraud","North East (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Outside London","G7","45","45","51940","52580"
"In post","2021","Counter Fraud","North East (England)","Outside London","HEO","175","165","31840","31810"
"In post","2021","Counter Fraud","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Outside London","SEO","65","65","38490","38630"
"In post","2021","Counter Fraud","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Outside London","AO","135","115","20730","20140"
"In post","2021","Counter Fraud","North West (England)","Outside London","EO","585","545","25970","25560"
"In post","2021","Counter Fraud","North West (England)","Outside London","G6","55","50","63690","64670"
"In post","2021","Counter Fraud","North West (England)","Outside London","G7","145","140","52410","52580"
"In post","2021","Counter Fraud","North West (England)","Outside London","HEO","540","510","32320","31810"
"In post","2021","Counter Fraud","North West (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Outside London","SEO","225","215","38970","38630"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","AO","30","25","20900","21440"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","EO","170","160","25990","25560"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","G7","20","20","52850","52580"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","HEO","120","115","31930","31810"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","SEO","45","45","39150","38630"
"In post","2021","Counter Fraud","Scotland","Outside London","AO","95","80","20830","21400"
"In post","2021","Counter Fraud","Scotland","Outside London","EO","345","315","26290","25560"
"In post","2021","Counter Fraud","Scotland","Outside London","G6","10","10","65390","64670"
"In post","2021","Counter Fraud","Scotland","Outside London","G7","45","45","52370","52580"
"In post","2021","Counter Fraud","Scotland","Outside London","HEO","260","245","31930","31810"
"In post","2021","Counter Fraud","Scotland","Outside London","SEO","90","85","38700","38630"
"In post","2021","Counter Fraud","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Outside London","AO","30","25","21740","21440"
"In post","2021","Counter Fraud","South East (England)","Outside London","EO","205","190","26860","25560"
"In post","2021","Counter Fraud","South East (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Outside London","G7","15","15","53400","52580"
"In post","2021","Counter Fraud","South East (England)","Outside London","HEO","135","125","33350","31870"
"In post","2021","Counter Fraud","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Outside London","SEO","45","45","39440","38630"
"In post","2021","Counter Fraud","South West (England)","Outside London","AO","20","20","20740","20200"
"In post","2021","Counter Fraud","South West (England)","Outside London","EO","130","125","26210","25560"
"In post","2021","Counter Fraud","South West (England)","Outside London","G6","20","20","66960","64670"
"In post","2021","Counter Fraud","South West (England)","Outside London","G7","55","55","53340","52580"
"In post","2021","Counter Fraud","South West (England)","Outside London","HEO","115","105","32600","31810"
"In post","2021","Counter Fraud","South West (England)","Outside London","SEO","50","50","38980","38630"
"In post","2021","Counter Fraud","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
