"Status","Year","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Female","Undeclared","5025","4560","33290","29200"
"In post","2021","Undeclared","Female","Unknown","2100","1765","30740","27570"
"In post","2021","Undeclared","Male","Heterosexual / straight","1555","1505","34140","30890"
"In post","2021","Undeclared","Male","LGBO","195","190","34890","30930"
"In post","2021","Undeclared","Male","Undeclared","8205","7920","36780","33170"
"In post","2021","Undeclared","Male","Unknown","2055","1935","34700","31810"
"In post","2021","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Heterosexual / straight","1780","1575","32470","27580"
"In post","2021","Unknown","Female","LGBO","95","90","34230","30940"
"In post","2021","Unknown","Female","Undeclared","1800","1605","29140","26550"
"In post","2021","Unknown","Female","Unknown","29450","27350","31810","27570"
"In post","2021","Unknown","Male","Heterosexual / straight","1480","1435","34600","30400"
"In post","2021","Unknown","Male","LGBO","130","125","38490","31060"
"In post","2021","Unknown","Male","Undeclared","1265","1205","32680","29350"
"In post","2021","Unknown","Male","Unknown","31055","30330","33730","29250"
"In post","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","White","Female","Heterosexual / straight","146145","132205","32810","27570"
"In post","2021","White","Female","LGBO","7955","7685","32650","28400"
"In post","2021","White","Female","Undeclared","13805","12170","31700","27570"
"In post","2021","White","Female","Unknown","19770","16570","30530","27570"
"In post","2021","White","Male","Heterosexual / straight","118860","115275","35850","31650"
"In post","2021","White","Male","LGBO","8495","8315","35970","31050"
"In post","2021","White","Male","Undeclared","10155","9695","35270","31650"
"In post","2021","White","Male","Unknown","15185","14315","34880","31650"
"In post","2021","White","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","White","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","Heterosexual / straight","405","[c]","30180","26410"
"Leaver CS","2021","Asian","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","Undeclared","35","[c]","32760","27570"
"Leaver CS","2021","Asian","Female","Unknown","205","[c]","29330","24500"
"Leaver CS","2021","Asian","Male","Heterosexual / straight","345","[c]","30520","27570"
"Leaver CS","2021","Asian","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Heterosexual / straight","255","[c]","30970","26410"
"Leaver CS","2021","Black","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Heterosexual / straight","190","[c]","32940","27570"
"Leaver CS","2021","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Heterosexual / straight","135","[c]","29280","25110"
"Leaver CS","2021","Mixed","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Heterosexual / straight","110","[c]","33870","29290"
"Leaver CS","2021","Mixed","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Heterosexual / straight","45","[c]","34120","27660"
"Leaver CS","2021","Other ethnicity","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Heterosexual / straight","45","[c]","29700","26410"
"Leaver CS","2021","Undeclared","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Undeclared","165","[c]","31790","27080"
"Leaver CS","2021","Undeclared","Female","Unknown","370","[c]","26920","21720"
"Leaver CS","2021","Undeclared","Male","Heterosexual / straight","55","[c]","34860","27680"
"Leaver CS","2021","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Undeclared","335","[c]","36580","33300"
"Leaver CS","2021","Undeclared","Male","Unknown","335","[c]","30720","26890"
"Leaver CS","2021","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Heterosexual / straight","85","[c]","31030","26560"
"Leaver CS","2021","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Undeclared","95","[c]","30120","22820"
"Leaver CS","2021","Unknown","Female","Unknown","3115","[c]","30780","26550"
"Leaver CS","2021","Unknown","Male","Heterosexual / straight","115","[c]","39930","31310"
"Leaver CS","2021","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Undeclared","95","[c]","32280","29320"
"Leaver CS","2021","Unknown","Male","Unknown","3035","[c]","33610","27760"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Female","Heterosexual / straight","5315","[c]","30990","26670"
"Leaver CS","2021","White","Female","LGBO","335","[c]","30870","25850"
"Leaver CS","2021","White","Female","Undeclared","635","[c]","30790","26670"
"Leaver CS","2021","White","Female","Unknown","3115","[c]","30120","26890"
"Leaver CS","2021","White","Male","Heterosexual / straight","5190","[c]","35080","29200"
"Leaver CS","2021","White","Male","LGBO","310","[c]","34130","27570"
"Leaver CS","2021","White","Male","Undeclared","505","[c]","35460","28880"
"Leaver CS","2021","White","Male","Unknown","2110","[c]","35170","27570"
"Leaver CS","2021","White","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Female","Heterosexual / straight","400","[c]","34650","31060"
"Leaver Dept.","2021","Asian","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Female","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Male","Heterosexual / straight","300","[c]","34040","31060"
"Leaver Dept.","2021","Asian","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Male","Unknown","110","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Female","Heterosexual / straight","245","[c]","33880","31070"
"Leaver Dept.","2021","Black","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Female","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Male","Heterosexual / straight","130","[c]","33750","31060"
"Leaver Dept.","2021","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Female","Heterosexual / straight","125","[c]","38860","33210"
"Leaver Dept.","2021","Mixed","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Male","Heterosexual / straight","95","[c]","39700","33930"
"Leaver Dept.","2021","Mixed","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Undeclared","75","[c]","37630","33540"
"Leaver Dept.","2021","Undeclared","Female","Unknown","65","[c]","35200","33570"
"Leaver Dept.","2021","Undeclared","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Undeclared","130","[c]","38960","34390"
"Leaver Dept.","2021","Undeclared","Male","Unknown","95","[c]","38010","36580"
"Leaver Dept.","2021","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Heterosexual / straight","65","[c]","38440","34240"
"Leaver Dept.","2021","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Undeclared","40","[c]","40600","40980"
"Leaver Dept.","2021","Unknown","Female","Unknown","1580","[c]","37120","32290"
"Leaver Dept.","2021","Unknown","Male","Heterosexual / straight","45","[c]","41170","32970"
"Leaver Dept.","2021","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","1420","[c]","37990","33120"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Heterosexual / straight","2555","[c]","37630","32110"
"Leaver Dept.","2021","White","Female","LGBO","230","[c]","35740","32430"
"Leaver Dept.","2021","White","Female","Undeclared","200","[c]","41140","35830"
"Leaver Dept.","2021","White","Female","Unknown","685","[c]","35840","30110"
"Leaver Dept.","2021","White","Male","Heterosexual / straight","1905","[c]","39390","33810"
"Leaver Dept.","2021","White","Male","LGBO","265","[c]","37750","32040"
"Leaver Dept.","2021","White","Male","Undeclared","135","[c]","38940","34210"
"Leaver Dept.","2021","White","Male","Unknown","505","[c]","36590","31210"
"Leaver Dept.","2021","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Female","Heterosexual / straight","1965","[c]","29500","27570"
"New entrant CS","2021","Asian","Female","LGBO","35","[c]","26350","27570"
"New entrant CS","2021","Asian","Female","Undeclared","85","[c]","29600","27570"
"New entrant CS","2021","Asian","Female","Unknown","50","[c]","27530","25560"
"New entrant CS","2021","Asian","Male","Heterosexual / straight","1795","[c]","30570","27570"
"New entrant CS","2021","Asian","Male","LGBO","50","[c]","29580","27570"
"New entrant CS","2021","Asian","Male","Undeclared","75","[c]","34560","27850"
"New entrant CS","2021","Asian","Male","Unknown","40","[c]","31610","26130"
"New entrant CS","2021","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Female","Heterosexual / straight","1625","[c]","29760","29290"
"New entrant CS","2021","Black","Female","LGBO","60","[c]","28970","28500"
"New entrant CS","2021","Black","Female","Undeclared","55","[c]","30110","31060"
"New entrant CS","2021","Black","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Heterosexual / straight","815","[c]","30420","29290"
"New entrant CS","2021","Black","Male","LGBO","30","[c]","28080","27570"
"New entrant CS","2021","Black","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Heterosexual / straight","60","[c]","32430","29090"
"New entrant CS","2021","Chinese","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Heterosexual / straight","35","[c]","30950","27620"
"New entrant CS","2021","Chinese","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Heterosexual / straight","765","[c]","29140","27570"
"New entrant CS","2021","Mixed","Female","LGBO","115","[c]","29690","27680"
"New entrant CS","2021","Mixed","Female","Undeclared","65","[c]","31950","28800"
"New entrant CS","2021","Mixed","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Heterosexual / straight","440","[c]","29550","27570"
"New entrant CS","2021","Mixed","Male","LGBO","85","[c]","32310","28940"
"New entrant CS","2021","Mixed","Male","Undeclared","35","[c]","35510","27570"
"New entrant CS","2021","Mixed","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Heterosexual / straight","210","[c]","30160","27850"
"New entrant CS","2021","Other ethnicity","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Heterosexual / straight","120","[c]","32630","30300"
"New entrant CS","2021","Other ethnicity","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Heterosexual / straight","115","[c]","28570","27570"
"New entrant CS","2021","Undeclared","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Undeclared","275","[c]","31100","28590"
"New entrant CS","2021","Undeclared","Female","Unknown","50","[c]","25990","18200"
"New entrant CS","2021","Undeclared","Male","Heterosexual / straight","110","[c]","30130","27570"
"New entrant CS","2021","Undeclared","Male","LGBO","20","[c]","[c]","[c]"
