"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","Scotland","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Southern Scotland","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Southern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","60","60","33420","33000"
"In post","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","60","55","37790","33300"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","Female","40","40","47110","39830"
"In post","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","Male","50","50","55730","53320"
"In post","2021","Cabinet Office","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","65","56320","51230"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","105","105","54730","53190"
"In post","2021","Cabinet Office","Unknown","Unknown","Female","325","320","36050","32000"
"In post","2021","Cabinet Office","Unknown","Unknown","Male","275","275","36480","32000"
"In post","2021","Cabinet Office","Wales","East Wales","Female","35","35","35410","29250"
"In post","2021","Cabinet Office","Wales","East Wales","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","West Midlands","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","West Midlands","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","Female","235","220","28570","26670"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","Male","210","205","30380","26670"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","Female","55","55","46160","40160"
"In post","2021","Cabinet Office","Yorkshire and The Humber","South Yorkshire","Male","45","45","48050","49700"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","Female","105","100","47700","40250"
"In post","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","Male","85","85","46190","39810"
"In post","2021","Chancellor's other departments","London","Inner London - West","Female","155","145","53920","47940"
"In post","2021","Chancellor's other departments","London","Inner London - West","Male","205","200","63760","52280"
"In post","2021","Chancellor's other departments","North East (England)","Tees Valley and Durham","Female","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","North East (England)","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","Lancashire","Female","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","Lancashire","Male","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Inner London - West","Female","50","45","41680","37910"
"In post","2021","Charity Commission","London","Inner London - West","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Merseyside","Female","175","160","32560","29160"
"In post","2021","Charity Commission","North West (England)","Merseyside","Male","130","130","33070","29160"
"In post","2021","Charity Commission","South West (England)","Dorset and Somerset","Female","25","20","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Dorset and Somerset","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Wales","East Wales","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Inner London - East","Female","400","380","58800","56000"
"In post","2021","Competition and Markets Authority","London","Inner London - East","Male","385","380","62910","59170"
"In post","2021","Competition and Markets Authority","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Eastern Scotland","Female","30","30","55280","55090"
"In post","2021","Competition and Markets Authority","Scotland","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Female","110","100","29750","27130"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","Male","75","75","33310","31000"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Female","95","85","30850","26450"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","Male","50","50","34390","34050"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Essex","Female","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Essex","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Female","130","120","40270","38170"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - East","Male","120","120","45550","43150"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Female","2535","2450","47860","44520"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - West","Male","2680","2655","50370","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Female","40","35","30580","25060"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - South","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Female","40","35","41750","39750"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","Male","55","55","44120","42860"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland and Tyne and Wear","Female","125","115","29980","27720"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland and Tyne and Wear","Male","80","75","33650","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Female","190","175","32060","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","Male","170","165","33110","31890"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Female","35","35","31780","27720"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","Female","30","30","30890","28310"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","Male","20","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Male","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","Female","75","70","26570","21840"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","Male","60","60","28540","24920"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","Female","65","60","44440","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","Male","65","65","49920","43700"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","Female","50","45","28900","28660"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","Male","55","50","32380","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","40","35","36820","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","35","35","45090","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","Female","50","45","34120","35580"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","Male","45","45","36590","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","Female","40","35","27720","23790"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","Male","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","Female","705","655","37200","37420"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","Male","1110","1080","41280","40040"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","135","125","39120","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","115","115","42050","39570"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","East Wales","Female","1410","1270","31590","26920"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","East Wales","Male","1355","1320","37790","36030"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","Male","10","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","Female","370","350","32440","30360"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","Male","295","285","34370","31000"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","Female","110","100","31070","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","Male","85","80","33640","30950"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Inner London - West","Female","920","895","48550","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Inner London - West","Male","790","785","50460","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","Female","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","Male","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","Female","175","160","40010","36980"
"In post","2021","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","Male","115","115","44400","39450"
"In post","2021","Department for Education","East of England","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2021","Department for Education","East of England","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2021","Department for Education","East of England","East Anglia","Female","25","25","[c]","[c]"
"In post","2021","Department for Education","East of England","East Anglia","Male","20","20","[c]","[c]"
"In post","2021","Department for Education","London","Inner London - West","Female","1585","1500","49550","53420"
"In post","2021","Department for Education","London","Inner London - West","Male","1000","990","51650","53420"
"In post","2021","Department for Education","London","Outer London - South","Female","30","30","43110","33740"
"In post","2021","Department for Education","London","Outer London - South","Male","20","20","[c]","[c]"
"In post","2021","Department for Education","North East (England)","Northumberland and Tyne and Wear","Female","45","40","37780","36780"
"In post","2021","Department for Education","North East (England)","Northumberland and Tyne and Wear","Male","35","35","40840","36780"
"In post","2021","Department for Education","North East (England)","Tees Valley and Durham","Female","440","410","36870","36500"
"In post","2021","Department for Education","North East (England)","Tees Valley and Durham","Male","265","265","40140","37100"
