"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Armagh City, Banbridge and Craigavon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Female","Heterosexual / straight","60","50","30620","31060"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Female","Heterosexual / straight","55","55","32760","31060"
"In post","2021","Declared disabled","Barnet","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Male","Heterosexual / straight","35","35","39390","31470"
"In post","2021","Declared disabled","Barnet","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Female","Heterosexual / straight","220","185","26400","27570"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Male","Heterosexual / straight","100","95","28680","26810"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Heterosexual / straight","490","455","34480","32700"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","LGBO","45","45","30530","28210"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Undeclared","85","75","34260","32750"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Heterosexual / straight","530","520","38500","37400"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","LGBO","40","40","32720","31340"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Undeclared","115","110","42700","40580"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Female","Heterosexual / straight","55","50","29170","27570"
"In post","2021","Declared disabled","Bedford","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Female","Heterosexual / straight","100","90","29360","28090"
"In post","2021","Declared disabled","Belfast","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Male","Heterosexual / straight","80","70","27410","25560"
"In post","2021","Declared disabled","Belfast","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Male","Undeclared","15","10","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Female","Heterosexual / straight","130","120","32820","30040"
"In post","2021","Declared disabled","Berkshire","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Female","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Male","Heterosexual / straight","110","105","34170","33100"
"In post","2021","Declared disabled","Berkshire","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Female","Heterosexual / straight","85","85","29330","28690"
"In post","2021","Declared disabled","Bexley and Greenwich","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Female","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Male","Heterosexual / straight","45","45","31550","31060"
"In post","2021","Declared disabled","Bexley and Greenwich","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Birmingham","Female","Heterosexual / straight","595","530","29130","27570"
"In post","2021","Declared disabled","Birmingham","Female","LGBO","55","55","29980","27570"
"In post","2021","Declared disabled","Birmingham","Female","Undeclared","75","60","26800","26220"
"In post","2021","Declared disabled","Birmingham","Female","Unknown","80","65","28110","27570"
"In post","2021","Declared disabled","Birmingham","Male","Heterosexual / straight","345","330","30770","27570"
"In post","2021","Declared disabled","Birmingham","Male","LGBO","40","40","26380","26550"
"In post","2021","Declared disabled","Birmingham","Male","Undeclared","50","45","30360","27570"
"In post","2021","Declared disabled","Birmingham","Male","Unknown","40","35","28390","26120"
"In post","2021","Declared disabled","Birmingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Birmingham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Birmingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Female","Heterosexual / straight","40","35","27330","27570"
"In post","2021","Declared disabled","Blackburn with Darwen","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Female","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Female","Heterosexual / straight","370","315","27540","27570"
"In post","2021","Declared disabled","Blackpool","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Female","Undeclared","50","45","27890","27570"
"In post","2021","Declared disabled","Blackpool","Female","Unknown","65","55","24880","21010"
"In post","2021","Declared disabled","Blackpool","Male","Heterosexual / straight","180","170","27720","27570"
"In post","2021","Declared disabled","Blackpool","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Male","Undeclared","30","30","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Female","Heterosexual / straight","55","50","26370","27570"
"In post","2021","Declared disabled","Bournemouth and Poole","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Female","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Male","Undeclared","10","5","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Female","Heterosexual / straight","185","150","26120","25560"
"In post","2021","Declared disabled","Bradford","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Female","Unknown","35","25","24370","21440"
"In post","2021","Declared disabled","Bradford","Male","Heterosexual / straight","65","60","27510","25560"
"In post","2021","Declared disabled","Bradford","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Male","Undeclared","10","5","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Female","Heterosexual / straight","35","30","31210","31060"
"In post","2021","Declared disabled","Brent","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Brent","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Brent","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Female","Heterosexual / straight","70","60","26400","27570"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Female","Heterosexual / straight","40","35","31320","27570"
"In post","2021","Declared disabled","Brighton and Hove","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Female","Heterosexual / straight","275","245","31860","27570"
"In post","2021","Declared disabled","Bristol, City of","Female","LGBO","30","30","30370","28880"
"In post","2021","Declared disabled","Bristol, City of","Female","Undeclared","45","35","31940","27570"
"In post","2021","Declared disabled","Bristol, City of","Female","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Male","Heterosexual / straight","205","190","34490","30470"
"In post","2021","Declared disabled","Bristol, City of","Male","LGBO","35","35","35110","29690"
"In post","2021","Declared disabled","Bristol, City of","Male","Undeclared","30","30","31940","27170"
"In post","2021","Declared disabled","Bristol, City of","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Female","Heterosexual / straight","40","35","31070","31060"
"In post","2021","Declared disabled","Bromley","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Female","Unknown","[c]","[c]","[c]","[c]"
