"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Black","London","Male","300","295","34200","31060"
"In post","2021","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Female","40","35","29630","27570"
"In post","2021","Declared disabled","Black","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","South East (England)","Female","50","50","30830","27570"
"In post","2021","Declared disabled","Black","South East (England)","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","South West (England)","Female","35","30","30640","27570"
"In post","2021","Declared disabled","Black","South West (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Wales","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Wales","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","West Midlands (England)","Female","120","110","27890","27570"
"In post","2021","Declared disabled","Black","West Midlands (England)","Male","40","40","29070","27570"
"In post","2021","Declared disabled","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Yorkshire and The Humber","Female","40","40","30900","27570"
"In post","2021","Declared disabled","Black","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","London","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Chinese","London","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Chinese","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Chinese","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","East Midlands (England)","Female","40","35","29950","27570"
"In post","2021","Declared disabled","Mixed","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","East of England","Female","40","40","30890","27710"
"In post","2021","Declared disabled","Mixed","East of England","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","London","Female","255","240","38260","32820"
"In post","2021","Declared disabled","Mixed","London","Male","165","160","40380","34640"
"In post","2021","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","North West (England)","Female","95","80","27830","25560"
"In post","2021","Declared disabled","Mixed","North West (England)","Male","50","50","28020","27550"
"In post","2021","Declared disabled","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Scotland","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Scotland","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","South East (England)","Female","60","55","30860","28920"
"In post","2021","Declared disabled","Mixed","South East (England)","Male","40","40","33310","30520"
"In post","2021","Declared disabled","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","South West (England)","Female","35","30","27390","21580"
"In post","2021","Declared disabled","Mixed","South West (England)","Male","55","50","35900","32710"
"In post","2021","Declared disabled","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Wales","Female","40","35","29030","27570"
"In post","2021","Declared disabled","Mixed","Wales","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","West Midlands (England)","Female","55","50","26800","26040"
"In post","2021","Declared disabled","Mixed","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Yorkshire and The Humber","Female","55","50","30390","27570"
"In post","2021","Declared disabled","Mixed","Yorkshire and The Humber","Male","35","30","28700","27570"
"In post","2021","Declared disabled","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East of England","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East of England","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","London","Female","90","85","37460","32520"
"In post","2021","Declared disabled","Other ethnicity","London","Male","70","70","42660","36260"
"In post","2021","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","North West (England)","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scotland","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Wales","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","East Midlands (England)","Female","55","50","29580","27570"
"In post","2021","Declared disabled","Undeclared","East Midlands (England)","Male","60","55","26330","26540"
"In post","2021","Declared disabled","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","East of England","Female","40","40","29520","28130"
"In post","2021","Declared disabled","Undeclared","East of England","Male","55","55","31820","30400"
"In post","2021","Declared disabled","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","London","Female","210","190","34960","31060"
"In post","2021","Declared disabled","Undeclared","London","Male","195","190","41320","36100"
"In post","2021","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","North East (England)","Female","45","40","28250","26320"
"In post","2021","Declared disabled","Undeclared","North East (England)","Male","55","50","27910","22350"
"In post","2021","Declared disabled","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","North West (England)","Female","130","110","27540","27300"
"In post","2021","Declared disabled","Undeclared","North West (England)","Male","135","125","28550","27570"
"In post","2021","Declared disabled","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scotland","Female","65","60","28420","27570"
"In post","2021","Declared disabled","Undeclared","Scotland","Male","85","80","32120","33170"
"In post","2021","Declared disabled","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","South East (England)","Female","95","80","27720","26980"
"In post","2021","Declared disabled","Undeclared","South East (England)","Male","120","115","30930","28600"
"In post","2021","Declared disabled","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","South West (England)","Female","90","80","28450","27040"
"In post","2021","Declared disabled","Undeclared","South West (England)","Male","175","165","36090","33300"
"In post","2021","Declared disabled","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Wales","Female","55","50","27790","27470"
"In post","2021","Declared disabled","Undeclared","Wales","Male","55","50","30640","27570"
"In post","2021","Declared disabled","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","West Midlands (England)","Female","75","65","28170","26120"
"In post","2021","Declared disabled","Undeclared","West Midlands (England)","Male","60","60","30550","27570"
"In post","2021","Declared disabled","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Yorkshire and The Humber","Female","70","60","28650","27570"
"In post","2021","Declared disabled","Undeclared","Yorkshire and The Humber","Male","80","75","30530","27570"
"In post","2021","Declared disabled","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Midlands (England)","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Midlands (England)","Male","30","30","29940","27570"
"In post","2021","Declared disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East of England","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East of England","Male","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","London","Female","125","115","38150","33670"
"In post","2021","Declared disabled","Unknown","London","Male","125","125","40760","36320"
"In post","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North East (England)","Female","60","50","24200","21440"
"In post","2021","Declared disabled","Unknown","North East (England)","Male","35","30","26720","21440"
"In post","2021","Declared disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North West (England)","Female","80","70","27040","25780"
"In post","2021","Declared disabled","Unknown","North West (England)","Male","55","50","27840","26700"
"In post","2021","Declared disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland","Female","115","100","30210","27570"
"In post","2021","Declared disabled","Unknown","Scotland","Male","135","120","33480","33650"
"In post","2021","Declared disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South East (England)","Female","55","50","26780","24590"
"In post","2021","Declared disabled","Unknown","South East (England)","Male","50","50","30380","29540"
"In post","2021","Declared disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South West (England)","Female","55","45","30280","27570"
"In post","2021","Declared disabled","Unknown","South West (England)","Male","40","40","37270","33610"
"In post","2021","Declared disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Wales","Female","35","30","25210","21590"
"In post","2021","Declared disabled","Unknown","Wales","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","Female","50","45","30370","27570"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","Male","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","Female","45","40","28810","26750"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","East Midlands (England)","Female","1365","1215","28350","27570"
"In post","2021","Declared disabled","White","East Midlands (England)","Male","805","765","29210","27570"
"In post","2021","Declared disabled","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","East of England","Female","1310","1170","28910","27570"
"In post","2021","Declared disabled","White","East of England","Male","835","795","31370","29290"
"In post","2021","Declared disabled","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","London","Female","2995","2825","42860","37560"
"In post","2021","Declared disabled","White","London","Male","2455","2385","44470","38590"
"In post","2021","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","North East (England)","Female","1965","1665","26730","25570"
"In post","2021","Declared disabled","White","North East (England)","Male","1165","1080","27300","25560"
"In post","2021","Declared disabled","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","North West (England)","Female","3855","3355","27770","26780"
"In post","2021","Declared disabled","White","North West (England)","Male","2250","2130","29220","27570"
"In post","2021","Declared disabled","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Northern Ireland","Female","165","150","28500","25560"
"In post","2021","Declared disabled","White","Northern Ireland","Male","140","135","25870","22330"
"In post","2021","Declared disabled","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Overseas","Female","55","55","50430","53000"
"In post","2021","Declared disabled","White","Overseas","Male","110","110","48880","46720"
"In post","2021","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Scotland","Female","2380","2105","29720","27570"
"In post","2021","Declared disabled","White","Scotland","Male","1580","1505","31170","27570"
"In post","2021","Declared disabled","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","South East (England)","Female","2220","1985","29610","27570"
"In post","2021","Declared disabled","White","South East (England)","Male","1710","1625","31130","28660"
"In post","2021","Declared disabled","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","South West (England)","Female","2275","2035","30720","27570"
