"Status","Year","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","135","[c]","28020","27570"
"Leaver CS","2021","Unknown","Cheshire","Outside London","70","[c]","23000","21010"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Outside London","25","[c]","22630","21010"
"Leaver CS","2021","Unknown","Cumbria","Outside London","25","[c]","26080","27230"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","250","[c]","25210","21010"
"Leaver CS","2021","Unknown","Devon","Outside London","295","[c]","24530","21010"
"Leaver CS","2021","Unknown","Dorset and Somerset","Outside London","65","[c]","26200","21010"
"Leaver CS","2021","Unknown","East Anglia","Outside London","305","[c]","25020","26890"
"Leaver CS","2021","Unknown","East Wales","Outside London","560","[c]","24950","24110"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","245","[c]","24930","26890"
"Leaver CS","2021","Unknown","Eastern Scotland","Outside London","775","[c]","35830","27870"
"Leaver CS","2021","Unknown","Essex","Outside London","165","[c]","27470","28570"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","195","[c]","27760","27570"
"Leaver CS","2021","Unknown","Greater Manchester","Outside London","500","[c]","26830","26890"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Outside London","150","[c]","28650","26840"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","65","[c]","24980","26880"
"Leaver CS","2021","Unknown","Highlands and Islands","Outside London","50","[c]","28790","26530"
"Leaver CS","2021","Unknown","Inner London - East","London","340","[c]","35720","31060"
"Leaver CS","2021","Unknown","Inner London - West","London","1060","[c]","45290","36620"
"Leaver CS","2021","Unknown","Kent","Outside London","215","[c]","28160","27240"
"Leaver CS","2021","Unknown","Lancashire","Outside London","455","[c]","25460","21010"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","295","[c]","24670","25600"
"Leaver CS","2021","Unknown","Lincolnshire","Outside London","110","[c]","27500","27230"
"Leaver CS","2021","Unknown","Merseyside","Outside London","420","[c]","25100","24110"
"Leaver CS","2021","Unknown","North Eastern Scotland","Outside London","100","[c]","33440","27570"
"Leaver CS","2021","Unknown","North Yorkshire","Outside London","50","[c]","28920","27570"
"Leaver CS","2021","Unknown","Northern Ireland","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Outside London","875","[c]","25370","21010"
"Leaver CS","2021","Unknown","Outer London - East and North East","London","105","[c]","29790","31060"
"Leaver CS","2021","Unknown","Outer London - South","London","225","[c]","34100","30360"
"Leaver CS","2021","Unknown","Outer London - West and North West","London","220","[c]","30090","31060"
"Leaver CS","2021","Unknown","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","Outside London","135","[c]","25430","26120"
"Leaver CS","2021","Unknown","South Yorkshire","Outside London","360","[c]","26940","24930"
"Leaver CS","2021","Unknown","Southern Scotland","Outside London","185","[c]","26960","27150"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","Outside London","200","[c]","26100","24820"
"Leaver CS","2021","Unknown","Tees Valley and Durham","Outside London","325","[c]","23420","21010"
"Leaver CS","2021","Unknown","Unknown","Unknown","515","[c]","45900","31060"
"Leaver CS","2021","Unknown","West Central Scotland","Outside London","370","[c]","30110","26890"
"Leaver CS","2021","Unknown","West Midlands","Outside London","605","[c]","25460","23710"
"Leaver CS","2021","Unknown","West Wales and The Valleys","Outside London","240","[c]","24550","21010"
"Leaver CS","2021","Unknown","West Yorkshire","Outside London","580","[c]","30250","27570"
"Leaver CS","2021","Veterinarian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","35090","32410"
"Leaver Dept.","2021","Commercial","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - West","London","20","[c]","39380","38540"
"Leaver Dept.","2021","Commercial","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Wales","Outside London","15","[c]","43010","37410"
"Leaver Dept.","2021","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - West","London","140","[c]","44390","40140"
"Leaver Dept.","2021","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Inner London - West","London","10","[c]","44760","36740"
"Leaver Dept.","2021","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Wales","Outside London","15","[c]","42550","36420"
"Leaver Dept.","2021","Digital, Data and Technology","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","39170","37710"
"Leaver Dept.","2021","Digital, Data and Technology","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Inner London - East","London","15","[c]","52720","48900"
"Leaver Dept.","2021","Digital, Data and Technology","Inner London - West","London","60","[c]","52310","51580"
"Leaver Dept.","2021","Digital, Data and Technology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outer London - South","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Wales and The Valleys","Outside London","25","[c]","36080","31080"
"Leaver Dept.","2021","Digital, Data and Technology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Inner London - East","London","10","[c]","50240","52870"
"Leaver Dept.","2021","Economics","Inner London - West","London","85","[c]","41730","34690"
"Leaver Dept.","2021","Economics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Wales","Outside London","10","[c]","37520","35380"
"Leaver Dept.","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","38970","36740"
"Leaver Dept.","2021","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Inner London - East","London","15","[c]","51920","40480"
"Leaver Dept.","2021","Finance","Inner London - West","London","105","[c]","51220","51580"
"Leaver Dept.","2021","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Wales","Outside London","15","[c]","35430","33300"
"Leaver Dept.","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","35650","32080"
"Leaver Dept.","2021","Human Resources","Greater Manchester","Outside London","20","[c]","26200","23180"
"Leaver Dept.","2021","Human Resources","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Inner London - East","London","10","[c]","49340","45600"
"Leaver Dept.","2021","Human Resources","Inner London - West","London","115","[c]","42800","38540"
"Leaver Dept.","2021","Human Resources","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Merseyside","Outside London","15","[c]","32500","28890"
"Leaver Dept.","2021","Human Resources","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Wales and The Valleys","Outside London","15","[c]","35250","31000"
"Leaver Dept.","2021","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Inner London - West","London","25","[c]","41480","37640"
"Leaver Dept.","2021","Intelligence Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Inner London - West","London","90","[c]","42090","38540"
"Leaver Dept.","2021","International Trade","Overseas","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","38260","32830"
"Leaver Dept.","2021","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Inner London - West","London","15","[c]","48290","52300"
"Leaver Dept.","2021","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Inner London - East","London","15","[c]","57660","53510"
"Leaver Dept.","2021","Legal","Inner London - West","London","70","[c]","57800","56740"
"Leaver Dept.","2021","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
