"Status","Year","Function_of_post","Organisation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Defence Science and Technology Laboratory","Wiltshire","Female","50","50","37220","37320"
"In post","2021","Analysis","Defence Science and Technology Laboratory","Wiltshire","Male","60","60","38160","37320"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","Female","105","100","42610","35640"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","Male","185","185","43730","37820"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Westminster","Female","55","50","53780","59730"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Westminster","Male","90","85","51690","43280"
"In post","2021","Analysis","Department for Education (excl. agencies)","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Coventry","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Darlington","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Darlington","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Manchester","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Manchester","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Nottingham","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Nottingham","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education (excl. agencies)","Sheffield","Female","60","55","42280","42220"
"In post","2021","Analysis","Department for Education (excl. agencies)","Sheffield","Male","60","60","45790","44860"
"In post","2021","Analysis","Department for Education (excl. agencies)","Westminster","Female","100","95","45880","45540"
"In post","2021","Analysis","Department for Education (excl. agencies)","Westminster","Male","75","75","48120","45540"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Berkshire","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Westminster","Female","95","95","41530","36860"
"In post","2021","Analysis","Department for International Trade","Westminster","Male","135","135","43600","38540"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","West Surrey","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Westminster","Female","165","155","47890","44030"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Westminster","Male","215","210","46230","43360"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Leeds","Female","45","40","46250","49530"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Leeds","Male","45","45","48860","49530"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Westminster","Female","100","95","54730","53360"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Westminster","Male","100","100","53150","53360"
"In post","2021","Analysis","Driver and Vehicle Licensing Agency","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Licensing Agency","Swansea","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Leeds","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Nottingham","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Education and Skills Funding Agency","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Education and Skills Funding Agency","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Westminster","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Westminster","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","Female","25","20","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","Male","45","40","57040","55020"
"In post","2021","Analysis","Forestry and Land Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Forestry and Land Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Camden and City of London","Female","55","50","67880","65470"
"In post","2021","Analysis","Government Actuary's Department","Camden and City of London","Male","110","105","70120","59410"
"In post","2021","Analysis","Government Actuary's Department","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Legal Department","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Legal Department","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Sefton","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Sefton","Male","15","10","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Camden and City of London","Female","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Camden and City of London","Male","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Croydon","Female","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Croydon","Male","20","20","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","Female","40","35","40570","38630"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","Male","35","35","39090","38630"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Manchester","Female","60","55","37960","31810"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Manchester","Male","100","95","38820","38630"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Female","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Male","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","Female","50","50","48550","41800"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","Male","65","65","47350","41760"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","Female","80","75","48840","41760"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","Male","110","105","47330","41760"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Westminster","Female","40","40","53810","52840"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Westminster","Male","80","80","49220","52530"
